DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
04/06/2017 14:15 (UTC),-67.83016204833984,-175.97885131835938,,
04/06/2017 14:30 (UTC),-67.83185577392578,-175.98207092285156,,
04/06/2017 14:45 (UTC),-67.8336410522461,-175.98594665527344,,
04/06/2017 15:00 (UTC),-67.8353042602539,-175.9893341064453,,
04/06/2017 15:15 (UTC),-67.8366470336914,-175.99253845214844,,
04/06/2017 15:30 (UTC),-67.83805084228516,-175.9954833984375,,
04/06/2017 15:45 (UTC),-67.83971405029297,-175.99771118164062,,
04/06/2017 16:00 (UTC),-67.84138488769531,-175.99888610839844,,
04/06/2017 16:15 (UTC),-67.84261322021484,-175.99891662597656,,
04/06/2017 16:30 (UTC),-67.8434066772461,-175.99598693847656,,
04/06/2017 16:45 (UTC),-67.84441375732422,-175.99142456054688,,
04/06/2017 17:00 (UTC),-67.8453598022461,-175.98544311523438,,
04/06/2017 17:15 (UTC),-67.84618377685547,-175.978515625,,
04/06/2017 17:45 (UTC),-67.8472671508789,-175.9632110595703,,
04/06/2017 18:00 (UTC),-67.84729766845703,-175.95535278320312,,
04/06/2017 18:15 (UTC),-67.84706115722656,-175.94773864746094,,
04/06/2017 18:30 (UTC),-67.8464126586914,-175.94024658203125,,
04/06/2017 18:45 (UTC),-67.84485626220703,-175.93392944335938,,
04/06/2017 19:00 (UTC),-67.84288787841797,-175.92982482910156,,
04/06/2017 19:15 (UTC),-67.84043884277344,-175.92660522460938,,
04/06/2017 19:30 (UTC),-67.83775329589844,-175.92449951171875,,
04/06/2017 19:45 (UTC),-67.83488464355469,-175.9232940673828,,
04/06/2017 20:00 (UTC),-67.83177947998047,-175.9227294921875,,
04/06/2017 20:15 (UTC),-67.82882690429688,-175.92221069335938,,
04/06/2017 20:30 (UTC),-67.82539367675781,-175.9239959716797,,
04/06/2017 20:45 (UTC),-67.82225799560547,-175.92538452148438,,
04/06/2017 21:00 (UTC),-67.8191146850586,-175.92739868164062,,
04/06/2017 21:15 (UTC),-67.81616973876953,-175.92974853515625,,
04/06/2017 21:30 (UTC),-67.81322479248047,-175.93251037597656,,
04/06/2017 21:45 (UTC),-67.81033325195312,-175.9353790283203,,
04/06/2017 22:00 (UTC),-67.80757141113281,-175.93841552734375,,
04/06/2017 22:15 (UTC),-67.80500030517578,-175.94168090820312,,
04/06/2017 22:30 (UTC),-67.80259704589844,-175.94505310058594,,
04/06/2017 22:45 (UTC),-67.80036163330078,-175.9484405517578,,
04/06/2017 23:00 (UTC),-67.79827880859375,-175.9520721435547,,
04/06/2017 23:15 (UTC),-67.7962646484375,-175.955078125,,
04/06/2017 23:30 (UTC),-67.7945327758789,-175.95838928222656,,
04/06/2017 23:45 (UTC),-67.7928466796875,-175.96200561523438,,
05/06/2017 00:00 (UTC),-67.79135131835938,-175.966064453125,,
05/06/2017 00:15 (UTC),-67.78992462158203,-175.9691162109375,,
05/06/2017 00:30 (UTC),-67.7887954711914,-175.9724884033203,,
05/06/2017 00:45 (UTC),-67.78777313232422,-175.9752960205078,0.10748023268631957,15.058823529411764
05/06/2017 01:00 (UTC),-67.78707122802734,-175.97804260253906,0.1018233754333867,12.8
05/06/2017 01:15 (UTC),-67.78643035888672,-175.98077392578125,0.11838918710187596,14.222222222222221
05/06/2017 01:30 (UTC),-67.7859115600586,-175.98345947265625,0.12661753093856262,12.8
05/06/2017 01:45 (UTC),-67.78556823730469,-175.98565673828125,0.15383107460065287,14.222222222222221
05/06/2017 02:00 (UTC),-67.78520965576172,-175.98748779296875,0.14277254853187102,14.222222222222221
05/06/2017 02:15 (UTC),-67.7850570678711,-175.9894561767578,0.11593101350936119,15.058823529411764
05/06/2017 02:30 (UTC),-67.78438568115234,-175.9912567138672,0.14299650079273932,17.066666666666666
05/06/2017 02:45 (UTC),-67.78412628173828,-175.99209594726562,0.16646921797719363,15.058823529411764
05/06/2017 03:00 (UTC),-67.78462219238281,-175.9932861328125,0.14615060928867318,12.8
05/06/2017 03:15 (UTC),-67.78466033935547,-175.99398803710938,0.1430524357038348,12.8
05/06/2017 03:30 (UTC),-67.78472137451172,-175.99444580078125,0.14327595697857812,13.473684210526315
05/06/2017 03:45 (UTC),-67.78466033935547,-175.99464416503906,0.11919731604907531,15.058823529411764
05/06/2017 04:00 (UTC),-67.78482818603516,-175.99447631835938,0.12393546551320071,15.058823529411764
05/06/2017 04:15 (UTC),-67.78484344482422,-175.99415588378906,0.13914021800911788,15.058823529411764
05/06/2017 04:30 (UTC),-67.78478240966797,-175.99359130859375,0.11627553298585469,14.222222222222221
05/06/2017 04:45 (UTC),-67.78468322753906,-175.99276733398438,0.11299557674663017,12.19047619047619
05/06/2017 05:00 (UTC),-67.78466033935547,-175.991943359375,0.1780337024417356,14.222222222222221
05/06/2017 05:15 (UTC),-67.78443145751953,-175.99070739746094,0.15909745719402876,14.222222222222221
05/06/2017 05:30 (UTC),-67.78414916992188,-175.98936462402344,0.15200000275200917,15.058823529411764
05/06/2017 05:45 (UTC),-67.78388977050781,-175.98805236816406,0.1330864409226418,14.222222222222221
05/06/2017 06:00 (UTC),-67.7834243774414,-175.98672485351562,0.11993331326536773,14.222222222222221
05/06/2017 06:15 (UTC),-67.78300476074219,-175.98529052734375,0.12699606242702655,13.473684210526315
05/06/2017 06:30 (UTC),-67.78247833251953,-175.98387145996094,0.11306635023212215,16.0
05/06/2017 06:45 (UTC),-67.78192901611328,-175.98277282714844,,
05/06/2017 07:00 (UTC),-67.78136444091797,-175.98165893554688,,
05/06/2017 07:15 (UTC),-67.78070831298828,-175.9810791015625,,
05/06/2017 07:30 (UTC),-67.77999877929688,-175.98049926757812,,
05/06/2017 07:45 (UTC),-67.77931213378906,-175.98019409179688,,
05/06/2017 08:00 (UTC),-67.7786636352539,-175.98001098632812,,
05/06/2017 08:15 (UTC),-67.77781677246094,-175.97979736328125,,
05/06/2017 08:30 (UTC),-67.77727508544922,-175.98019409179688,,
05/06/2017 08:45 (UTC),-67.77665710449219,-175.98074340820312,,
05/06/2017 09:00 (UTC),-67.77592468261719,-175.98147583007812,,
05/06/2017 09:15 (UTC),-67.77529907226562,-175.9830780029297,,
05/06/2017 09:30 (UTC),-67.77470397949219,-175.98463439941406,,
05/06/2017 09:45 (UTC),-67.77416229248047,-175.98658752441406,,
05/06/2017 21:15 (UTC),-67.76441192626953,-176.05740356445312,,
05/06/2017 21:30 (UTC),-67.76331329345703,-176.05697631835938,,
05/06/2017 21:45 (UTC),-67.76243591308594,-176.05690002441406,,
05/06/2017 22:00 (UTC),-67.76156616210938,-176.05722045898438,,
05/06/2017 22:15 (UTC),-67.76063537597656,-176.05764770507812,,
05/06/2017 22:30 (UTC),-67.7597427368164,-176.0582733154297,,
05/06/2017 22:45 (UTC),-67.75891876220703,-176.05897521972656,,
05/06/2017 23:00 (UTC),-67.75817108154297,-176.05999755859375,,
05/06/2017 23:15 (UTC),-67.75748443603516,-176.0614013671875,,
05/06/2017 23:45 (UTC),-67.75627899169922,-176.064697265625,,
06/06/2017 00:00 (UTC),-67.75587463378906,-176.0666046142578,,
06/06/2017 00:15 (UTC),-67.75550842285156,-176.06890869140625,0.10650821454617175,16.0
06/06/2017 00:30 (UTC),-67.75531005859375,-176.0717010498047,0.10055843921811468,17.066666666666666
06/06/2017 00:45 (UTC),-67.75515747070312,-176.0747833251953,,
06/06/2017 01:00 (UTC),-67.75525665283203,-176.07864379882812,0.13290598328126596,16.0
06/06/2017 01:15 (UTC),-67.7555160522461,-176.08262634277344,0.20876781437578562,17.066666666666666
06/06/2017 01:30 (UTC),-67.75601959228516,-176.08706665039062,0.1526826792985382,16.0
06/06/2017 01:45 (UTC),-67.75679779052734,-176.09153747558594,0.20888274386539965,14.222222222222221
06/06/2017 02:00 (UTC),-67.75767517089844,-176.09646606445312,0.12399999892663571,14.222222222222221
06/06/2017 02:15 (UTC),-67.75845336914062,-176.10165405273438,0.17677103699166818,14.222222222222221
06/06/2017 02:30 (UTC),-67.7599868774414,-176.1075897216797,0.15236797506952995,16.0
06/06/2017 02:45 (UTC),-67.76123046875,-176.1134796142578,0.1220491696167538,17.066666666666666
06/06/2017 03:00 (UTC),-67.76262664794922,-176.12005615234375,0.13499629969294022,17.066666666666666
06/06/2017 03:15 (UTC),-67.76412963867188,-176.12689208984375,,
06/06/2017 03:30 (UTC),-67.76566314697266,-176.13372802734375,,
06/06/2017 03:45 (UTC),-67.76727294921875,-176.14096069335938,,
06/06/2017 04:00 (UTC),-67.76901245117188,-176.1485137939453,,
06/06/2017 04:15 (UTC),-67.77062225341797,-176.15589904785156,,
06/06/2017 04:30 (UTC),-67.7723388671875,-176.16343688964844,,
06/06/2017 04:45 (UTC),-67.77411651611328,-176.1717987060547,,
06/06/2017 05:00 (UTC),-67.77582550048828,-176.18020629882812,,
06/06/2017 05:15 (UTC),-67.77758026123047,-176.18875122070312,,
06/06/2017 05:45 (UTC),-67.78121948242188,-176.2063446044922,,
06/06/2017 06:00 (UTC),-67.78296661376953,-176.21469116210938,,
06/06/2017 06:15 (UTC),-67.78497314453125,-176.22344970703125,,
06/06/2017 06:30 (UTC),-67.78694915771484,-176.2320556640625,,
06/06/2017 06:45 (UTC),-67.78887176513672,-176.24044799804688,,
06/06/2017 07:00 (UTC),-67.79074096679688,-176.24838256835938,,
06/06/2017 07:15 (UTC),-67.79228973388672,-176.25579833984375,,
06/06/2017 07:30 (UTC),-67.79385375976562,-176.26296997070312,,
06/06/2017 07:45 (UTC),-67.79546356201172,-176.2692413330078,,
06/06/2017 08:00 (UTC),-67.79749298095703,-176.27528381347656,0.10777754856328102,16.0
06/06/2017 08:15 (UTC),-67.79827117919922,-176.27830505371094,,
06/06/2017 08:30 (UTC),-67.79950714111328,-176.28054809570312,0.10983624019563457,14.222222222222221
06/06/2017 08:45 (UTC),-67.80097961425781,-176.28089904785156,,
06/06/2017 09:00 (UTC),-67.80287170410156,-176.2793426513672,0.1170982497811335,13.473684210526315
06/06/2017 09:15 (UTC),-67.80475616455078,-176.27664184570312,,
06/06/2017 09:30 (UTC),-67.80609130859375,-176.27325439453125,,
06/06/2017 09:45 (UTC),-67.80703735351562,-176.2699737548828,,
06/06/2017 10:00 (UTC),-67.80764770507812,-176.26702880859375,,
06/06/2017 10:15 (UTC),-67.8079833984375,-176.2643280029297,,
06/06/2017 10:30 (UTC),-67.80810546875,-176.2613067626953,,
06/06/2017 10:45 (UTC),-67.80802154541016,-176.25904846191406,,
06/06/2017 11:00 (UTC),-67.80774688720703,-176.2567901611328,,
06/06/2017 11:15 (UTC),-67.80715942382812,-176.25479125976562,,
06/06/2017 11:45 (UTC),-67.80584716796875,-176.2523956298828,,
06/06/2017 12:00 (UTC),-67.80512237548828,-176.25189208984375,,
06/06/2017 12:15 (UTC),-67.8041000366211,-176.25160217285156,,
06/06/2017 12:30 (UTC),-67.80301666259766,-176.25140380859375,,
06/06/2017 12:45 (UTC),-67.80184936523438,-176.25157165527344,,
06/06/2017 13:00 (UTC),-67.8005599975586,-176.25210571289062,,
06/06/2017 13:15 (UTC),-67.79907989501953,-176.25279235839844,,
06/06/2017 13:30 (UTC),-67.79751586914062,-176.253662109375,,
06/06/2017 13:45 (UTC),-67.79564666748047,-176.25430297851562,,
06/06/2017 14:00 (UTC),-67.79381561279297,-176.2555694580078,,
06/06/2017 14:15 (UTC),-67.7918701171875,-176.2566375732422,,
06/06/2017 14:30 (UTC),-67.78968048095703,-176.25779724121094,,
06/06/2017 14:45 (UTC),-67.7872543334961,-176.25894165039062,0.10491901639508112,16.0
06/06/2017 15:00 (UTC),-67.78435516357422,-176.26051330566406,0.1124988908514342,15.058823529411764
06/06/2017 15:15 (UTC),-67.7812728881836,-176.2627410888672,0.13511476348573007,15.058823529411764
06/06/2017 15:30 (UTC),-67.7781982421875,-176.26553344726562,0.13641114371436552,15.058823529411764
06/06/2017 15:45 (UTC),-67.77493286132812,-176.2687530517578,0.33478351264800743,12.8
06/06/2017 16:00 (UTC),-67.77143096923828,-176.2724609375,0.3020993247677449,14.222222222222221
06/06/2017 16:15 (UTC),-67.76795196533203,-176.27577209472656,0.49881459324584765,17.066666666666666
06/06/2017 16:30 (UTC),-67.76445007324219,-176.2783966064453,0.5811712324444275,15.058823529411764
06/06/2017 16:45 (UTC),-67.76106262207031,-176.28057861328125,1.2599809329542992,14.222222222222221
06/06/2017 17:00 (UTC),-67.75749206542969,-176.2821044921875,1.175891148700129,14.222222222222221
06/06/2017 17:15 (UTC),-67.75382995605469,-176.2839813232422,1.4327372557206899,15.058823529411764
06/06/2017 17:45 (UTC),-67.7466049194336,-176.28683471679688,1.2628095889323439,16.0
06/06/2017 18:00 (UTC),-67.74308776855469,-176.2877197265625,1.4113256197352047,15.058823529411764
06/06/2017 18:15 (UTC),-67.73955535888672,-176.2881622314453,1.567591801195637,16.0
06/06/2017 18:30 (UTC),-67.73585510253906,-176.28810119628906,2.083873284622538,14.222222222222221
06/06/2017 18:45 (UTC),-67.7320785522461,-176.2866973876953,1.686335691815459,12.8
06/06/2017 19:00 (UTC),-67.72791290283203,-176.28475952148438,1.6860794870230937,14.222222222222221
06/06/2017 19:15 (UTC),-67.7249526977539,-176.28211975097656,2.3988663976436655,14.222222222222221
06/06/2017 19:30 (UTC),-67.72116088867188,-176.27908325195312,1.9806423374523456,14.222222222222221
06/06/2017 19:45 (UTC),-67.71736145019531,-176.27589416503906,2.106037013664191,15.058823529411764
06/06/2017 20:00 (UTC),-67.7137680053711,-176.27264404296875,2.3993266194129417,15.058823529411764
06/06/2017 20:15 (UTC),-67.71007537841797,-176.26931762695312,1.8075530186602948,16.0
06/06/2017 20:30 (UTC),-67.70646667480469,-176.26576232910156,2.321565026684848,16.0
06/06/2017 20:45 (UTC),-67.70313262939453,-176.26243591308594,0.647048680859008,15.058823529411764
06/06/2017 21:00 (UTC),-67.69972229003906,-176.25901794433594,2.343354865780584,15.058823529411764
06/06/2017 21:15 (UTC),-67.69644165039062,-176.25570678710938,2.605293050672575,16.0
06/06/2017 21:30 (UTC),-67.69353485107422,-176.25230407714844,2.4591706245551666,15.058823529411764
06/06/2017 21:45 (UTC),-67.69041442871094,-176.24862670898438,2.1262248380092776,14.222222222222221
06/06/2017 22:00 (UTC),-67.68754577636719,-176.2450714111328,1.8463932422400229,16.0
06/06/2017 22:15 (UTC),-67.68468475341797,-176.2413787841797,2.0259476928360383,14.222222222222221
06/06/2017 22:30 (UTC),-67.68207550048828,-176.23768615722656,1.6965234887666636,15.058823529411764
06/06/2017 22:45 (UTC),-67.67947387695312,-176.23353576660156,2.484965991856302,15.058823529411764
06/06/2017 23:00 (UTC),-67.67695617675781,-176.22921752929688,2.142346323526609,16.0
06/06/2017 23:15 (UTC),-67.6742172241211,-176.22454833984375,2.039803907282162,17.066666666666666
06/06/2017 23:45 (UTC),-67.66866302490234,-176.21841430664062,1.6329947921987586,15.058823529411764
07/06/2017 00:00 (UTC),-67.66597747802734,-176.2149658203125,2.0615450642443887,15.058823529411764
07/06/2017 00:15 (UTC),-67.6631851196289,-176.2118377685547,2.2670297411367337,15.058823529411764
07/06/2017 00:30 (UTC),-67.6604232788086,-176.20887756347656,1.5303646564378681,16.0
07/06/2017 00:45 (UTC),-67.65753173828125,-176.2061004638672,1.8662775607670559,15.058823529411764
07/06/2017 01:00 (UTC),-67.65470123291016,-176.20382690429688,2.031373944535831,15.058823529411764
07/06/2017 01:15 (UTC),-67.65199279785156,-176.201904296875,1.0556969227294937,13.473684210526315
07/06/2017 01:30 (UTC),-67.64923095703125,-176.20022583007812,1.7089739815532168,14.222222222222221
07/06/2017 01:45 (UTC),-67.64646911621094,-176.19886779785156,1.2832209616340255,14.222222222222221
07/06/2017 02:00 (UTC),-67.6436767578125,-176.19769287109375,1.5955939004559145,14.222222222222221
07/06/2017 02:15 (UTC),-67.64093017578125,-176.19639587402344,1.6771595228749971,14.222222222222221
07/06/2017 02:30 (UTC),-67.6382064819336,-176.19517517089844,1.3159148886791412,15.058823529411764
07/06/2017 02:45 (UTC),-67.6356201171875,-176.19415283203125,1.294443493794068,13.473684210526315
07/06/2017 03:00 (UTC),-67.6333999633789,-176.19349670410156,1.0844500666863022,14.222222222222221
07/06/2017 03:15 (UTC),-67.631103515625,-176.1932373046875,1.5435958167544084,14.222222222222221
07/06/2017 03:30 (UTC),-67.62890625,-176.1930694580078,1.255114344748904,14.222222222222221
07/06/2017 03:45 (UTC),-67.6266860961914,-176.19281005859375,1.2561210015713788,17.066666666666666
07/06/2017 04:00 (UTC),-67.62417602539062,-176.1925048828125,1.0657054009408713,15.058823529411764
07/06/2017 04:15 (UTC),-67.62268829345703,-176.19219970703125,1.0470377098149504,14.222222222222221
07/06/2017 04:30 (UTC),-67.62079620361328,-176.1918182373047,0.7839489665110931,17.066666666666666
07/06/2017 04:45 (UTC),-67.61898803710938,-176.19122314453125,1.0655026922205366,14.222222222222221
07/06/2017 05:00 (UTC),-67.61737823486328,-176.19088745117188,0.6900782574282415,14.222222222222221
07/06/2017 05:15 (UTC),-67.61575317382812,-176.19012451171875,0.7827949887447154,14.222222222222221
07/06/2017 05:45 (UTC),-67.61270141601562,-176.18861389160156,1.0024370062388213,15.058823529411764
07/06/2017 06:00 (UTC),-67.6112060546875,-176.18768310546875,0.9552968092738227,15.058823529411764
07/06/2017 06:15 (UTC),-67.60973358154297,-176.18699645996094,0.9281637703860712,15.058823529411764
07/06/2017 06:30 (UTC),-67.60845184326172,-176.1862030029297,0.8250575565721456,15.058823529411764
07/06/2017 06:45 (UTC),-67.60720825195312,-176.18502807617188,0.714881812577955,14.222222222222221
07/06/2017 07:00 (UTC),-67.6061782836914,-176.18397521972656,0.562323754568022,15.058823529411764
07/06/2017 07:15 (UTC),-67.60509490966797,-176.18325805664062,0.5981036736683419,14.222222222222221
07/06/2017 07:30 (UTC),-67.6042251586914,-176.18235778808594,0.5634039397355505,14.222222222222221
07/06/2017 07:45 (UTC),-67.60350799560547,-176.18115234375,0.5168674988761633,13.473684210526315
07/06/2017 08:00 (UTC),-67.60291290283203,-176.17970275878906,0.7185429813958809,16.0
07/06/2017 08:15 (UTC),-67.6021499633789,-176.17811584472656,0.6278471232428009,13.473684210526315
07/06/2017 08:30 (UTC),-67.60176086425781,-176.1763153076172,0.5376095194464799,14.222222222222221
07/06/2017 08:45 (UTC),-67.60147857666016,-176.17462158203125,0.47807949198646377,16.0
07/06/2017 09:00 (UTC),-67.60113525390625,-176.17276000976562,0.4608860957044089,14.222222222222221
