DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
11/12/2019 10:30 (UTC),-64.28961944580078,120.16868591308594,1.2870016842655279,10.24
11/12/2019 10:50 (UTC),-64.28961944580078,120.16868591308594,1.492498409891601,11.130434782608695
11/12/2019 11:10 (UTC),-64.28961944580078,120.16868591308594,1.4450294314514105,12.8
11/12/2019 11:30 (UTC),-64.28961944580078,120.16868591308594,0.2698704562111196,23.272727272727273
11/12/2019 11:50 (UTC),-64.28961944580078,120.16868591308594,1.5689661111462747,10.666666666666666
11/12/2019 12:10 (UTC),-64.28961944580078,120.16868591308594,1.3065359418112064,10.24
11/12/2019 12:30 (UTC),-64.28961944580078,120.16868591308594,1.421281790605067,10.24
11/12/2019 12:50 (UTC),-64.28961944580078,120.16868591308594,1.0284765445358517,11.636363636363637
11/12/2019 13:10 (UTC),-64.28961944580078,120.16868591308594,1.2444319317418016,9.846153846153847
11/12/2019 13:30 (UTC),-64.28961944580078,120.16868591308594,1.5151434379951714,9.846153846153847
11/12/2019 13:50 (UTC),-64.28961944580078,120.16868591308594,1.2523894935312199,10.24
11/12/2019 14:10 (UTC),-64.28961944580078,120.16868591308594,1.2642847527981325,10.666666666666666
11/12/2019 14:30 (UTC),-64.28961944580078,120.16868591308594,1.1882098102698464,9.846153846153847
11/12/2019 14:50 (UTC),-64.28961944580078,120.16868591308594,1.4761158027135322,9.846153846153847
11/12/2019 15:10 (UTC),-64.28961944580078,120.16868591308594,1.1649847761738539,9.481481481481481
11/12/2019 15:30 (UTC),-64.28961944580078,120.16868591308594,1.5555856777210113,9.846153846153847
11/12/2019 15:50 (UTC),-64.28961944580078,120.16868591308594,1.2976202024272736,9.481481481481481
11/12/2019 16:10 (UTC),-64.28961944580078,120.16868591308594,1.6931169540734141,9.846153846153847
11/12/2019 16:30 (UTC),-64.28961944580078,120.16868591308594,1.354005309540469,9.142857142857142
11/12/2019 16:50 (UTC),-64.28961944580078,120.16868591308594,1.4952065723913741,9.846153846153847
11/12/2019 17:10 (UTC),-64.28961944580078,120.16868591308594,1.595384654746279,9.481481481481481
11/12/2019 17:30 (UTC),-64.28961944580078,120.16868591308594,1.5871573185800434,9.481481481481481
11/12/2019 17:50 (UTC),-64.28961944580078,120.16868591308594,1.7490951672031152,9.846153846153847
11/12/2019 18:10 (UTC),-64.28961944580078,120.16868591308594,1.4519649531950627,9.846153846153847
11/12/2019 18:30 (UTC),-64.28961944580078,120.16868591308594,1.5010109644321192,10.24
11/12/2019 18:50 (UTC),-64.28961944580078,120.16868591308594,1.5220691533844932,10.24
11/12/2019 19:10 (UTC),-64.28961944580078,120.16868591308594,1.5202742358337005,10.666666666666666
11/12/2019 19:30 (UTC),-64.28961944580078,120.16868591308594,1.2462315625856106,10.24
11/12/2019 19:50 (UTC),-64.28961944580078,120.16868591308594,1.6952762211404915,10.24
11/12/2019 20:10 (UTC),-64.28961944580078,120.16868591308594,1.4979172664284026,9.846153846153847
11/12/2019 20:30 (UTC),-64.28961944580078,120.16868591308594,1.258950153800406,9.846153846153847
11/12/2019 20:50 (UTC),-64.28961944580078,120.16868591308594,1.4251206959330647,10.666666666666666
11/12/2019 21:10 (UTC),-64.28961944580078,120.16868591308594,1.752619771144668,9.481481481481481
11/12/2019 21:30 (UTC),-64.28961944580078,120.16868591308594,1.5111754776663366,9.481481481481481
11/12/2019 21:50 (UTC),-64.28961944580078,120.16868591308594,1.357905787876614,8.827586206896552
11/12/2019 22:10 (UTC),-64.28961944580078,120.16868591308594,0.6168750898225362,10.666666666666666
11/12/2019 22:30 (UTC),-64.28961944580078,120.16868591308594,1.428803848311665,9.481481481481481
11/12/2019 22:50 (UTC),-64.28961944580078,120.16868591308594,1.300944202400612,9.481481481481481
11/12/2019 23:10 (UTC),-64.28961944580078,120.16868591308594,1.1581527610458064,9.142857142857142
11/12/2019 23:30 (UTC),-64.28961944580078,120.16868591308594,1.3644719603492008,9.481481481481481
11/12/2019 23:50 (UTC),-64.28961944580078,120.16868591308594,0.9176363314004715,10.666666666666666
12/12/2019 00:10 (UTC),-64.28961944580078,120.16868591308594,1.2733029604958994,9.846153846153847
12/12/2019 00:30 (UTC),-64.28961944580078,120.16868591308594,1.096227713915983,10.24
12/12/2019 00:50 (UTC),-64.28961944580078,120.16868591308594,1.1470218459396369,9.142857142857142
12/12/2019 01:10 (UTC),-64.28961944580078,120.16868591308594,1.1666589823103168,9.481481481481481
12/12/2019 01:30 (UTC),-64.28961944580078,120.16868591308594,1.2032630091281074,9.481481481481481
12/12/2019 01:50 (UTC),-64.28961944580078,120.16868591308594,1.0596518704789464,9.142857142857142
12/12/2019 02:10 (UTC),-64.28961944580078,120.16868591308594,1.37812501709753,9.846153846153847
12/12/2019 02:30 (UTC),-64.3775863647461,120.05557250976562,1.184065217737982,9.846153846153847
12/12/2019 02:50 (UTC),-64.38101196289062,120.0525131225586,1.0906943646674845,9.142857142857142
12/12/2019 03:10 (UTC),-64.38510131835938,120.04950714111328,0.9672012164316979,9.846153846153847
12/12/2019 03:30 (UTC),-64.38510131835938,120.04950714111328,1.123449568275983,9.481481481481481
12/12/2019 03:50 (UTC),-64.39197540283203,120.0440902709961,0.9635488473420506,9.846153846153847
12/12/2019 04:10 (UTC),-64.39566802978516,120.04159545898438,0.9324740311359516,9.846153846153847
12/12/2019 04:30 (UTC),-64.39978790283203,120.03910827636719,1.2383322579216525,8.827586206896552
12/12/2019 04:50 (UTC),-64.40347290039062,120.03641510009766,0.9689345297446258,10.24
12/12/2019 05:10 (UTC),-64.40699005126953,120.0340347290039,0.9429448176399728,9.142857142857142
12/12/2019 05:30 (UTC),-64.41059112548828,120.03144836425781,1.1265762345511563,9.846153846153847
12/12/2019 05:50 (UTC),-64.41365814208984,120.02839660644531,1.0116615693689939,8.533333333333333
12/12/2019 06:10 (UTC),-64.41365814208984,120.02839660644531,0.9501496347247039,8.533333333333333
12/12/2019 06:30 (UTC),-64.41365814208984,120.02839660644531,0.9135621860149512,9.142857142857142
12/12/2019 06:50 (UTC),-64.41365814208984,120.02839660644531,0.9911821561614109,9.481481481481481
12/12/2019 07:10 (UTC),-64.41365814208984,120.02839660644531,0.9010076281217538,10.666666666666666
12/12/2019 07:30 (UTC),-64.41365814208984,120.02839660644531,0.9919013368357689,9.142857142857142
12/12/2019 07:50 (UTC),-64.41365814208984,120.02839660644531,0.814047447865438,8.827586206896552
12/12/2019 08:10 (UTC),-64.41365814208984,120.02839660644531,0.9026712755677129,8.533333333333333
12/12/2019 08:30 (UTC),-64.41365814208984,120.02839660644531,0.8864688733071044,8.533333333333333
