DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
07/06/2017 01:00 (UTC),-68.26482391357422,-176.63243103027344,0.8709259555846777,17.066666666666666
07/06/2017 01:15 (UTC),-68.26243591308594,-176.63180541992188,1.3271201876678556,15.058823529411764
07/06/2017 01:30 (UTC),-68.26012420654297,-176.6323699951172,1.1500608428118877,16.0
07/06/2017 01:45 (UTC),-68.25786590576172,-176.63270568847656,0.9342119731743412,15.058823529411764
07/06/2017 02:00 (UTC),-68.25563049316406,-176.63363647460938,0.9334152242520359,15.058823529411764
07/06/2017 02:15 (UTC),-68.25375366210938,-176.6340789794922,0.8362200607049466,14.222222222222221
07/06/2017 02:30 (UTC),-68.25178527832031,-176.63436889648438,0.9794937392400315,14.222222222222221
07/06/2017 02:45 (UTC),-68.2498779296875,-176.63473510742188,0.9463868144815373,17.066666666666666
07/06/2017 03:00 (UTC),-68.2481918334961,-176.63528442382812,0.6768633607407862,16.0
07/06/2017 03:15 (UTC),-68.24642944335938,-176.6359405517578,0.8392949284972417,16.0
07/06/2017 03:30 (UTC),-68.24491882324219,-176.6365966796875,0.7593470894036676,18.285714285714285
07/06/2017 03:45 (UTC),-68.24343872070312,-176.6373291015625,0.8183788943637234,15.058823529411764
07/06/2017 04:00 (UTC),-68.24192810058594,-176.63800048828125,1.0125216093229854,15.058823529411764
07/06/2017 04:15 (UTC),-68.24041748046875,-176.63858032226562,0.9042477687083614,17.066666666666666
07/06/2017 04:30 (UTC),-68.23899841308594,-176.63893127441406,0.7054303628778966,16.0
07/06/2017 04:45 (UTC),-68.23736572265625,-176.638916015625,0.6957125852135476,15.058823529411764
07/06/2017 05:00 (UTC),-68.23587036132812,-176.63897705078125,0.6346274592344623,15.058823529411764
07/06/2017 05:15 (UTC),-68.23450469970703,-176.63894653320312,0.6920809282708527,16.0
07/06/2017 05:30 (UTC),-68.23321533203125,-176.63880920410156,0.5415533265108959,15.058823529411764
07/06/2017 05:45 (UTC),-68.23194122314453,-176.63844299316406,0.4799833404361974,14.222222222222221
07/06/2017 06:15 (UTC),-68.22986602783203,-176.63729858398438,0.45501647990113586,15.058823529411764
07/06/2017 06:30 (UTC),-68.22892761230469,-176.6366729736328,0.4106190386648613,16.0
07/06/2017 06:45 (UTC),-68.22785949707031,-176.63583374023438,0.37320236640391513,14.222222222222221
07/06/2017 07:00 (UTC),-68.22696685791016,-176.63523864746094,0.3097095356943587,19.692307692307693
07/06/2017 07:15 (UTC),-68.22593688964844,-176.63455200195312,0.34255510424665747,16.0
07/06/2017 07:30 (UTC),-68.22482299804688,-176.63377380371094,0.3637801610430458,14.222222222222221
07/06/2017 07:45 (UTC),-68.22384643554688,-176.63345336914062,0.1786169107025622,18.285714285714285
07/06/2017 08:00 (UTC),-68.22251892089844,-176.632080078125,0.2508864333707833,18.285714285714285
07/06/2017 08:15 (UTC),-68.22164154052734,-176.63128662109375,0.1163443152585311,17.066666666666666
07/06/2017 08:30 (UTC),-68.22087860107422,-176.63058471679688,0.16282506167593522,18.285714285714285
07/06/2017 08:45 (UTC),-68.21996307373047,-176.6298065185547,,
07/06/2017 09:00 (UTC),-68.21890258789062,-176.62860107421875,,
07/06/2017 09:15 (UTC),-68.21800231933594,-176.627685546875,,
07/06/2017 09:30 (UTC),-68.21709442138672,-176.6268310546875,,
07/06/2017 09:45 (UTC),-68.21612548828125,-176.62582397460938,,
07/06/2017 10:00 (UTC),-68.21513366699219,-176.62490844726562,,
07/06/2017 10:15 (UTC),-68.21453094482422,-176.62371826171875,,
07/06/2017 10:30 (UTC),-68.21349334716797,-176.62294006347656,,
07/06/2017 10:45 (UTC),-68.2126693725586,-176.6219940185547,,
07/06/2017 11:00 (UTC),-68.21097564697266,-176.62127685546875,,
07/06/2017 11:15 (UTC),-68.20988464355469,-176.62063598632812,,
07/06/2017 11:30 (UTC),-68.20886993408203,-176.6199493408203,,
07/06/2017 11:45 (UTC),-68.20777130126953,-176.61935424804688,,
07/06/2017 12:15 (UTC),-68.20563507080078,-176.61895751953125,,
07/06/2017 12:30 (UTC),-68.20447540283203,-176.61883544921875,,
07/06/2017 12:45 (UTC),-68.20335388183594,-176.61883544921875,,
07/06/2017 13:00 (UTC),-68.20264434814453,-176.619384765625,,
07/06/2017 13:15 (UTC),-68.20159912109375,-176.61961364746094,,
07/06/2017 13:30 (UTC),-68.20069122314453,-176.61990356445312,0.123482791070145,16.0
07/06/2017 13:45 (UTC),-68.1998519897461,-176.6205291748047,0.121523659263563,17.066666666666666
07/06/2017 14:00 (UTC),-68.19892120361328,-176.6214141845703,0.14810806660497305,17.066666666666666
07/06/2017 14:15 (UTC),-68.19812774658203,-176.62245178222656,0.1305986197769275,18.285714285714285
07/06/2017 14:30 (UTC),-68.1973648071289,-176.6234893798828,0.14848569037549172,14.222222222222221
07/06/2017 14:45 (UTC),-68.19657897949219,-176.625,0.16942255055610286,15.058823529411764
07/06/2017 15:00 (UTC),-68.19576263427734,-176.62625122070312,0.1736202765403131,14.222222222222221
07/06/2017 15:15 (UTC),-68.19612121582031,-176.62814331054688,0.16718851784369543,17.066666666666666
07/06/2017 15:30 (UTC),-68.19493865966797,-176.62916564941406,0.1296148116573616,18.285714285714285
07/06/2017 15:45 (UTC),-68.19432067871094,-176.63037109375,0.18282232135897986,14.222222222222221
07/06/2017 16:00 (UTC),-68.19483184814453,-176.6332244873047,0.1570732304933605,17.066666666666666
07/06/2017 16:15 (UTC),-68.19408416748047,-176.6337127685547,0.1602997195389966,17.066666666666666
07/06/2017 16:30 (UTC),-68.19366455078125,-176.6352081298828,0.16004999055020747,18.285714285714285
07/06/2017 16:45 (UTC),-68.19334411621094,-176.6370391845703,0.12712198911137684,19.692307692307693
07/06/2017 17:00 (UTC),-68.19300842285156,-176.63841247558594,0.17663521493069848,14.222222222222221
07/06/2017 17:15 (UTC),-68.19269561767578,-176.64019775390625,0.1847809492857441,14.222222222222221
07/06/2017 17:30 (UTC),-68.19246673583984,-176.64222717285156,0.1465878566166393,14.222222222222221
07/06/2017 17:45 (UTC),-68.19245910644531,-176.644287109375,0.1341044335706606,14.222222222222221
07/06/2017 18:15 (UTC),-68.19219970703125,-176.6485595703125,,
07/06/2017 18:30 (UTC),-68.19196319580078,-176.6504669189453,,
07/06/2017 18:45 (UTC),-68.19175720214844,-176.6520233154297,,
07/06/2017 19:00 (UTC),-68.19149017333984,-176.6532440185547,,
07/06/2017 19:15 (UTC),-68.19121551513672,-176.6544952392578,,
07/06/2017 19:30 (UTC),-68.19110107421875,-176.65560913085938,,
07/06/2017 19:45 (UTC),-68.19087982177734,-176.6568603515625,,
07/06/2017 20:00 (UTC),-68.19094848632812,-176.6580352783203,,
07/06/2017 20:15 (UTC),-68.19091033935547,-176.65940856933594,,
07/06/2017 20:30 (UTC),-68.19073486328125,-176.66104125976562,,
07/06/2017 20:45 (UTC),-68.19091033935547,-176.66238403320312,,
07/06/2017 21:00 (UTC),-68.19098663330078,-176.66415405273438,,
07/06/2017 21:15 (UTC),-68.19107818603516,-176.666015625,,
07/06/2017 21:30 (UTC),-68.19112396240234,-176.6676788330078,,
07/06/2017 21:45 (UTC),-68.19071960449219,-176.66893005371094,,
07/06/2017 22:00 (UTC),-68.19144439697266,-176.67152404785156,,
07/06/2017 22:15 (UTC),-68.191650390625,-176.67388916015625,,
07/06/2017 22:30 (UTC),-68.19181060791016,-176.67601013183594,,
07/06/2017 22:45 (UTC),-68.19192504882812,-176.67845153808594,,
07/06/2017 23:00 (UTC),-68.19217681884766,-176.68060302734375,,
07/06/2017 23:15 (UTC),-68.19232940673828,-176.68310546875,,
07/06/2017 23:30 (UTC),-68.19253540039062,-176.68560791015625,,
07/06/2017 23:45 (UTC),-68.19264221191406,-176.68838500976562,,
08/06/2017 00:15 (UTC),-68.19279479980469,-176.69442749023438,,
08/06/2017 00:30 (UTC),-68.19287109375,-176.69781494140625,,
08/06/2017 00:45 (UTC),-68.1929931640625,-176.70144653320312,,
08/06/2017 01:00 (UTC),-68.19292449951172,-176.70509338378906,,
08/06/2017 01:15 (UTC),-68.19306182861328,-176.70912170410156,,
08/06/2017 01:30 (UTC),-68.19294738769531,-176.71343994140625,,
08/06/2017 01:45 (UTC),-68.19303131103516,-176.71826171875,,
08/06/2017 02:00 (UTC),-68.19303894042969,-176.72296142578125,,
08/06/2017 02:15 (UTC),-68.19306945800781,-176.7281036376953,,
08/06/2017 02:30 (UTC),-68.19298553466797,-176.7335662841797,,
08/06/2017 02:45 (UTC),-68.19294738769531,-176.73922729492188,,
08/06/2017 03:00 (UTC),-68.19290161132812,-176.74493408203125,,
08/06/2017 03:15 (UTC),-68.19287872314453,-176.7509307861328,,
08/06/2017 03:30 (UTC),-68.1930160522461,-176.75721740722656,,
08/06/2017 03:45 (UTC),-68.19302368164062,-176.763671875,,
08/06/2017 04:00 (UTC),-68.19268035888672,-176.7697296142578,,
08/06/2017 04:15 (UTC),-68.19276428222656,-176.7761688232422,,
08/06/2017 04:30 (UTC),-68.19355773925781,-176.78353881835938,,
08/06/2017 04:45 (UTC),-68.1934585571289,-176.78977966308594,,
08/06/2017 05:00 (UTC),-68.19355773925781,-176.7958526611328,,
08/06/2017 05:15 (UTC),-68.19383239746094,-176.80210876464844,,
08/06/2017 05:30 (UTC),-68.19386291503906,-176.80816650390625,,
08/06/2017 05:45 (UTC),-68.19393920898438,-176.8140106201172,,
08/06/2017 06:15 (UTC),-68.19452667236328,-176.8275909423828,,
08/06/2017 06:30 (UTC),-68.19491577148438,-176.83432006835938,,
08/06/2017 06:45 (UTC),-68.19517517089844,-176.84120178222656,,
08/06/2017 07:00 (UTC),-68.19575500488281,-176.8488311767578,,
08/06/2017 07:15 (UTC),-68.19606018066406,-176.85594177246094,,
08/06/2017 07:30 (UTC),-68.19639587402344,-176.86329650878906,,
08/06/2017 07:45 (UTC),-68.19683837890625,-176.8706512451172,,
08/06/2017 08:00 (UTC),-68.1971664428711,-176.8782196044922,,
08/06/2017 08:15 (UTC),-68.19721984863281,-176.88571166992188,,
08/06/2017 08:30 (UTC),-68.19792938232422,-176.89349365234375,,
08/06/2017 08:45 (UTC),-68.1982421875,-176.90106201171875,,
08/06/2017 09:00 (UTC),-68.19854736328125,-176.90863037109375,,
08/06/2017 09:15 (UTC),-68.19892883300781,-176.91644287109375,,
08/06/2017 09:30 (UTC),-68.1991195678711,-176.9243927001953,,
08/06/2017 09:45 (UTC),-68.19938659667969,-176.93251037597656,,
08/06/2017 10:00 (UTC),-68.19967651367188,-176.94082641601562,,
08/06/2017 10:15 (UTC),-68.20001983642578,-176.94903564453125,,
08/06/2017 10:30 (UTC),-68.20039367675781,-176.957763671875,,
08/06/2017 10:45 (UTC),-68.2006607055664,-176.9663543701172,,
08/06/2017 11:00 (UTC),-68.2008285522461,-176.97496032714844,,
08/06/2017 11:15 (UTC),-68.2010726928711,-176.98385620117188,,
08/06/2017 11:30 (UTC),-68.2010498046875,-176.99240112304688,,
08/06/2017 11:45 (UTC),-68.20084381103516,-177.00157165527344,,
08/06/2017 12:15 (UTC),-68.20040130615234,-177.0199737548828,,
08/06/2017 12:30 (UTC),-68.20002746582031,-177.0296173095703,,
08/06/2017 12:45 (UTC),-68.19953155517578,-177.03965759277344,,
08/06/2017 13:00 (UTC),-68.198974609375,-177.04954528808594,,
08/06/2017 13:15 (UTC),-68.19831085205078,-177.05947875976562,,
08/06/2017 13:30 (UTC),-68.19771575927734,-177.0699005126953,,
08/06/2017 13:45 (UTC),-68.19694519042969,-177.08023071289062,,
08/06/2017 14:00 (UTC),-68.19613647460938,-177.09120178222656,,
08/06/2017 14:15 (UTC),-68.19546508789062,-177.10223388671875,,
08/06/2017 14:30 (UTC),-68.19470977783203,-177.1132354736328,,
08/06/2017 14:45 (UTC),-68.19398498535156,-177.1244659423828,,
08/06/2017 15:00 (UTC),-68.19322204589844,-177.13595581054688,,
08/06/2017 15:15 (UTC),-68.19243621826172,-177.14759826660156,,
08/06/2017 15:30 (UTC),-68.19168853759766,-177.15919494628906,,
08/06/2017 15:45 (UTC),-68.19037628173828,-177.17076110839844,,
08/06/2017 16:00 (UTC),-68.19007110595703,-177.182373046875,,
08/06/2017 16:15 (UTC),-68.18901824951172,-177.1942138671875,,
08/06/2017 16:30 (UTC),-68.18818664550781,-177.20626831054688,,
08/06/2017 16:45 (UTC),-68.1874008178711,-177.2176971435547,,
08/06/2017 17:00 (UTC),-68.18656921386719,-177.22923278808594,,
08/06/2017 17:15 (UTC),-68.18569946289062,-177.24095153808594,,
08/06/2017 17:30 (UTC),-68.18500518798828,-177.25303649902344,,
08/06/2017 17:45 (UTC),-68.18428039550781,-177.26473999023438,,
08/06/2017 18:15 (UTC),-68.1826171875,-177.28811645507812,,
08/06/2017 18:30 (UTC),-68.18181610107422,-177.3000946044922,,
08/06/2017 18:45 (UTC),-68.18099975585938,-177.31179809570312,,
08/06/2017 19:00 (UTC),-68.18011474609375,-177.32354736328125,,
08/06/2017 19:15 (UTC),-68.17930603027344,-177.3352813720703,,
08/06/2017 19:30 (UTC),-68.17839050292969,-177.34750366210938,,
08/06/2017 19:45 (UTC),-68.17749786376953,-177.35931396484375,,
