DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
12/12/2019 09:50 (UTC),-64.69276428222656,120.186767578125,0.25065476770530964,9.481481481481481
12/12/2019 10:10 (UTC),-64.69276428222656,120.186767578125,0.1957156741317967,10.24
12/12/2019 10:30 (UTC),-64.69276428222656,120.186767578125,0.2189834459261263,9.846153846153847
12/12/2019 10:50 (UTC),-64.69276428222656,120.186767578125,0.21379502379992743,12.19047619047619
12/12/2019 11:10 (UTC),-64.69276428222656,120.186767578125,0.20365549840209202,11.130434782608695
12/12/2019 11:30 (UTC),-64.69276428222656,120.186767578125,0.2103283130874783,9.481481481481481
12/12/2019 11:50 (UTC),-64.69276428222656,120.186767578125,0.1786999929506037,10.666666666666666
12/12/2019 12:10 (UTC),-64.69276428222656,120.186767578125,0.203946989800805,10.24
12/12/2019 12:30 (UTC),-64.69276428222656,120.186767578125,0.21924130517481927,12.19047619047619
12/12/2019 12:50 (UTC),-64.69276428222656,120.186767578125,0.20990429418189643,9.142857142857142
12/12/2019 13:10 (UTC),-64.70134735107422,120.10184478759766,0.20966133353802624,9.142857142857142
12/12/2019 13:30 (UTC),-64.70134735107422,120.10184478759766,0.19207599340206358,9.481481481481481
12/12/2019 13:50 (UTC),-64.70466613769531,120.08616638183594,0.18916444517156314,9.481481481481481
12/12/2019 14:10 (UTC),-64.70466613769531,120.08616638183594,0.21422797433713864,9.481481481481481
12/12/2019 14:30 (UTC),-64.70466613769531,120.08616638183594,0.20361069002680066,10.24
12/12/2019 14:50 (UTC),-64.71009063720703,120.0612564086914,0.18732141453809556,10.24
12/12/2019 15:10 (UTC),-64.71162414550781,120.0533447265625,0.19200585888090202,9.846153846153847
12/12/2019 15:30 (UTC),-64.71162414550781,120.0533447265625,0.2190671992531029,9.481481481481481
12/12/2019 15:50 (UTC),-64.71162414550781,120.0533447265625,0.21961784928456793,9.481481481481481
12/12/2019 16:10 (UTC),-64.71162414550781,120.0533447265625,0.23773672590928546,11.130434782608695
12/12/2019 16:30 (UTC),-64.71162414550781,120.0533447265625,0.22995135237523506,10.24
12/12/2019 16:50 (UTC),-64.71162414550781,120.0533447265625,0.21203154344860556,11.130434782608695
12/12/2019 17:10 (UTC),-64.71162414550781,120.0533447265625,0.25274357242925066,10.24
12/12/2019 17:30 (UTC),-64.71162414550781,120.0533447265625,0.22530423878770892,9.846153846153847
12/12/2019 17:50 (UTC),-64.72956085205078,119.99480438232422,0.24175193877423415,11.636363636363637
12/12/2019 18:10 (UTC),-64.72956085205078,119.99480438232422,0.23952896490318865,9.846153846153847
12/12/2019 18:30 (UTC),-64.72956085205078,119.99480438232422,0.22521905910685128,11.636363636363637
12/12/2019 18:50 (UTC),-64.72956085205078,119.99480438232422,0.20846162706321256,13.473684210526315
12/12/2019 19:10 (UTC),-64.73938751220703,119.96926879882812,0.23005501985833135,9.142857142857142
12/12/2019 19:30 (UTC),-64.73938751220703,119.96926879882812,0.24705603993005,11.130434782608695
12/12/2019 19:50 (UTC),-64.73938751220703,119.96926879882812,0.2768286924215334,8.0
12/12/2019 20:10 (UTC),-64.73938751220703,119.96926879882812,0.25685684290686017,10.666666666666666
12/12/2019 20:30 (UTC),-64.73938751220703,119.96926879882812,0.24949999879690082,8.0
12/12/2019 20:50 (UTC),-64.73938751220703,119.96926879882812,0.308511040877433,8.258064516129032
12/12/2019 21:10 (UTC),-64.73938751220703,119.96926879882812,0.3221245874753579,8.827586206896552
12/12/2019 21:30 (UTC),-64.73938751220703,119.96926879882812,0.3385635099552325,9.142857142857142
12/12/2019 21:50 (UTC),-64.73938751220703,119.96926879882812,0.5003431937261843,8.258064516129032
12/12/2019 22:10 (UTC),-64.73938751220703,119.96926879882812,0.47123063438310975,8.258064516129032
12/12/2019 22:30 (UTC),-64.73938751220703,119.96926879882812,0.4463298247488163,8.258064516129032
12/12/2019 22:50 (UTC),-64.73938751220703,119.96926879882812,0.5413933416519361,9.142857142857142
12/12/2019 23:10 (UTC),-64.73938751220703,119.96926879882812,0.6100198725354291,8.533333333333333
12/12/2019 23:30 (UTC),-64.73938751220703,119.96926879882812,0.5247629803322574,9.142857142857142
12/12/2019 23:50 (UTC),-64.73938751220703,119.96926879882812,0.7657915776828094,9.142857142857142
13/12/2019 00:10 (UTC),-64.73938751220703,119.96926879882812,0.6639153729165898,8.827586206896552
13/12/2019 00:30 (UTC),-64.73938751220703,119.96926879882812,0.7146617202032418,9.142857142857142
13/12/2019 00:50 (UTC),-64.73938751220703,119.96926879882812,0.7908350824486192,9.142857142857142
13/12/2019 01:10 (UTC),-64.73938751220703,119.96926879882812,0.6652214805769676,10.24
13/12/2019 01:30 (UTC),-64.73938751220703,119.96926879882812,1.0449720408697083,8.827586206896552
13/12/2019 01:50 (UTC),-64.73938751220703,119.96926879882812,0.7110495312193752,8.827586206896552
13/12/2019 02:10 (UTC),-64.73938751220703,119.96926879882812,0.7638078138630681,9.481481481481481
13/12/2019 02:30 (UTC),-64.73938751220703,119.96926879882812,0.9475999948365073,9.142857142857142
13/12/2019 02:50 (UTC),-64.73938751220703,119.96926879882812,0.9503770697876631,9.142857142857142
13/12/2019 03:10 (UTC),-64.73938751220703,119.96926879882812,0.940208553861354,9.142857142857142
13/12/2019 03:30 (UTC),-64.77970123291016,119.789794921875,0.9269580854905562,9.481481481481481
13/12/2019 03:50 (UTC),-64.78211975097656,119.78377532958984,1.1634596880469057,9.481481481481481
13/12/2019 04:10 (UTC),-64.78211975097656,119.78377532958984,0.9986227054640268,8.827586206896552
13/12/2019 04:30 (UTC),-64.78854370117188,119.77261352539062,1.2149869485334182,9.142857142857142
13/12/2019 04:50 (UTC),-64.7913589477539,119.76805114746094,1.2571638963535916,9.481481481481481
13/12/2019 05:10 (UTC),-64.79380798339844,119.76445770263672,1.0979573061794996,9.142857142857142
13/12/2019 05:30 (UTC),-64.79557037353516,119.75953674316406,1.2034596180992647,9.846153846153847
13/12/2019 05:50 (UTC),-64.79692077636719,119.75399017333984,1.0241628875311424,9.481481481481481
13/12/2019 06:10 (UTC),-64.7997817993164,119.750244140625,1.2264825727903024,9.481481481481481
13/12/2019 06:30 (UTC),-64.7997817993164,119.750244140625,1.1630008890082064,10.666666666666666
13/12/2019 06:50 (UTC),-64.7997817993164,119.750244140625,1.1951717879961825,9.481481481481481
13/12/2019 07:10 (UTC),-64.80477905273438,119.73388671875,0.6312349013451005,9.481481481481481
13/12/2019 07:30 (UTC),-64.80655670166016,119.72745513916016,1.8030981175531247,10.24
13/12/2019 07:50 (UTC),-64.80860137939453,119.7208023071289,1.5279705252766302,9.846153846153847
13/12/2019 08:10 (UTC),-64.80860137939453,119.7208023071289,1.3566555713120159,9.846153846153847
13/12/2019 08:30 (UTC),-64.80860137939453,119.7208023071289,1.5528993881445268,9.481481481481481
13/12/2019 08:50 (UTC),-64.80860137939453,119.7208023071289,1.7999820654859138,10.24
13/12/2019 09:10 (UTC),-64.80860137939453,119.7208023071289,1.3735327174235699,9.481481481481481
13/12/2019 09:30 (UTC),-64.80860137939453,119.7208023071289,1.8537929447401882,9.846153846153847
13/12/2019 09:50 (UTC),-64.80860137939453,119.7208023071289,1.7684853230525337,10.24
13/12/2019 10:10 (UTC),-64.821044921875,119.67388916015625,2.0650189983304497,9.846153846153847
13/12/2019 10:30 (UTC),-64.8227767944336,119.66787719726562,1.8931767323167321,10.24
13/12/2019 10:50 (UTC),-64.82443237304688,119.66300964355469,1.9825960149689426,10.666666666666666
13/12/2019 11:10 (UTC),-64.82589721679688,119.65753173828125,1.6669832625581351,11.130434782608695
13/12/2019 11:30 (UTC),-64.8273696899414,119.65087890625,1.8365208472577925,9.846153846153847
13/12/2019 11:50 (UTC),-64.8273696899414,119.65087890625,1.6485810352070507,10.24
13/12/2019 12:10 (UTC),-64.82978820800781,119.63936614990234,2.079899874788028,10.24
13/12/2019 12:30 (UTC),-64.83130645751953,119.63333892822266,1.9580198997792755,10.24
13/12/2019 12:50 (UTC),-64.83262634277344,119.6279296875,1.9967712861586517,9.481481481481481
13/12/2019 13:10 (UTC),-64.83392333984375,119.62210083007812,2.2657968723789814,9.142857142857142
13/12/2019 13:30 (UTC),-64.83535766601562,119.61602783203125,2.091945262597114,10.666666666666666
13/12/2019 13:50 (UTC),-64.83658599853516,119.6106948852539,2.208716401158399,11.130434782608695
13/12/2019 14:10 (UTC),-64.83658599853516,119.6106948852539,2.1171595160851484,10.666666666666666
13/12/2019 14:30 (UTC),-64.83658599853516,119.6106948852539,1.7209677517083677,9.142857142857142
13/12/2019 14:50 (UTC),-64.84024810791016,119.59529113769531,2.1467452512262497,9.846153846153847
13/12/2019 15:10 (UTC),-64.84024810791016,119.59529113769531,1.7921110109692477,9.846153846153847
13/12/2019 15:30 (UTC),-64.84024810791016,119.59529113769531,1.5901273309005048,10.24
13/12/2019 15:50 (UTC),-64.84492492675781,119.5809555053711,2.051633924403288,10.666666666666666
13/12/2019 16:10 (UTC),-64.84617614746094,119.5759506225586,1.9251603703344078,10.24
13/12/2019 16:30 (UTC),-64.8475570678711,119.57012176513672,1.600363515406485,16.0
13/12/2019 16:50 (UTC),-64.8475570678711,119.57012176513672,1.7983905067194101,9.846153846153847
13/12/2019 17:10 (UTC),-64.85051727294922,119.55867004394531,1.6624512746793758,9.846153846153847
13/12/2019 17:30 (UTC),-64.85051727294922,119.55867004394531,1.8875775473996201,10.666666666666666
13/12/2019 17:50 (UTC),-64.85051727294922,119.55867004394531,1.8438792075812596,10.24
13/12/2019 18:10 (UTC),-64.85388946533203,119.54134368896484,2.115180193638829,10.666666666666666
13/12/2019 18:30 (UTC),-64.85388946533203,119.54134368896484,1.8260334955925823,10.24
13/12/2019 18:50 (UTC),-64.8557357788086,119.52986907958984,1.7488051033343492,10.24
13/12/2019 19:10 (UTC),-64.85650634765625,119.52361297607422,1.9039476894111862,10.666666666666666
13/12/2019 19:30 (UTC),-64.8569564819336,119.5175552368164,1.8803242876163884,10.666666666666666
13/12/2019 19:50 (UTC),-64.8569564819336,119.5175552368164,1.8102179210871403,10.24
13/12/2019 20:10 (UTC),-64.8569564819336,119.5175552368164,2.2880430074932177,10.666666666666666
13/12/2019 20:30 (UTC),-64.85929870605469,119.5024185180664,2.2274362227152986,10.24
13/12/2019 20:50 (UTC),-64.86022186279297,119.4978256225586,2.0859209208189347,10.24
13/12/2019 21:10 (UTC),-64.86090087890625,119.49405670166016,1.6843662068530751,10.24
13/12/2019 21:30 (UTC),-64.86150360107422,119.48992919921875,1.9326113642664722,11.130434782608695
13/12/2019 21:50 (UTC),-64.86150360107422,119.48992919921875,1.9254330698990567,11.130434782608695
13/12/2019 22:10 (UTC),-64.86150360107422,119.48992919921875,2.3281868396957623,11.130434782608695
13/12/2019 22:30 (UTC),-64.86150360107422,119.48992919921875,1.8335156321190158,10.666666666666666
13/12/2019 22:50 (UTC),-64.86361694335938,119.47506713867188,1.9022165807185563,10.666666666666666
13/12/2019 23:10 (UTC),-64.86361694335938,119.47506713867188,1.7587748654366129,10.666666666666666
13/12/2019 23:30 (UTC),-64.86322021484375,119.46805572509766,1.9191903510844304,10.666666666666666
13/12/2019 23:50 (UTC),-64.86227416992188,119.46414184570312,1.7342219115188382,11.130434782608695
14/12/2019 00:10 (UTC),-64.86129760742188,119.46014404296875,1.763894773096349,10.24
14/12/2019 00:30 (UTC),-64.86129760742188,119.46014404296875,1.9637187497100326,11.130434782608695
14/12/2019 00:50 (UTC),-64.85905456542969,119.44977569580078,1.7313118352584966,11.130434782608695
14/12/2019 01:10 (UTC),-64.85905456542969,119.44977569580078,1.7989262918053615,10.24
14/12/2019 01:30 (UTC),-64.85905456542969,119.44977569580078,1.893518296033863,10.666666666666666
14/12/2019 01:50 (UTC),-64.8555679321289,119.43232727050781,1.1602160606594047,10.666666666666666
14/12/2019 02:10 (UTC),-64.85433197021484,119.42501831054688,1.8963739820364414,11.130434782608695
14/12/2019 02:30 (UTC),-64.85433197021484,119.42501831054688,2.120731677307687,10.666666666666666
14/12/2019 02:50 (UTC),-64.85433197021484,119.42501831054688,1.6925251035005477,9.846153846153847
14/12/2019 03:10 (UTC),-64.84996032714844,119.4004898071289,1.635161678704049,10.24
14/12/2019 03:30 (UTC),-64.84861755371094,119.39225006103516,1.2794122102826941,10.24
14/12/2019 03:50 (UTC),-64.84861755371094,119.39225006103516,1.4248457602072555,11.130434782608695
14/12/2019 04:10 (UTC),-64.84861755371094,119.39225006103516,1.1987802381293502,11.636363636363637
14/12/2019 04:30 (UTC),-64.84861755371094,119.39225006103516,1.683281415419642,9.846153846153847
14/12/2019 04:50 (UTC),-64.84861755371094,119.39225006103516,1.3884057449847844,11.130434782608695
14/12/2019 05:10 (UTC),-64.8441162109375,119.3559799194336,1.3160827321881847,10.666666666666666
14/12/2019 05:30 (UTC),-64.84323120117188,119.34945678710938,1.2604589456792823,9.846153846153847
14/12/2019 05:50 (UTC),-64.84207153320312,119.3429183959961,1.245056277746084,10.24
14/12/2019 06:10 (UTC),-64.84207153320312,119.3429183959961,1.1953842796661351,10.666666666666666
14/12/2019 06:30 (UTC),-64.84207153320312,119.3429183959961,1.458480778320217,10.666666666666666
14/12/2019 06:50 (UTC),-64.84207153320312,119.3429183959961,1.1683001015549004,10.24
14/12/2019 07:10 (UTC),-64.8388671875,119.31475830078125,1.0249743025926719,11.636363636363637
14/12/2019 07:30 (UTC),-64.8380355834961,119.30792999267578,1.2884338517710527,10.666666666666666
14/12/2019 07:50 (UTC),-64.837158203125,119.30162811279297,1.1823127319867075,9.481481481481481
14/12/2019 08:10 (UTC),-64.83621978759766,119.29661560058594,1.1864053357852444,10.24
14/12/2019 08:30 (UTC),-64.83621978759766,119.29661560058594,1.3978826179875787,9.846153846153847
14/12/2019 08:50 (UTC),-64.83621978759766,119.29661560058594,1.1792478852004442,10.666666666666666
14/12/2019 09:10 (UTC),-64.83621978759766,119.29661560058594,1.4237292630933074,10.666666666666666
14/12/2019 09:30 (UTC),-64.83621978759766,119.29661560058594,1.1787781263630928,10.24
14/12/2019 09:50 (UTC),-64.83621978759766,119.29661560058594,1.2017268998959327,10.666666666666666
14/12/2019 10:10 (UTC),-64.83292388916016,119.26935577392578,1.1619857196816494,11.130434782608695
14/12/2019 10:30 (UTC),-64.83292388916016,119.26935577392578,1.282412705526189,9.481481481481481
14/12/2019 10:50 (UTC),-64.83292388916016,119.26935577392578,1.101585266675865,10.24
