time,lat,lon,moments,bin,psd
201,-60.81742,124.34692,"[11.379787, 1.099954, 0.120672, 0.014824, 0.002034, 0.00031]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.011, 0.044317, 0.058266, 0.126972, 0.162036, 0.062528, 0.102349, 0.171391, 0.11646, 0.383516, 0.416739, 0.774933, 0.810366, 0.292598, 0.664915, 1.107161, 0.752053, 1.354328, 2.566145, 1.954573, 1.063759, 3.345904, 2.2325, 2.317756, 0.432695, 0.484428, 0.649413, 0.234142, 0.75847, 1.984706, 0.651975, 0.45558, 1.695099, 1.106826, 1.80317, 1.947851, 2.117698, 1.503446, 0.838593, 0.633479, 0.755939, 0.88167, 0.700497, 0.608716, 0.739234, 0.429567, 0.423554, 0.231307, 0.353233, 0.37248, 0.317489, 0.187567, 0.107158, 0.082731, 0.104069]"
204,-60.8005,124.40924,"[18.206282, 1.707309, 0.167884, 0.017349, 0.001901, 0.000224]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.011759, 0.023713, 0.018203, 0.123737, 0.155393, 0.170898, 0.368165, 0.592539, 0.351126, 0.565642, 0.152408, 0.350268, 0.154388, 0.993183, 1.088565, 0.722808, 1.203748, 3.994651, 4.872565, 2.685958, 6.597003, 3.703621, 3.710772, 2.718347, 2.314305, 6.992715, 2.356444, 5.476954, 1.844011, 1.550363, 7.662601, 1.00143, 1.30623, 1.456248, 0.447401, 0.705284, 2.410922, 0.704173, 0.770254, 1.04918, 0.645096, 0.709239, 0.661353, 0.369904, 0.180306, 0.278066, 0.184698, 0.099187, 0.070533, 0.063531, 0.033488, 0.038973, 0.052947, 0.024624, 0.012975]"
207,-60.77665,124.49434,"[37.319504, 3.306213, 0.310073, 0.030492, 0.003141, 0.00034]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.223027, 0.16207, 0.283206, 0.510305, 0.18035, 0.640772, 0.368702, 0.512708, 0.988492, 1.315588, 1.56907, 1.747089, 1.406533, 0.686197, 2.224179, 4.295137, 4.673795, 6.527266, 16.883348, 7.576825, 7.646232, 5.841912, 2.235994, 4.581079, 10.390276, 2.821099, 3.840435, 7.772436, 2.942969, 3.383937, 6.484757, 3.705364, 10.82405, 5.921747, 6.927515, 1.454499, 0.667239, 1.323692, 2.562627, 1.314647, 1.072448, 0.67369, 0.570946, 0.568807, 0.366371, 0.313208, 0.058544, 0.070998, 0.042912, 0.028737, 0.024453, 0.013323, 0.023525, 0.008705, 0.006913]"
210,-60.77804,124.57337,"[106.579834, 7.779825, 0.604539, 0.049911, 0.004382, 0.000411]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.428683, 3.020062, 1.440969, 1.578989, 1.585012, 4.756537, 6.958813, 8.625918, 20.630323, 15.006033, 7.004774, 5.748232, 16.524981, 9.501778, 4.078458, 3.973552, 9.648123, 19.059317, 31.985397, 18.6644, 10.804828, 8.256803, 1.152296, 12.203399, 19.873259, 5.781045, 1.624657, 2.789929, 2.179931, 2.526291, 1.843351, 8.459503, 3.472338, 2.501356, 1.841985, 1.093208, 3.331318, 1.862681, 0.594869, 0.754263, 0.492956, 0.896632, 0.79237, 0.225282, 0.292174, 0.150641, 0.081011, 0.05153, 0.027968, 0.039962, 0.015391, 0.008711, 0.009146, 0.004125, 0.004365]"
213,-60.80623,124.6819,"[415.074829, 26.483889, 1.781436, 0.128382, 0.010239, 0.000954]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.801847, 20.910526, 15.460742, 52.854496, 35.489666, 40.866238, 105.353951, 40.229679, 79.64492, 29.005678, 32.494774, 32.558693, 17.193842, 14.939048, 38.262222, 24.595684, 28.082405, 42.396305, 39.402554, 12.25863, 19.421495, 24.683727, 10.735532, 7.170163, 10.173035, 6.392957, 0.930157, 4.945029, 4.521297, 2.440662, 3.378283, 4.01846, 3.043371, 3.91187, 2.360377, 1.671666, 1.167217, 1.539884, 2.907844, 1.653239, 0.990177, 0.781467, 0.273829, 0.107255, 0.114312, 0.100672, 0.113918, 0.199422, 0.447557, 0.512117, 0.626941, 0.513326, 0.270052, 0.176844, 0.094015]"
216,-60.81051,124.83939,"[366.837708, 24.064224, 1.652666, 0.120957, 0.009753, 0.000909]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.234542, 12.577382, 22.405827, 25.627352, 70.226952, 19.185982, 93.019066, 76.137466, 22.025394, 59.747063, 19.798637, 52.861885, 111.688164, 48.410225, 26.555887, 8.578222, 6.570278, 7.311807, 5.097329, 3.348577, 15.051236, 14.609818, 9.684747, 4.077751, 6.078827, 15.077473, 5.590997, 4.563201, 9.590086, 0.762502, 3.235394, 4.717078, 3.576143, 0.583691, 0.655714, 2.423253, 1.74152, 2.838022, 1.810244, 1.481105, 0.871605, 0.898982, 1.566128, 0.313585, 0.433668, 0.861321, 0.649744, 0.50229, 0.651896, 0.689816, 0.458041, 0.104628, 0.133938, 0.073074, 0.041468]"
219,-60.81993,124.95739,"[350.602875, 22.899416, 1.581898, 0.117824, 0.009825, 0.000965]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.257727, 4.45117, 32.016823, 54.442291, 47.493015, 52.611076, 37.720219, 38.099983, 108.755157, 33.446247, 14.97949, 63.752663, 32.601048, 20.579994, 29.832338, 13.249699, 24.798416, 13.912703, 14.680907, 33.23951, 20.8333, 3.474461, 9.110925, 10.190792, 7.848528, 2.505117, 11.800509, 3.579195, 1.653275, 3.377175, 3.427517, 1.662786, 1.282556, 0.876741, 1.775373, 0.974823, 1.880322, 1.856564, 2.552386, 1.278951, 0.852547, 0.394074, 1.127596, 1.17701, 1.048008, 1.808289, 1.345265, 0.634396, 1.169251, 0.349194, 0.370484, 0.292521, 0.135778, 0.081438, 0.089991]"
222,-60.85312,125.06574,"[184.849457, 13.435379, 1.125733, 0.108143, 0.011845, 0.001463]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.276302, 0.893508, 5.55575, 17.754967, 21.814899, 17.159416, 12.897855, 18.724361, 13.149912, 13.904135, 36.10397, 23.017981, 7.299673, 10.173929, 20.61335, 15.41977, 8.73627, 10.602452, 8.038704, 11.341097, 9.670281, 5.42805, 12.955679, 9.629556, 6.083564, 6.287103, 8.16531, 4.484896, 10.438622, 6.145443, 14.82133, 11.51156, 7.377551, 2.497796, 6.682623, 25.982424, 15.665033, 2.197301, 10.012002, 7.102967, 5.274214, 3.051036, 6.04843, 3.909078, 5.155485, 1.952041, 2.357048, 1.942986, 0.719113, 0.602505, 0.580346, 0.421639, 0.202561, 0.108545, 0.039281]"
225,-60.88486,125.2299,"[170.951675, 13.13962, 1.115747, 0.104907, 0.01099, 0.001285]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.16413, 0.366144, 1.05599, 6.93208, 4.857632, 9.724492, 10.415004, 17.86544, 20.629948, 53.364197, 19.80438, 12.513993, 23.195862, 34.039265, 8.489286, 14.234133, 7.012489, 15.701438, 13.134752, 7.733057, 10.408086, 15.972229, 7.313936, 19.250202, 10.861286, 7.946556, 22.697927, 9.155017, 12.340449, 3.925021, 12.289405, 12.367785, 5.686814, 2.786738, 4.523221, 7.225775, 10.887351, 5.863802, 4.812359, 8.375566, 3.530729, 3.708477, 4.209194, 2.632993, 2.081209, 1.768531, 1.977219, 1.66864, 1.113269, 0.681827, 0.338303, 0.120414, 0.142192, 0.061045, 0.032675]"
228,-60.86757,125.38406,"[458.589813, 24.584888, 1.701864, 0.139392, 0.012808, 0.001296]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[2.790285, 2.07276, 1.403513, 1.868953, 4.124606, 9.160604, 31.486156, 26.314091, 50.450447, 13.566441, 33.48576, 18.581732, 20.257116, 63.731083, 21.864822, 40.219234, 16.884748, 26.692268, 28.318655, 35.185612, 13.657659, 5.787075, 16.653831, 28.441805, 48.104641, 20.711882, 13.123595, 28.881348, 19.066343, 11.153903, 14.768818, 12.465023, 4.074614, 2.471023, 7.475253, 9.022076, 4.664761, 8.466106, 4.007795, 4.278856, 3.70501, 2.509159, 2.867399, 1.302133, 2.006253, 1.041162, 0.521868, 0.689499, 0.437477, 0.301695, 0.170757, 0.07381, 0.021523, 0.018497, 0.005415]"
231,-60.84337,125.53416,"[338.150696, 18.653885, 1.346202, 0.116747, 0.011488, 0.001251]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[2.313982, 2.111213, 4.392161, 3.149894, 2.279514, 8.166307, 13.593258, 9.308605, 8.473415, 19.518627, 23.375944, 19.97847, 28.289999, 25.697989, 12.747421, 18.311308, 7.153484, 21.598244, 20.140705, 44.687431, 27.356743, 17.630846, 54.840485, 9.167714, 14.871795, 21.388741, 5.194021, 5.710797, 11.384025, 6.443045, 4.704322, 3.11942, 3.280146, 2.106257, 10.950083, 17.145863, 2.958289, 3.864926, 5.668482, 7.724999, 4.742715, 3.079457, 5.293599, 3.153294, 2.679218, 1.794906, 1.48839, 0.966595, 0.245678, 0.227911, 0.150963, 0.048909, 0.0339, 0.01557, 0.006404]"
234,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
237,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
240,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
243,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
246,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
252,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
255,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
258,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
261,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
264,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
267,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
270,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
273,--,--,"[None, None, None, None, None, None]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
