DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
03/06/2017 21:45 (UTC),-67.39344787597656,-175.60401916503906,0.10150862144982276,17.066666666666666
03/06/2017 22:00 (UTC),-67.39604187011719,-175.60311889648438,0.1163443152585311,17.066666666666666
03/06/2017 22:15 (UTC),-67.3984375,-175.60128784179688,0.13523313039144128,16.0
03/06/2017 22:30 (UTC),-67.40071868896484,-175.59860229492188,,
03/06/2017 22:45 (UTC),-67.40291595458984,-175.59251403808594,,
03/06/2017 23:00 (UTC),-67.40479278564453,-175.58494567871094,,
03/06/2017 23:15 (UTC),-67.40654754638672,-175.5764617919922,,
03/06/2017 23:30 (UTC),-67.40830993652344,-175.56661987304688,,
03/06/2017 23:45 (UTC),-67.40992736816406,-175.5560302734375,,
04/06/2017 00:00 (UTC),-67.41095733642578,-175.5457763671875,,
04/06/2017 00:15 (UTC),-67.41179656982422,-175.53494262695312,,
04/06/2017 00:30 (UTC),-67.41264343261719,-175.52377319335938,,
04/06/2017 00:45 (UTC),-67.41320037841797,-175.5125732421875,,
04/06/2017 01:00 (UTC),-67.41366577148438,-175.5008544921875,,
04/06/2017 01:15 (UTC),-67.41403198242188,-175.489013671875,,
04/06/2017 01:30 (UTC),-67.41422271728516,-175.47735595703125,,
04/06/2017 01:45 (UTC),-67.4144515991211,-175.4651336669922,,
04/06/2017 02:00 (UTC),-67.41403198242188,-175.4536590576172,,
04/06/2017 02:15 (UTC),-67.41353607177734,-175.4429168701172,,
04/06/2017 02:45 (UTC),-67.41209411621094,-175.42352294921875,,
04/06/2017 03:00 (UTC),-67.41132354736328,-175.4142608642578,,
04/06/2017 03:15 (UTC),-67.41035461425781,-175.4053497314453,,
04/06/2017 03:30 (UTC),-67.40950775146484,-175.39675903320312,,
04/06/2017 03:45 (UTC),-67.40849304199219,-175.3888702392578,,
04/06/2017 04:00 (UTC),-67.40756225585938,-175.3812255859375,,
04/06/2017 04:15 (UTC),-67.40652465820312,-175.37451171875,,
04/06/2017 04:30 (UTC),-67.40567016601562,-175.36805725097656,,
04/06/2017 04:45 (UTC),-67.40483093261719,-175.36195373535156,,
04/06/2017 05:00 (UTC),-67.40402221679688,-175.35638427734375,,
04/06/2017 05:15 (UTC),-67.40313720703125,-175.3529815673828,,
04/06/2017 05:30 (UTC),-67.40234375,-175.34808349609375,,
04/06/2017 05:45 (UTC),-67.40206909179688,-175.3421173095703,,
04/06/2017 06:00 (UTC),-67.40164947509766,-175.3385772705078,,
04/06/2017 06:15 (UTC),-67.40142822265625,-175.33567810058594,,
04/06/2017 06:30 (UTC),-67.40140533447266,-175.33306884765625,,
04/06/2017 06:45 (UTC),-67.40160369873047,-175.3310089111328,,
04/06/2017 07:00 (UTC),-67.40191650390625,-175.3294677734375,,
04/06/2017 07:15 (UTC),-67.4025650024414,-175.3284912109375,,
04/06/2017 07:30 (UTC),-67.40332794189453,-175.3275909423828,,
04/06/2017 07:45 (UTC),-67.40438079833984,-175.3268280029297,,
04/06/2017 08:00 (UTC),-67.40565490722656,-175.3265380859375,,
04/06/2017 08:15 (UTC),-67.40707397460938,-175.326416015625,,
04/06/2017 08:45 (UTC),-67.41069030761719,-175.32711791992188,0.10039920510463243,17.066666666666666
04/06/2017 09:00 (UTC),-67.41278076171875,-175.32823181152344,,
04/06/2017 09:30 (UTC),-67.41725158691406,-175.33160400390625,0.11872657761344957,16.0
04/06/2017 09:45 (UTC),-67.41961669921875,-175.3332977294922,,
04/06/2017 10:00 (UTC),-67.42234802246094,-175.33547973632812,,
04/06/2017 10:15 (UTC),-67.42506408691406,-175.3373565673828,,
04/06/2017 10:30 (UTC),-67.42781066894531,-175.33900451660156,,
04/06/2017 10:45 (UTC),-67.43067932128906,-175.3408660888672,,
04/06/2017 11:00 (UTC),-67.43359375,-175.34268188476562,,
04/06/2017 11:15 (UTC),-67.43637084960938,-175.3444366455078,,
04/06/2017 11:30 (UTC),-67.43925476074219,-175.34564208984375,,
04/06/2017 11:45 (UTC),-67.44224548339844,-175.34706115722656,,
04/06/2017 12:00 (UTC),-67.44542694091797,-175.3486328125,,
04/06/2017 12:15 (UTC),-67.44834899902344,-175.34983825683594,,
04/06/2017 12:30 (UTC),-67.45121002197266,-175.35108947753906,,
04/06/2017 12:45 (UTC),-67.45430755615234,-175.35198974609375,,
04/06/2017 13:00 (UTC),-67.45757293701172,-175.35252380371094,0.10560303104776762,15.058823529411764
04/06/2017 13:15 (UTC),-67.46039581298828,-175.35321044921875,,
04/06/2017 13:30 (UTC),-67.46329498291016,-175.35369873046875,,
04/06/2017 13:45 (UTC),-67.46610260009766,-175.35430908203125,,
04/06/2017 14:00 (UTC),-67.46898651123047,-175.35470581054688,,
04/06/2017 14:15 (UTC),-67.47175598144531,-175.35496520996094,,
04/06/2017 14:30 (UTC),-67.47442626953125,-175.35552978515625,0.1093983540125003,16.0
04/06/2017 14:45 (UTC),-67.47699737548828,-175.3561248779297,,
04/06/2017 15:00 (UTC),-67.47919464111328,-175.35491943359375,,
04/06/2017 15:15 (UTC),-67.48146057128906,-175.35470581054688,,
04/06/2017 15:45 (UTC),-67.48616790771484,-175.35134887695312,,
04/06/2017 16:00 (UTC),-67.48834991455078,-175.34652709960938,,
04/06/2017 16:15 (UTC),-67.49026489257812,-175.33860778808594,,
04/06/2017 16:30 (UTC),-67.49215698242188,-175.32882690429688,,
04/06/2017 16:45 (UTC),-67.49357604980469,-175.3177947998047,,
04/06/2017 17:00 (UTC),-67.49479675292969,-175.3075714111328,,
04/06/2017 17:15 (UTC),-67.49585723876953,-175.2964324951172,,
04/06/2017 17:30 (UTC),-67.4968032836914,-175.2849884033203,,
04/06/2017 17:45 (UTC),-67.49747467041016,-175.27349853515625,,
04/06/2017 18:00 (UTC),-67.49808502197266,-175.2620086669922,,
04/06/2017 18:15 (UTC),-67.49848937988281,-175.25083923339844,,
04/06/2017 18:30 (UTC),-67.49888610839844,-175.2384796142578,,
04/06/2017 18:45 (UTC),-67.4990234375,-175.22528076171875,,
04/06/2017 19:00 (UTC),-67.49891662597656,-175.21206665039062,,
04/06/2017 19:15 (UTC),-67.49830627441406,-175.19944763183594,,
04/06/2017 19:30 (UTC),-67.49726104736328,-175.18634033203125,,
04/06/2017 19:45 (UTC),-67.49564361572266,-175.17282104492188,,
04/06/2017 20:00 (UTC),-67.49364471435547,-175.1602325439453,,
04/06/2017 20:15 (UTC),-67.49114990234375,-175.14845275878906,,
04/06/2017 20:30 (UTC),-67.48834228515625,-175.1383514404297,,
04/06/2017 20:45 (UTC),-67.48486328125,-175.129638671875,,
04/06/2017 21:00 (UTC),-67.4814224243164,-175.1226043701172,,
04/06/2017 21:15 (UTC),-67.47750091552734,-175.11773681640625,,
04/06/2017 21:30 (UTC),-67.47383880615234,-175.11410522460938,,
04/06/2017 21:45 (UTC),-67.47001647949219,-175.11146545410156,,
04/06/2017 22:00 (UTC),-67.46611785888672,-175.10983276367188,,
04/06/2017 22:15 (UTC),-67.46244812011719,-175.10894775390625,,
04/06/2017 22:30 (UTC),-67.45892333984375,-175.1087188720703,,
04/06/2017 22:45 (UTC),-67.4555435180664,-175.10873413085938,,
04/06/2017 23:00 (UTC),-67.4522933959961,-175.10972595214844,0.1477836273919304,14.222222222222221
04/06/2017 23:15 (UTC),-67.44934844970703,-175.11065673828125,0.17055204436068888,12.8
04/06/2017 23:30 (UTC),-67.44661712646484,-175.1125946044922,0.3086227451657708,11.636363636363637
04/06/2017 23:45 (UTC),-67.44432830810547,-175.11448669433594,0.3873189834057007,11.636363636363637
05/06/2017 00:00 (UTC),-67.44226837158203,-175.1175079345703,0.4005396309828681,15.058823529411764
05/06/2017 00:15 (UTC),-67.44041442871094,-175.1202392578125,0.510936401086028,12.8
05/06/2017 00:30 (UTC),-67.43879699707031,-175.12319946289062,0.529996233962732,12.8
05/06/2017 00:45 (UTC),-67.43746948242188,-175.1261444091797,0.9023879399564092,11.636363636363637
05/06/2017 01:00 (UTC),-67.43634033203125,-175.12884521484375,0.8118127704173214,12.19047619047619
05/06/2017 01:15 (UTC),-67.43536376953125,-175.1317596435547,0.8346112863243276,11.636363636363637
05/06/2017 01:30 (UTC),-67.43452453613281,-175.1346435546875,0.8375869947770993,10.666666666666666
05/06/2017 01:45 (UTC),-67.43395233154297,-175.136962890625,0.7335611663179608,11.636363636363637
05/06/2017 02:00 (UTC),-67.43375396728516,-175.138916015625,0.891228354353032,12.19047619047619
05/06/2017 02:15 (UTC),-67.4337158203125,-175.1409149169922,0.6559999988835032,11.636363636363637
05/06/2017 02:30 (UTC),-67.43403625488281,-175.14251708984375,0.702953762819739,11.636363636363637
05/06/2017 02:45 (UTC),-67.4345703125,-175.14352416992188,0.8705216997017604,12.19047619047619
05/06/2017 03:00 (UTC),-67.4352798461914,-175.1440887451172,0.9042389029258837,12.8
05/06/2017 03:15 (UTC),-67.43611145019531,-175.14431762695312,0.955799134869612,11.636363636363637
05/06/2017 03:30 (UTC),-67.43693542480469,-175.14505004882812,0.880445328056526,11.636363636363637
05/06/2017 03:45 (UTC),-67.43819427490234,-175.14390563964844,0.905803504658609,12.19047619047619
05/06/2017 04:00 (UTC),-67.43924713134766,-175.14320373535156,0.8971153814388291,12.19047619047619
05/06/2017 04:15 (UTC),-67.44049835205078,-175.1417694091797,0.9856977204447291,12.19047619047619
05/06/2017 04:30 (UTC),-67.44190216064453,-175.13986206054688,0.9765080551229317,11.636363636363637
05/06/2017 04:45 (UTC),-67.44342803955078,-175.13760375976562,0.8841085794251549,11.130434782608695
05/06/2017 05:00 (UTC),-67.44489288330078,-175.13473510742188,0.8497905669532937,12.19047619047619
05/06/2017 05:15 (UTC),-67.44631958007812,-175.13134765625,0.8121379265621768,11.636363636363637
05/06/2017 05:30 (UTC),-67.4478530883789,-175.12754821777344,0.7325353102261688,11.636363636363637
05/06/2017 05:45 (UTC),-67.44927978515625,-175.12294006347656,0.7109205222984606,12.8
05/06/2017 06:00 (UTC),-67.45068359375,-175.11785888671875,0.8581561722063435,12.8
05/06/2017 06:15 (UTC),-67.45188903808594,-175.11256408691406,0.782672350248185,11.130434782608695
05/06/2017 06:30 (UTC),-67.45299530029297,-175.1072235107422,0.7596315005653422,12.8
05/06/2017 06:45 (UTC),-67.4541015625,-175.10183715820312,0.922492289368781,12.19047619047619
05/06/2017 07:00 (UTC),-67.45487213134766,-175.0957794189453,0.9406806080244898,12.8
05/06/2017 07:15 (UTC),-67.45557403564453,-175.09019470214844,1.0551890558187156,11.636363636363637
05/06/2017 07:30 (UTC),-67.45600891113281,-175.08399963378906,0.7177631818596625,11.130434782608695
05/06/2017 07:45 (UTC),-67.45625305175781,-175.078369140625,1.1202428160294264,11.636363636363637
05/06/2017 08:00 (UTC),-67.45639038085938,-175.0727081298828,0.9784804469198274,11.636363636363637
05/06/2017 08:15 (UTC),-67.45613098144531,-175.0671844482422,0.9573463388354757,12.8
05/06/2017 08:30 (UTC),-67.45603942871094,-175.06167602539062,0.7968337478431826,11.130434782608695
05/06/2017 08:45 (UTC),-67.45563507080078,-175.05604553222656,1.0015507832762767,11.636363636363637
05/06/2017 09:00 (UTC),-67.45513153076172,-175.05075073242188,0.8491124947338994,12.8
05/06/2017 09:15 (UTC),-67.45458221435547,-175.04539489746094,1.1789893806729919,12.19047619047619
05/06/2017 09:45 (UTC),-67.45365905761719,-175.03614807128906,0.9408931996164133,12.19047619047619
05/06/2017 21:15 (UTC),-67.46658325195312,-175.0125274658203,0.44324259963637946,11.636363636363637
05/06/2017 21:30 (UTC),-67.4662094116211,-175.00750732421875,0.5124217148047905,12.19047619047619
05/06/2017 21:45 (UTC),-67.46572875976562,-175.00250244140625,0.5331866363099856,12.8
05/06/2017 22:00 (UTC),-67.46520233154297,-174.9977569580078,0.6511896855253286,12.19047619047619
05/06/2017 22:15 (UTC),-67.4646224975586,-174.99330139160156,0.5463332353721393,12.8
05/06/2017 22:30 (UTC),-67.46397399902344,-174.98907470703125,0.8285119214440517,12.19047619047619
05/06/2017 22:45 (UTC),-67.46321868896484,-174.9847869873047,0.8641573917647752,11.636363636363637
05/06/2017 23:00 (UTC),-67.46228790283203,-174.98085021972656,0.75288246491576,11.636363636363637
05/06/2017 23:15 (UTC),-67.46148681640625,-174.9773712158203,0.8847508039769952,11.130434782608695
05/06/2017 23:30 (UTC),-67.46070098876953,-174.97422790527344,0.9177363324666079,12.8
05/06/2017 23:45 (UTC),-67.4597396850586,-174.97125244140625,0.9754588795690636,11.130434782608695
06/06/2017 00:00 (UTC),-67.45897674560547,-174.96897888183594,1.0901449464089206,11.130434782608695
06/06/2017 00:15 (UTC),-67.45805358886719,-174.96707153320312,1.0950068745331982,11.636363636363637
06/06/2017 00:30 (UTC),-67.4571762084961,-174.96620178222656,1.5170128357406472,12.19047619047619
06/06/2017 00:45 (UTC),-67.45637512207031,-174.96568298339844,1.095320963044605,11.636363636363637
06/06/2017 01:00 (UTC),-67.45578002929688,-174.96630859375,1.226050592010257,12.8
06/06/2017 01:15 (UTC),-67.45557403564453,-174.9674835205078,1.1951301285987073,12.8
06/06/2017 01:30 (UTC),-67.4552993774414,-174.96942138671875,1.491157935499015,12.19047619047619
06/06/2017 01:45 (UTC),-67.45545196533203,-174.97174072265625,1.0144318835091428,12.8
06/06/2017 02:00 (UTC),-67.45609283447266,-174.9746551513672,0.8213549937887307,11.130434782608695
06/06/2017 02:15 (UTC),-67.45680236816406,-174.97842407226562,0.8176356281265681,12.19047619047619
06/06/2017 02:45 (UTC),-67.458740234375,-174.98765563964844,1.1605653908355764,12.19047619047619
06/06/2017 03:00 (UTC),-67.46007537841797,-174.9929656982422,0.866367123875271,11.130434782608695
06/06/2017 03:15 (UTC),-67.46173858642578,-174.99908447265625,0.9381428421936402,12.19047619047619
06/06/2017 03:30 (UTC),-67.46378326416016,-175.00584411621094,0.8875764907863505,12.19047619047619
06/06/2017 03:45 (UTC),-67.4660415649414,-175.01260375976562,1.0334873205218253,11.636363636363637
06/06/2017 04:00 (UTC),-67.46866607666016,-175.01927185058594,0.8150681110894195,12.8
06/06/2017 04:15 (UTC),-67.4719467163086,-175.02684020996094,0.5101529108145587,11.636363636363637
06/06/2017 04:30 (UTC),-67.47517395019531,-175.0342559814453,0.683649028177937,13.473684210526315
06/06/2017 04:45 (UTC),-67.47872161865234,-175.04188537597656,0.5578960516408885,12.8
06/06/2017 05:00 (UTC),-67.48221588134766,-175.04937744140625,0.5076691938812428,13.473684210526315
06/06/2017 05:15 (UTC),-67.4859619140625,-175.05776977539062,0.2959189077416176,12.19047619047619
06/06/2017 05:30 (UTC),-67.48948669433594,-175.06613159179688,0.21729242548409278,12.8
06/06/2017 05:45 (UTC),-67.49230194091797,-175.07333374023438,0.24537318566361344,13.473684210526315
06/06/2017 06:00 (UTC),-67.49542999267578,-175.08091735839844,0.20800000386513193,13.473684210526315
06/06/2017 06:15 (UTC),-67.49847412109375,-175.08787536621094,0.2225668459973844,15.058823529411764
06/06/2017 06:30 (UTC),-67.50190734863281,-175.09461975097656,0.14718695317508984,15.058823529411764
06/06/2017 06:45 (UTC),-67.50556182861328,-175.10101318359375,0.15803797072153639,13.473684210526315
06/06/2017 07:00 (UTC),-67.50910949707031,-175.1064910888672,0.1639024089657729,12.19047619047619
06/06/2017 07:15 (UTC),-67.51260375976562,-175.11068725585938,0.13757907073190317,17.066666666666666
06/06/2017 07:30 (UTC),-67.51639556884766,-175.11351013183594,0.1720465053668359,15.058823529411764
06/06/2017 07:45 (UTC),-67.52040100097656,-175.1144561767578,0.20019989938831087,14.222222222222221
06/06/2017 08:00 (UTC),-67.52484130859375,-175.1129913330078,0.1698940846310107,13.473684210526315
06/06/2017 08:15 (UTC),-67.5289077758789,-175.1102294921875,0.12812493981383236,13.473684210526315
06/06/2017 08:45 (UTC),-67.5376205444336,-175.10011291503906,0.13693793982422542,15.058823529411764
06/06/2017 09:00 (UTC),-67.54186248779297,-175.0936279296875,0.10903210620183142,15.058823529411764
06/06/2017 09:15 (UTC),-67.54592895507812,-175.08604431152344,0.135587611109791,17.066666666666666
06/06/2017 09:30 (UTC),-67.54972839355469,-175.0774383544922,,
06/06/2017 09:45 (UTC),-67.55268859863281,-175.06881713867188,,
06/06/2017 10:00 (UTC),-67.55511474609375,-175.05995178222656,,
06/06/2017 10:15 (UTC),-67.55712890625,-175.05137634277344,,
06/06/2017 10:30 (UTC),-67.5587387084961,-175.0432891845703,,
06/06/2017 10:45 (UTC),-67.56002807617188,-175.03558349609375,,
06/06/2017 11:00 (UTC),-67.56108856201172,-175.02793884277344,,
06/06/2017 11:15 (UTC),-67.56187438964844,-175.0207061767578,,
06/06/2017 11:30 (UTC),-67.5623550415039,-175.01429748535156,,
06/06/2017 11:45 (UTC),-67.5626220703125,-175.00823974609375,,
06/06/2017 12:00 (UTC),-67.56268310546875,-175.0027618408203,,
06/06/2017 12:15 (UTC),-67.56258392333984,-174.99774169921875,,
06/06/2017 12:30 (UTC),-67.56229400634766,-174.99295043945312,,
06/06/2017 12:45 (UTC),-67.5618896484375,-174.9888458251953,0.13763720727073006,14.222222222222221
06/06/2017 13:00 (UTC),-67.56133270263672,-174.9852752685547,0.18521339162506495,14.222222222222221
06/06/2017 13:15 (UTC),-67.56067657470703,-174.98219299316406,0.24086510426564875,13.473684210526315
06/06/2017 13:30 (UTC),-67.55990600585938,-174.9798126220703,0.3455083158067797,12.8
06/06/2017 13:45 (UTC),-67.55912017822266,-174.97805786132812,0.3675431902800917,12.19047619047619
06/06/2017 14:00 (UTC),-67.55830383300781,-174.97691345214844,0.4377762058851634,12.19047619047619
06/06/2017 14:15 (UTC),-67.55748748779297,-174.97596740722656,0.5539386153349246,12.19047619047619
06/06/2017 14:45 (UTC),-67.55597686767578,-174.97470092773438,0.6482592188249147,13.473684210526315
06/06/2017 15:00 (UTC),-67.5551986694336,-174.9736328125,1.056560463958376,12.19047619047619
06/06/2017 15:15 (UTC),-67.55441284179688,-174.9725341796875,0.9272151738978175,11.636363636363637
06/06/2017 15:30 (UTC),-67.55361938476562,-174.97132873535156,1.1184775100547852,13.473684210526315
06/06/2017 15:45 (UTC),-67.55294799804688,-174.9700164794922,1.33349466341236,11.130434782608695
06/06/2017 16:00 (UTC),-67.55200958251953,-174.9683837890625,1.2886271810976628,11.636363636363637
06/06/2017 16:15 (UTC),-67.55095672607422,-174.96649169921875,1.9701289237383712,13.473684210526315
06/06/2017 16:30 (UTC),-67.5496826171875,-174.9647674560547,1.8450756156747,13.473684210526315
06/06/2017 16:45 (UTC),-67.5480728149414,-174.96322631835938,2.467393719858837,12.8
06/06/2017 17:00 (UTC),-67.54621887207031,-174.96189880371094,2.166132078488641,13.473684210526315
06/06/2017 17:15 (UTC),-67.54389953613281,-174.96092224121094,2.6335800365180355,13.473684210526315
06/06/2017 17:30 (UTC),-67.54155731201172,-174.96041870117188,2.4495452225219636,12.8
06/06/2017 17:45 (UTC),-67.53898620605469,-174.95933532714844,2.384154395301098,14.222222222222221
06/06/2017 18:00 (UTC),-67.53619384765625,-174.95758056640625,2.4617781883431933,14.222222222222221
06/06/2017 18:15 (UTC),-67.53308868408203,-174.95559692382812,1.9998279735969073,14.222222222222221
06/06/2017 18:30 (UTC),-67.53041076660156,-174.9525909423828,2.0469879818085053,16.0
06/06/2017 18:45 (UTC),-67.5274887084961,-174.9481658935547,3.106187422983626,14.222222222222221
06/06/2017 19:00 (UTC),-67.5240249633789,-174.94400024414062,3.5000593997819456,14.222222222222221
06/06/2017 19:15 (UTC),-67.5208969116211,-174.94094848632812,2.864910500078827,13.473684210526315
06/06/2017 19:30 (UTC),-67.51781463623047,-174.93751525878906,1.6072635317713564,12.8
06/06/2017 19:45 (UTC),-67.51451873779297,-174.93292236328125,2.7920630633820473,15.058823529411764
06/06/2017 20:00 (UTC),-67.51123046875,-174.92808532714844,2.8760306128197706,14.222222222222221
06/06/2017 20:15 (UTC),-67.50792694091797,-174.92117309570312,4.2225074141930214,16.0
06/06/2017 20:30 (UTC),-67.50491333007812,-174.9147186279297,3.602379166365495,16.0
06/06/2017 21:00 (UTC),-67.4984359741211,-174.9005889892578,3.1383715084088566,17.066666666666666
06/06/2017 21:15 (UTC),-67.49564361572266,-174.89312744140625,2.8528750390552258,17.066666666666666
06/06/2017 21:30 (UTC),-67.49280548095703,-174.88523864746094,2.15409566539677,15.058823529411764
06/06/2017 21:45 (UTC),-67.48979187011719,-174.87796020507812,2.979820090886,15.058823529411764
06/06/2017 22:00 (UTC),-67.48726654052734,-174.86900329589844,2.980034832846836,17.066666666666666
06/06/2017 22:15 (UTC),-67.48442077636719,-174.86062622070312,3.5196863747809757,16.0
06/06/2017 22:30 (UTC),-67.48152160644531,-174.85195922851562,2.948700026815975,13.473684210526315
06/06/2017 22:45 (UTC),-67.47869110107422,-174.84291076660156,2.333131770101924,14.222222222222221
06/06/2017 23:00 (UTC),-67.4757308959961,-174.83346557617188,2.6803641396425117,14.222222222222221
06/06/2017 23:15 (UTC),-67.47279357910156,-174.82400512695312,2.9064150527518096,16.0
06/06/2017 23:30 (UTC),-67.4696273803711,-174.81439208984375,2.6443721210605617,16.0
06/06/2017 23:45 (UTC),-67.46640014648438,-174.80517578125,2.809640575242381,15.058823529411764
07/06/2017 00:00 (UTC),-67.46281433105469,-174.79562377929688,2.802513193580953,15.058823529411764
07/06/2017 00:15 (UTC),-67.45913696289062,-174.786376953125,2.127458608652766,16.0
07/06/2017 00:30 (UTC),-67.45550537109375,-174.77810668945312,2.164613619149787,17.066666666666666
07/06/2017 00:45 (UTC),-67.45194244384766,-174.77020263671875,2.4206511327710345,15.058823529411764
07/06/2017 01:00 (UTC),-67.44823455810547,-174.76136779785156,2.5088801978082462,16.0
07/06/2017 01:15 (UTC),-67.44447326660156,-174.7529296875,2.6988708890242523,15.058823529411764
07/06/2017 01:30 (UTC),-67.44076538085938,-174.7450714111328,2.1568199178537224,14.222222222222221
07/06/2017 01:45 (UTC),-67.43704223632812,-174.73805236816406,1.8013194969901416,14.222222222222221
07/06/2017 02:00 (UTC),-67.43309020996094,-174.73184204101562,2.187283205461134,14.222222222222221
07/06/2017 02:15 (UTC),-67.42915344238281,-174.72567749023438,2.064399191621956,14.222222222222221
07/06/2017 02:30 (UTC),-67.42516326904297,-174.72030639648438,1.949584559666943,15.058823529411764
07/06/2017 03:00 (UTC),-67.41732025146484,-174.71102905273438,2.1252313375772096,14.222222222222221
07/06/2017 03:15 (UTC),-67.4135971069336,-174.7073516845703,2.651954768426588,15.058823529411764
07/06/2017 03:30 (UTC),-67.40991973876953,-174.7039337158203,2.181174041387349,13.473684210526315
07/06/2017 03:45 (UTC),-67.40644073486328,-174.7016143798828,2.4226827935539506,15.058823529411764
07/06/2017 04:00 (UTC),-67.40335083007812,-174.6991424560547,2.024019724617843,15.058823529411764
07/06/2017 04:15 (UTC),-67.40046691894531,-174.6965789794922,2.217952208744512,13.473684210526315
07/06/2017 04:30 (UTC),-67.39769744873047,-174.69407653808594,1.9922047932192137,15.058823529411764
07/06/2017 04:45 (UTC),-67.39506530761719,-174.69155883789062,1.5944604225258978,15.058823529411764
07/06/2017 05:00 (UTC),-67.39266967773438,-174.68829345703125,1.1485573323329674,14.222222222222221
07/06/2017 05:15 (UTC),-67.39034271240234,-174.6852264404297,2.038179637617591,15.058823529411764
07/06/2017 05:30 (UTC),-67.3873062133789,-174.68283081054688,2.0041277727674043,12.8
07/06/2017 05:45 (UTC),-67.38458251953125,-174.68115234375,2.7908450288737296,14.222222222222221
07/06/2017 06:00 (UTC),-67.38190460205078,-174.6793670654297,2.416946811442747,12.8
07/06/2017 06:15 (UTC),-67.37918853759766,-174.67776489257812,1.8365053637867903,12.8
07/06/2017 06:30 (UTC),-67.376953125,-174.676513671875,2.2102742093195813,13.473684210526315
07/06/2017 06:45 (UTC),-67.37487030029297,-174.6748809814453,1.7835784550536096,13.473684210526315
07/06/2017 07:00 (UTC),-67.37320709228516,-174.67349243164062,2.073783067252207,13.473684210526315
07/06/2017 07:15 (UTC),-67.3719253540039,-174.672119140625,2.2130522302806583,13.473684210526315
07/06/2017 07:30 (UTC),-67.3705062866211,-174.6702423095703,1.9844556176337516,13.473684210526315
07/06/2017 07:45 (UTC),-67.36930847167969,-174.66830444335938,2.0857420411847967,13.473684210526315
07/06/2017 08:00 (UTC),-67.36804962158203,-174.6658477783203,1.6289579168308517,13.473684210526315
07/06/2017 08:15 (UTC),-67.36701202392578,-174.66232299804688,1.4419542216945616,12.19047619047619
