DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
04/06/2017 01:00 (UTC),-67.61353302001953,-175.74313354492188,,
04/06/2017 01:15 (UTC),-67.61360168457031,-175.7354736328125,,
04/06/2017 01:30 (UTC),-67.61331939697266,-175.72727966308594,,
04/06/2017 01:45 (UTC),-67.61328887939453,-175.71913146972656,,
04/06/2017 02:00 (UTC),-67.61273956298828,-175.7106475830078,,
04/06/2017 02:15 (UTC),-67.61206817626953,-175.70225524902344,,
04/06/2017 02:30 (UTC),-67.61122131347656,-175.69454956054688,,
04/06/2017 02:45 (UTC),-67.61034393310547,-175.68679809570312,,
04/06/2017 03:00 (UTC),-67.6092758178711,-175.67933654785156,,
04/06/2017 03:15 (UTC),-67.6080551147461,-175.67245483398438,,
04/06/2017 03:30 (UTC),-67.60718536376953,-175.666259765625,,
04/06/2017 03:45 (UTC),-67.6056137084961,-175.65931701660156,,
04/06/2017 04:00 (UTC),-67.60458374023438,-175.6533966064453,,
04/06/2017 04:15 (UTC),-67.603271484375,-175.64788818359375,,
04/06/2017 04:30 (UTC),-67.60218048095703,-175.6434783935547,,
04/06/2017 04:45 (UTC),-67.60104370117188,-175.6393280029297,,
04/06/2017 05:00 (UTC),-67.60013580322266,-175.6355438232422,,
04/06/2017 05:15 (UTC),-67.59954833984375,-175.63246154785156,,
04/06/2017 05:30 (UTC),-67.59756469726562,-175.62889099121094,,
04/06/2017 06:00 (UTC),-67.5961685180664,-175.62513732910156,,
04/06/2017 06:15 (UTC),-67.59574890136719,-175.62388610839844,,
04/06/2017 06:30 (UTC),-67.5956039428711,-175.62301635742188,,
04/06/2017 06:45 (UTC),-67.59554290771484,-175.6228790283203,,
04/06/2017 07:00 (UTC),-67.5957260131836,-175.62326049804688,,
04/06/2017 07:15 (UTC),-67.59617614746094,-175.6240692138672,,
04/06/2017 07:30 (UTC),-67.59687805175781,-175.625244140625,,
04/06/2017 07:45 (UTC),-67.59771728515625,-175.62680053710938,,
04/06/2017 08:00 (UTC),-67.5987319946289,-175.6287841796875,,
04/06/2017 08:15 (UTC),-67.60015869140625,-175.6312255859375,,
04/06/2017 08:30 (UTC),-67.60135650634766,-175.633056640625,,
04/06/2017 08:45 (UTC),-67.60282135009766,-175.63592529296875,,
04/06/2017 09:00 (UTC),-67.60433959960938,-175.63865661621094,,
04/06/2017 09:15 (UTC),-67.60610961914062,-175.64218139648438,,
04/06/2017 09:30 (UTC),-67.60797882080078,-175.6455535888672,,
04/06/2017 09:45 (UTC),-67.61002349853516,-175.6490936279297,,
04/06/2017 10:00 (UTC),-67.61228942871094,-175.65274047851562,,
04/06/2017 10:15 (UTC),-67.61447143554688,-175.65628051757812,,
04/06/2017 10:30 (UTC),-67.61692810058594,-175.6597900390625,,
04/06/2017 10:45 (UTC),-67.61933135986328,-175.66326904296875,,
04/06/2017 11:00 (UTC),-67.62184143066406,-175.66653442382812,,
04/06/2017 11:15 (UTC),-67.62444305419922,-175.67002868652344,,
04/06/2017 11:30 (UTC),-67.62686157226562,-175.6728057861328,,
04/06/2017 12:00 (UTC),-67.63203430175781,-175.67852783203125,,
04/06/2017 12:15 (UTC),-67.63483428955078,-175.6814422607422,,
04/06/2017 12:30 (UTC),-67.63755798339844,-175.6844482421875,,
04/06/2017 12:45 (UTC),-67.64017486572266,-175.68724060058594,,
04/06/2017 13:00 (UTC),-67.64281463623047,-175.68980407714844,,
04/06/2017 13:15 (UTC),-67.64544677734375,-175.6920166015625,,
04/06/2017 13:30 (UTC),-67.64795684814453,-175.6940460205078,,
04/06/2017 13:45 (UTC),-67.65035247802734,-175.69593811035156,,
04/06/2017 14:00 (UTC),-67.65272521972656,-175.69772338867188,,
04/06/2017 14:15 (UTC),-67.65467071533203,-175.698974609375,,
04/06/2017 14:30 (UTC),-67.65702819824219,-175.70066833496094,,
04/06/2017 14:45 (UTC),-67.65916442871094,-175.70204162597656,,
04/06/2017 15:00 (UTC),-67.66111755371094,-175.7030792236328,,
04/06/2017 15:15 (UTC),-67.6629638671875,-175.7040252685547,,
04/06/2017 15:30 (UTC),-67.6648941040039,-175.70399475097656,,
04/06/2017 15:45 (UTC),-67.66659545898438,-175.7033233642578,,
04/06/2017 16:00 (UTC),-67.66810607910156,-175.70098876953125,,
04/06/2017 16:15 (UTC),-67.66954803466797,-175.696044921875,,
04/06/2017 16:30 (UTC),-67.67071533203125,-175.68896484375,,
04/06/2017 16:45 (UTC),-67.67179870605469,-175.68017578125,,
04/06/2017 17:00 (UTC),-67.67276000976562,-175.67039489746094,,
04/06/2017 17:15 (UTC),-67.67308807373047,-175.66085815429688,,
04/06/2017 17:30 (UTC),-67.67388153076172,-175.65118408203125,,
04/06/2017 18:00 (UTC),-67.67451477050781,-175.6309814453125,,
04/06/2017 18:15 (UTC),-67.67456817626953,-175.62051391601562,,
04/06/2017 18:30 (UTC),-67.67443084716797,-175.6098175048828,,
04/06/2017 18:45 (UTC),-67.67418670654297,-175.59945678710938,,
04/06/2017 19:00 (UTC),-67.67341613769531,-175.58876037597656,,
04/06/2017 19:15 (UTC),-67.67223358154297,-175.57882690429688,,
04/06/2017 19:30 (UTC),-67.6703872680664,-175.5698699951172,,
04/06/2017 19:45 (UTC),-67.66793823242188,-175.56236267089844,,
04/06/2017 20:00 (UTC),-67.66490173339844,-175.55670166015625,,
04/06/2017 20:15 (UTC),-67.66194915771484,-175.55343627929688,,
04/06/2017 20:30 (UTC),-67.65754699707031,-175.5496826171875,,
04/06/2017 20:45 (UTC),-67.65397644042969,-175.5482940673828,,
04/06/2017 21:00 (UTC),-67.65020751953125,-175.54823303222656,,
04/06/2017 21:15 (UTC),-67.64641571044922,-175.54884338378906,,
04/06/2017 21:30 (UTC),-67.6428451538086,-175.54983520507812,,
04/06/2017 21:45 (UTC),-67.63954162597656,-175.5518798828125,,
04/06/2017 22:00 (UTC),-67.63642120361328,-175.55401611328125,,
04/06/2017 22:15 (UTC),-67.6333236694336,-175.55665588378906,,
04/06/2017 22:30 (UTC),-67.63045501708984,-175.5594024658203,,
04/06/2017 22:45 (UTC),-67.62775421142578,-175.56251525878906,,
04/06/2017 23:00 (UTC),-67.62540435791016,-175.56590270996094,,
04/06/2017 23:15 (UTC),-67.62289428710938,-175.569580078125,,
04/06/2017 23:30 (UTC),-67.62094116210938,-175.57313537597656,,
05/06/2017 00:00 (UTC),-67.61761474609375,-175.58103942871094,0.12942952096845134,15.058823529411764
05/06/2017 00:15 (UTC),-67.61632537841797,-175.5847625732422,0.118793940727776,12.8
05/06/2017 00:30 (UTC),-67.61518096923828,-175.58860778808594,0.14971973591724524,13.473684210526315
05/06/2017 00:45 (UTC),-67.61419677734375,-175.59234619140625,0.16188885155442692,15.058823529411764
05/06/2017 01:00 (UTC),-67.61341094970703,-175.59555053710938,0.17599999804151328,12.8
05/06/2017 01:15 (UTC),-67.61282348632812,-175.59884643554688,0.23542302578099028,14.222222222222221
05/06/2017 01:30 (UTC),-67.61238098144531,-175.6017303466797,0.2957566554246931,13.473684210526315
05/06/2017 01:45 (UTC),-67.6120834350586,-175.60455322265625,0.29453692038665663,12.19047619047619
05/06/2017 02:00 (UTC),-67.6121826171875,-175.60714721679688,0.2984761302971329,13.473684210526315
05/06/2017 02:15 (UTC),-67.61241912841797,-175.60952758789062,0.3437906371285269,14.222222222222221
05/06/2017 02:30 (UTC),-67.6129150390625,-175.61141967773438,0.34914753420282874,12.8
05/06/2017 02:45 (UTC),-67.61349487304688,-175.61312866210938,0.3690636771600799,12.8
05/06/2017 03:00 (UTC),-67.61399841308594,-175.6144256591797,0.4659613789580512,12.8
05/06/2017 03:15 (UTC),-67.61447143554688,-175.614990234375,0.42531870294401847,13.473684210526315
05/06/2017 03:30 (UTC),-67.61493682861328,-175.61537170410156,0.35617973153297144,13.473684210526315
05/06/2017 03:45 (UTC),-67.61531829833984,-175.615234375,0.34257846297244166,12.19047619047619
05/06/2017 04:00 (UTC),-67.61578369140625,-175.6146240234375,0.5134354834305115,12.19047619047619
05/06/2017 04:15 (UTC),-67.61615753173828,-175.61390686035156,0.3381124110355054,12.19047619047619
05/06/2017 04:30 (UTC),-67.61654663085938,-175.6128387451172,0.3634281271712387,12.19047619047619
05/06/2017 04:45 (UTC),-67.61679077148438,-175.6114959716797,0.31501111582413377,12.19047619047619
05/06/2017 05:00 (UTC),-67.616943359375,-175.60987854003906,0.48740948484765506,12.19047619047619
05/06/2017 05:15 (UTC),-67.61702728271484,-175.60824584960938,0.36856478225961364,15.058823529411764
05/06/2017 05:30 (UTC),-67.616943359375,-175.60662841796875,0.3117948085570194,12.8
05/06/2017 05:45 (UTC),-67.6167221069336,-175.604736328125,0.22506887454640437,15.058823529411764
05/06/2017 06:00 (UTC),-67.61654663085938,-175.6030731201172,0.17708755001956797,11.636363636363637
05/06/2017 06:15 (UTC),-67.6163330078125,-175.60150146484375,0.2407986673742985,12.8
05/06/2017 06:30 (UTC),-67.615966796875,-175.59988403320312,0.2659323260815957,14.222222222222221
05/06/2017 06:45 (UTC),-67.61551666259766,-175.59849548339844,0.26841758696356777,14.222222222222221
05/06/2017 07:00 (UTC),-67.61506652832031,-175.59738159179688,0.20575713418235428,14.222222222222221
05/06/2017 07:15 (UTC),-67.6146469116211,-175.59628295898438,0.1732050788211701,13.473684210526315
05/06/2017 07:30 (UTC),-67.61412048339844,-175.59544372558594,0.17536248021629744,15.058823529411764
05/06/2017 07:45 (UTC),-67.61338806152344,-175.59478759765625,0.11199999816955199,14.222222222222221
05/06/2017 08:00 (UTC),-67.61282348632812,-175.59405517578125,0.10095543723417147,14.222222222222221
05/06/2017 08:15 (UTC),-67.61186981201172,-175.5932159423828,,
05/06/2017 08:30 (UTC),-67.61128997802734,-175.59266662597656,,
05/06/2017 08:45 (UTC),-67.61064910888672,-175.59213256835938,,
05/06/2017 09:00 (UTC),-67.61009979248047,-175.59222412109375,,
05/06/2017 09:15 (UTC),-67.6093978881836,-175.5926513671875,0.10807405082459884,15.058823529411764
05/06/2017 09:30 (UTC),-67.60884094238281,-175.59352111816406,,
05/06/2017 09:45 (UTC),-67.60836029052734,-175.5941925048828,0.10166611795964588,14.222222222222221
05/06/2017 21:15 (UTC),-67.60826873779297,-175.65943908691406,,
05/06/2017 21:30 (UTC),-67.60761260986328,-175.65797424316406,,
05/06/2017 21:45 (UTC),-67.60702514648438,-175.65740966796875,,
05/06/2017 22:00 (UTC),-67.60630798339844,-175.65667724609375,,
05/06/2017 22:15 (UTC),-67.60565185546875,-175.6563262939453,,
05/06/2017 22:30 (UTC),-67.6050033569336,-175.656005859375,,
05/06/2017 22:45 (UTC),-67.6045150756836,-175.6560821533203,,
05/06/2017 23:00 (UTC),-67.60385131835938,-175.6564483642578,,
05/06/2017 23:15 (UTC),-67.6032485961914,-175.65663146972656,,
05/06/2017 23:30 (UTC),-67.6026840209961,-175.65757751464844,,
06/06/2017 00:00 (UTC),-67.60198211669922,-175.65994262695312,,
06/06/2017 00:15 (UTC),-67.60173797607422,-175.66171264648438,,
06/06/2017 00:30 (UTC),-67.60157775878906,-175.6638641357422,,
06/06/2017 00:45 (UTC),-67.60157012939453,-175.66664123535156,,
06/06/2017 01:00 (UTC),-67.60172271728516,-175.67007446289062,,
06/06/2017 01:15 (UTC),-67.6021957397461,-175.67385864257812,,
06/06/2017 01:30 (UTC),-67.60285949707031,-175.67787170410156,,
06/06/2017 01:45 (UTC),-67.6036376953125,-175.681884765625,,
06/06/2017 02:00 (UTC),-67.60481262207031,-175.6863555908203,,
06/06/2017 02:15 (UTC),-67.6060562133789,-175.6915283203125,,
06/06/2017 02:30 (UTC),-67.60740661621094,-175.69692993164062,,
06/06/2017 02:45 (UTC),-67.6088638305664,-175.7026824951172,,
06/06/2017 03:00 (UTC),-67.61050415039062,-175.7087860107422,,
06/06/2017 03:15 (UTC),-67.61219787597656,-175.71514892578125,,
06/06/2017 03:30 (UTC),-67.61394500732422,-175.72177124023438,,
06/06/2017 03:45 (UTC),-67.61579132080078,-175.72816467285156,,
06/06/2017 04:00 (UTC),-67.61799621582031,-175.73513793945312,,
06/06/2017 04:15 (UTC),-67.62014770507812,-175.74209594726562,,
06/06/2017 04:30 (UTC),-67.6224594116211,-175.74937438964844,,
06/06/2017 04:45 (UTC),-67.6247329711914,-175.75694274902344,,
06/06/2017 05:00 (UTC),-67.62716674804688,-175.7647247314453,,
06/06/2017 05:15 (UTC),-67.62957000732422,-175.7722625732422,,
06/06/2017 05:30 (UTC),-67.63239288330078,-175.78042602539062,,
06/06/2017 06:00 (UTC),-67.63768768310547,-175.79612731933594,0.10353743125547572,16.0
06/06/2017 06:15 (UTC),-67.64026641845703,-175.8040008544922,0.13682104779469934,14.222222222222221
06/06/2017 06:30 (UTC),-67.64300537109375,-175.81198120117188,0.11675615797022373,13.473684210526315
06/06/2017 06:45 (UTC),-67.64575958251953,-175.8191375732422,0.10688311548122473,13.473684210526315
06/06/2017 07:00 (UTC),-67.6485595703125,-175.82589721679688,0.17176728232684282,14.222222222222221
06/06/2017 07:15 (UTC),-67.65115356445312,-175.83226013183594,0.11661903866995324,17.066666666666666
06/06/2017 07:30 (UTC),-67.65345764160156,-175.83786010742188,0.12598412513211366,14.222222222222221
06/06/2017 07:45 (UTC),-67.65584564208984,-175.84194946289062,0.118793940727776,13.473684210526315
06/06/2017 08:00 (UTC),-67.65827178955078,-175.84442138671875,0.11320777269461976,12.8
06/06/2017 08:15 (UTC),-67.660888671875,-175.84445190429688,0.1150999578365262,13.473684210526315
06/06/2017 08:30 (UTC),-67.66374969482422,-175.84242248535156,0.14062716561875163,13.473684210526315
06/06/2017 08:45 (UTC),-67.66688537597656,-175.83914184570312,0.10777754856328102,16.0
06/06/2017 09:00 (UTC),-67.669677734375,-175.835205078125,0.11845674208112802,14.222222222222221
06/06/2017 09:15 (UTC),-67.67218017578125,-175.83047485351562,0.11099549426430914,12.19047619047619
06/06/2017 09:30 (UTC),-67.67418670654297,-175.82568359375,0.11320777269461976,16.0
06/06/2017 09:45 (UTC),-67.67582702636719,-175.82107543945312,0.10087616262185453,17.066666666666666
06/06/2017 10:00 (UTC),-67.67720031738281,-175.8162384033203,,
06/06/2017 10:15 (UTC),-67.67816162109375,-175.81190490722656,,
06/06/2017 10:30 (UTC),-67.67898559570312,-175.80780029296875,,
06/06/2017 10:45 (UTC),-67.67949676513672,-175.8035888671875,,
06/06/2017 11:00 (UTC),-67.67973327636719,-175.7995147705078,,
06/06/2017 11:15 (UTC),-67.68000793457031,-175.79608154296875,,
06/06/2017 11:30 (UTC),-67.68003845214844,-175.7928924560547,,
06/06/2017 12:00 (UTC),-67.67961120605469,-175.78773498535156,,
06/06/2017 12:15 (UTC),-67.67890167236328,-175.78482055664062,,
06/06/2017 12:30 (UTC),-67.67829132080078,-175.78289794921875,,
06/06/2017 12:45 (UTC),-67.67747497558594,-175.781005859375,,
06/06/2017 13:00 (UTC),-67.67658233642578,-175.7797393798828,,
06/06/2017 13:15 (UTC),-67.67560577392578,-175.77879333496094,,
06/06/2017 13:30 (UTC),-67.67454528808594,-175.7781982421875,,
06/06/2017 13:45 (UTC),-67.67350006103516,-175.77816772460938,,
06/06/2017 14:00 (UTC),-67.67228698730469,-175.77835083007812,,
06/06/2017 14:15 (UTC),-67.67097473144531,-175.7784423828125,,
06/06/2017 14:30 (UTC),-67.66968536376953,-175.77870178222656,,
06/06/2017 14:45 (UTC),-67.6680679321289,-175.77755737304688,,
06/06/2017 15:00 (UTC),-67.66693115234375,-175.77879333496094,0.11764352997567401,16.0
06/06/2017 15:15 (UTC),-67.6650161743164,-175.77871704101562,0.17111399543856126,14.222222222222221
06/06/2017 15:30 (UTC),-67.66272735595703,-175.77857971191406,0.14913081454087204,14.222222222222221
06/06/2017 15:45 (UTC),-67.66014862060547,-175.7792205810547,0.31447733910252695,17.066666666666666
06/06/2017 16:00 (UTC),-67.6573715209961,-175.78074645996094,0.45513953257122564,14.222222222222221
06/06/2017 16:15 (UTC),-67.65397644042969,-175.78318786621094,0.7841938630339432,15.058823529411764
06/06/2017 16:30 (UTC),-67.6507797241211,-175.78602600097656,1.1811113165124247,12.8
06/06/2017 16:45 (UTC),-67.64746856689453,-175.78904724121094,1.459999966817359,14.222222222222221
06/06/2017 17:00 (UTC),-67.64410400390625,-175.7915802001953,1.8445421876950632,12.8
06/06/2017 17:15 (UTC),-67.64082336425781,-175.79393005371094,1.3547663998974198,12.19047619047619
06/06/2017 17:30 (UTC),-67.63726043701172,-175.79603576660156,1.8727861686394593,13.473684210526315
06/06/2017 18:00 (UTC),-67.6302719116211,-175.79978942871094,2.066630071910785,13.473684210526315
06/06/2017 18:15 (UTC),-67.62686920166016,-175.8008575439453,2.4363185268920686,14.222222222222221
06/06/2017 18:30 (UTC),-67.62337493896484,-175.80120849609375,2.2562162571124786,13.473684210526315
06/06/2017 18:45 (UTC),-67.61983489990234,-175.80125427246094,1.9194374443487197,16.0
06/06/2017 19:00 (UTC),-67.61614227294922,-175.80056762695312,3.3784090414975454,15.058823529411764
06/06/2017 19:15 (UTC),-67.61260223388672,-175.79876708984375,3.279590150534203,14.222222222222221
06/06/2017 19:30 (UTC),-67.60905456542969,-175.79673767089844,1.9033990396469753,16.0
06/06/2017 19:45 (UTC),-67.6053695678711,-175.793701171875,2.5949982546467876,16.0
06/06/2017 20:00 (UTC),-67.60164642333984,-175.79042053222656,2.16204343176595,16.0
06/06/2017 20:15 (UTC),-67.59832000732422,-175.78607177734375,2.511541333614257,17.066666666666666
06/06/2017 20:30 (UTC),-67.59481811523438,-175.78302001953125,2.6121102804413714,15.058823529411764
06/06/2017 20:45 (UTC),-67.59142303466797,-175.77975463867188,2.79262172437093,16.0
06/06/2017 21:00 (UTC),-67.58800506591797,-175.7764434814453,2.2096479449631636,17.066666666666666
06/06/2017 21:15 (UTC),-67.58456420898438,-175.77252197265625,2.6139196234839868,16.0
06/06/2017 21:30 (UTC),-67.5809097290039,-175.76889038085938,3.0568847558757537,15.058823529411764
06/06/2017 21:45 (UTC),-67.57775115966797,-175.765625,2.8659909945424356,17.066666666666666
06/06/2017 22:00 (UTC),-67.57450103759766,-175.7621307373047,2.4546087358004574,17.066666666666666
06/06/2017 22:15 (UTC),-67.57142639160156,-175.75875854492188,3.0189799092885643,16.0
06/06/2017 22:30 (UTC),-67.5686264038086,-175.7551727294922,3.123733721717774,15.058823529411764
06/06/2017 22:45 (UTC),-67.56611633300781,-175.75148010253906,2.3132868278768557,16.0
06/06/2017 23:00 (UTC),-67.5632553100586,-175.7474365234375,2.951075735994038,15.058823529411764
06/06/2017 23:15 (UTC),-67.56062316894531,-175.7438507080078,2.4445956705979617,15.058823529411764
06/06/2017 23:30 (UTC),-67.55777740478516,-175.73973083496094,2.893084165623234,15.058823529411764
07/06/2017 00:00 (UTC),-67.55200958251953,-175.7316436767578,1.547979326721265,17.066666666666666
07/06/2017 00:15 (UTC),-67.54886627197266,-175.72743225097656,2.837393226799262,16.0
07/06/2017 00:30 (UTC),-67.54570007324219,-175.7234344482422,2.721484858585521,15.058823529411764
07/06/2017 00:45 (UTC),-67.54261016845703,-175.71932983398438,1.6705209114937518,15.058823529411764
07/06/2017 01:00 (UTC),-67.53970336914062,-175.71571350097656,1.7983859136823914,13.473684210526315
07/06/2017 01:15 (UTC),-67.5369873046875,-175.71224975585938,1.7484941815963162,14.222222222222221
07/06/2017 01:30 (UTC),-67.53435516357422,-175.7080078125,1.8482986849514704,16.0
07/06/2017 01:45 (UTC),-67.53196716308594,-175.7039794921875,1.3187933765527364,16.0
07/06/2017 02:00 (UTC),-67.52967834472656,-175.70025634765625,1.9934532781808654,16.0
07/06/2017 02:15 (UTC),-67.52751159667969,-175.69578552246094,1.899178756612895,14.222222222222221
07/06/2017 02:30 (UTC),-67.52545928955078,-175.69178771972656,1.3225430038469586,15.058823529411764
07/06/2017 02:45 (UTC),-67.52349090576172,-175.6880645751953,1.540597295608732,15.058823529411764
07/06/2017 03:00 (UTC),-67.52133178710938,-175.68446350097656,1.8289712756629934,15.058823529411764
07/06/2017 03:15 (UTC),-67.51952362060547,-175.6814727783203,2.3441740542486493,14.222222222222221
07/06/2017 03:30 (UTC),-67.5176010131836,-175.67860412597656,1.811094725846097,15.058823529411764
07/06/2017 03:45 (UTC),-67.51604461669922,-175.67576599121094,1.3801391104367358,14.222222222222221
07/06/2017 04:00 (UTC),-67.5146713256836,-175.67300415039062,1.4133534629680837,14.222222222222221
07/06/2017 04:15 (UTC),-67.5134506225586,-175.67034912109375,1.2552227109135754,15.058823529411764
07/06/2017 04:30 (UTC),-67.51240539550781,-175.6676025390625,1.5329918588271585,15.058823529411764
07/06/2017 04:45 (UTC),-67.5116958618164,-175.66448974609375,1.9014100088069343,14.222222222222221
07/06/2017 05:00 (UTC),-67.51091003417969,-175.66122436523438,1.2587866949587414,13.473684210526315
07/06/2017 05:15 (UTC),-67.5101089477539,-175.65802001953125,1.1769927617339078,16.0
07/06/2017 05:30 (UTC),-67.50939178466797,-175.6552276611328,1.336173633430866,15.058823529411764
07/06/2017 06:00 (UTC),-67.50789642333984,-175.6497344970703,1.1641511819328931,14.222222222222221
07/06/2017 06:15 (UTC),-67.50727081298828,-175.6471405029297,0.8410374519432154,13.473684210526315
07/06/2017 06:30 (UTC),-67.50686645507812,-175.64456176757812,1.1957859273590004,14.222222222222221
07/06/2017 06:45 (UTC),-67.50659942626953,-175.64207458496094,0.9756884821705465,12.8
07/06/2017 07:00 (UTC),-67.50639343261719,-175.6395721435547,0.9402212385298792,15.058823529411764
07/06/2017 07:15 (UTC),-67.50621795654297,-175.6371612548828,0.945219555533767,13.473684210526315
07/06/2017 07:30 (UTC),-67.50605010986328,-175.63430786132812,0.9919193536255781,12.8
07/06/2017 07:45 (UTC),-67.50614929199219,-175.63186645507812,0.9456849428530181,14.222222222222221
07/06/2017 08:00 (UTC),-67.50636291503906,-175.62779235839844,0.8604742822145416,13.473684210526315
07/06/2017 08:15 (UTC),-67.50631713867188,-175.62612915039062,0.8177530231938913,14.222222222222221
07/06/2017 08:30 (UTC),-67.5064468383789,-175.6232147216797,0.8933263601616909,15.058823529411764
07/06/2017 08:45 (UTC),-67.50669860839844,-175.62008666992188,0.8366887291118245,14.222222222222221
07/06/2017 09:00 (UTC),-67.50711822509766,-175.61679077148438,0.9081409720206225,14.222222222222221
07/06/2017 09:15 (UTC),-67.507568359375,-175.61354064941406,0.8131912298887332,14.222222222222221
07/06/2017 09:30 (UTC),-67.50785827636719,-175.6103973388672,0.7276372856042702,16.0
07/06/2017 09:45 (UTC),-67.50823211669922,-175.60716247558594,0.7963617205131608,13.473684210526315
07/06/2017 10:00 (UTC),-67.50857543945312,-175.6038360595703,0.6443353066118984,13.473684210526315
07/06/2017 10:15 (UTC),-67.50897216796875,-175.6005096435547,0.7204109985131523,13.473684210526315
07/06/2017 10:30 (UTC),-67.50926971435547,-175.5968475341797,0.8469710855063695,14.222222222222221
07/06/2017 10:45 (UTC),-67.50946044921875,-175.59286499023438,0.4593909066229462,17.066666666666666
07/06/2017 11:00 (UTC),-67.50958251953125,-175.58895874023438,0.40269094134903943,16.0
07/06/2017 11:15 (UTC),-67.50993347167969,-175.5851593017578,0.7583666476243558,13.473684210526315
07/06/2017 11:30 (UTC),-67.5101318359375,-175.58111572265625,0.5147581906345572,14.222222222222221
07/06/2017 12:00 (UTC),-67.51021575927734,-175.57313537597656,0.3673036878475455,15.058823529411764
07/06/2017 12:15 (UTC),-67.51029968261719,-175.5694580078125,0.46515374305672297,15.058823529411764
07/06/2017 12:30 (UTC),-67.51029205322266,-175.56558227539062,0.5480291993165399,15.058823529411764
07/06/2017 12:45 (UTC),-67.51014709472656,-175.56204223632812,0.39867780955728765,17.066666666666666
07/06/2017 13:00 (UTC),-67.51066589355469,-175.55889892578125,0.43412440707833233,13.473684210526315
07/06/2017 13:15 (UTC),-67.51051330566406,-175.55548095703125,0.34096333910180165,15.058823529411764
07/06/2017 13:30 (UTC),-67.51036834716797,-175.55218505859375,0.41998095429470506,15.058823529411764
