DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
09/12/2019 22:10 (UTC),-64.2427978515625,116.76849365234375,,
09/12/2019 23:10 (UTC),-64.7537841796875,120.51143646240234,,
10/12/2019 00:10 (UTC),-64.7558822631836,120.51428985595703,,
10/12/2019 01:10 (UTC),-64.75584411621094,120.51383972167969,0.49482061508426445,11.130434782608695
10/12/2019 02:10 (UTC),-64.75575256347656,120.51262664794922,0.44298998025233866,11.130434782608695
10/12/2019 03:10 (UTC),-64.75489807128906,120.50863647460938,0.4946650402646673,11.130434782608695
10/12/2019 04:10 (UTC),-64.75479888916016,120.50311279296875,0.42634097224798023,11.636363636363637
10/12/2019 05:10 (UTC),-64.75519561767578,120.49691772460938,0.425833596366197,10.666666666666666
10/12/2019 06:10 (UTC),-64.75519561767578,120.49691772460938,0.39502768986980813,11.130434782608695
10/12/2019 07:10 (UTC),-64.75653076171875,120.48072814941406,0.4388838791957314,11.130434782608695
10/12/2019 08:10 (UTC),-64.75653076171875,120.48072814941406,0.3623206448156982,10.24
10/12/2019 09:10 (UTC),-64.75653076171875,120.48072814941406,0.31320300818450825,10.24
10/12/2019 10:10 (UTC),-64.75653076171875,120.48072814941406,0.20642522832498025,11.130434782608695
10/12/2019 11:10 (UTC),-64.76249694824219,120.46086883544922,0.13350631922526598,11.130434782608695
10/12/2019 12:10 (UTC),-64.76249694824219,120.46086883544922,0.1608011192325075,12.8
10/12/2019 13:10 (UTC),-64.76307678222656,120.45658111572266,0.17057018350242192,11.636363636363637
10/12/2019 14:10 (UTC),-64.76313781738281,120.45388793945312,0.20370490250403256,16.0
10/12/2019 15:10 (UTC),-64.76313781738281,120.45388793945312,0.194554619285669,11.636363636363637
10/12/2019 16:10 (UTC),-64.76313781738281,120.45388793945312,0.24694242815258874,9.846153846153847
10/12/2019 17:10 (UTC),-64.76313781738281,120.45388793945312,0.22433958573291823,11.636363636363637
10/12/2019 18:10 (UTC),-64.76313781738281,120.45388793945312,0.2866449257032179,15.058823529411764
