DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
23/04/2017 13:00 (UTC),-69.7832260131836,171.6126708984375,0.13740451352833477,17.066666666666666
23/04/2017 13:15 (UTC),-69.7812271118164,171.6112823486328,0.1413647743645257,21.333333333333332
23/04/2017 13:30 (UTC),-69.77910614013672,171.6099090576172,0.11959933090520171,19.692307692307693
23/04/2017 13:45 (UTC),-69.77698516845703,171.6085662841797,,
23/04/2017 14:00 (UTC),-69.77493286132812,171.60716247558594,0.11192855042155388,16.0
23/04/2017 14:15 (UTC),-69.77274322509766,171.60586547851562,0.1629232920450319,19.692307692307693
23/04/2017 14:30 (UTC),-69.77062225341797,171.60446166992188,0.1495058550640985,17.066666666666666
23/04/2017 14:45 (UTC),-69.76844024658203,171.60308837890625,0.15014659602463457,19.692307692307693
23/04/2017 15:00 (UTC),-69.76618957519531,171.60154724121094,0.16804761476766222,21.333333333333332
23/04/2017 15:15 (UTC),-69.76403045654297,171.5999298095703,0.17453939136275906,18.285714285714285
23/04/2017 15:30 (UTC),-69.76179504394531,171.59825134277344,0.1938246610055953,18.285714285714285
23/04/2017 15:45 (UTC),-69.75939178466797,171.5963592529297,0.2030172428996455,16.0
23/04/2017 16:00 (UTC),-69.75704956054688,171.5944061279297,0.16994116662669148,23.272727272727273
23/04/2017 16:15 (UTC),-69.75484466552734,171.5924072265625,0.2094946273983134,18.285714285714285
23/04/2017 16:30 (UTC),-69.7525863647461,171.590087890625,0.18770189144739305,18.285714285714285
23/04/2017 16:45 (UTC),-69.75030517578125,171.58753967285156,0.19349418140936123,21.333333333333332
23/04/2017 17:00 (UTC),-69.74766540527344,171.585693359375,0.23189652799268606,17.066666666666666
23/04/2017 17:15 (UTC),-69.74541473388672,171.5832061767578,0.2492548895435678,17.066666666666666
23/04/2017 17:45 (UTC),-69.74134826660156,171.57769775390625,0.24819347224738605,18.285714285714285
23/04/2017 18:00 (UTC),-69.73896789550781,171.57518005371094,0.22025439970761723,16.0
23/04/2017 18:15 (UTC),-69.73689270019531,171.57261657714844,0.24954358548731168,15.058823529411764
23/04/2017 18:30 (UTC),-69.73484802246094,171.5697021484375,0.23467423886650862,15.058823529411764
23/04/2017 18:45 (UTC),-69.7329330444336,171.5668182373047,0.2628763985716819,14.222222222222221
23/04/2017 19:00 (UTC),-69.73084259033203,171.56385803222656,0.29054432025964816,14.222222222222221
23/04/2017 19:15 (UTC),-69.72889709472656,171.56077575683594,0.2373857634390615,17.066666666666666
23/04/2017 19:30 (UTC),-69.7270736694336,171.55784606933594,0.29131425985669396,16.0
23/04/2017 19:45 (UTC),-69.72529602050781,171.55503845214844,0.2849561433343075,18.285714285714285
23/04/2017 20:00 (UTC),-69.72358703613281,171.55230712890625,0.22736754112686713,12.8
23/04/2017 20:15 (UTC),-69.72177124023438,171.5493621826172,0.25215867994619506,19.692307692307693
23/04/2017 20:30 (UTC),-69.7202377319336,171.5467071533203,0.314146460986721,14.222222222222221
23/04/2017 20:45 (UTC),-69.71855926513672,171.54457092285156,0.26536013918004425,13.473684210526315
23/04/2017 21:00 (UTC),-69.71717834472656,171.541748046875,0.2825030915757878,16.0
23/04/2017 21:15 (UTC),-69.7154541015625,171.53952026367188,0.28910898144205605,19.692307692307693
23/04/2017 21:30 (UTC),-69.71382141113281,171.53720092773438,0.32022492444364126,17.066666666666666
23/04/2017 21:45 (UTC),-69.7123031616211,171.53501892089844,0.29589187816236256,15.058823529411764
23/04/2017 22:00 (UTC),-69.71088409423828,171.53297424316406,0.3189482712710628,17.066666666666666
23/04/2017 22:15 (UTC),-69.70929718017578,171.531005859375,0.2954318834621915,15.058823529411764
23/04/2017 22:30 (UTC),-69.70782470703125,171.5292510986328,0.3005860921699468,16.0
23/04/2017 22:45 (UTC),-69.70641326904297,171.52760314941406,0.24602438690922024,19.692307692307693
23/04/2017 23:00 (UTC),-69.7048110961914,171.5257110595703,0.31076679000471175,19.692307692307693
23/04/2017 23:15 (UTC),-69.7032699584961,171.52505493164062,0.23299785378495,17.066666666666666
23/04/2017 23:45 (UTC),-69.69998931884766,171.52340698242188,0.3070635096756423,13.473684210526315
24/04/2017 00:00 (UTC),-69.69835662841797,171.5225830078125,0.4129116150456872,14.222222222222221
24/04/2017 00:15 (UTC),-69.69690704345703,171.52159118652344,0.27828043601823577,15.058823529411764
24/04/2017 00:30 (UTC),-69.69500732421875,171.52029418945312,0.27220580758805585,13.473684210526315
24/04/2017 00:45 (UTC),-69.69332885742188,171.5194549560547,0.42051397762926285,17.066666666666666
24/04/2017 01:00 (UTC),-69.69149780273438,171.51869201660156,0.43625680516463244,18.285714285714285
24/04/2017 01:15 (UTC),-69.68963623046875,171.51795959472656,0.3316383617849599,12.8
24/04/2017 01:30 (UTC),-69.6879653930664,171.51707458496094,0.3933446243081241,17.066666666666666
24/04/2017 01:45 (UTC),-69.68608856201172,171.51626586914062,0.3448825839723812,14.222222222222221
24/04/2017 02:00 (UTC),-69.68416595458984,171.51556396484375,0.3482298137971824,16.0
24/04/2017 02:15 (UTC),-69.68238830566406,171.51458740234375,0.41761226246878513,15.058823529411764
24/04/2017 02:30 (UTC),-69.68055725097656,171.51358032226562,0.31140969331467455,18.285714285714285
24/04/2017 02:45 (UTC),-69.67866516113281,171.51231384277344,0.3514768814098695,17.066666666666666
24/04/2017 03:00 (UTC),-69.67672729492188,171.5109100341797,0.23299785378495,13.473684210526315
24/04/2017 03:15 (UTC),-69.6747817993164,171.50933837890625,0.36428560861684833,18.285714285714285
24/04/2017 03:30 (UTC),-69.67292022705078,171.50762939453125,0.3194495299471222,16.0
24/04/2017 03:45 (UTC),-69.67117309570312,171.50588989257812,0.3378520348182047,17.066666666666666
24/04/2017 04:00 (UTC),-69.66934204101562,171.50369262695312,0.3539491387457136,14.222222222222221
24/04/2017 04:15 (UTC),-69.66758728027344,171.50161743164062,0.4297720392466583,16.0
24/04/2017 04:30 (UTC),-69.66568756103516,171.4991455078125,0.28741607373980993,16.0
24/04/2017 04:45 (UTC),-69.66365814208984,171.4962158203125,0.31615185813044044,13.473684210526315
24/04/2017 05:00 (UTC),-69.66169738769531,171.49331665039062,0.3692803900396272,13.473684210526315
24/04/2017 05:15 (UTC),-69.65972137451172,171.4900360107422,0.37107411382824174,18.285714285714285
24/04/2017 05:30 (UTC),-69.65776062011719,171.48641967773438,0.3097870245681721,15.058823529411764
24/04/2017 06:00 (UTC),-69.65403747558594,171.47804260253906,0.3461560337520212,18.285714285714285
24/04/2017 06:15 (UTC),-69.65196228027344,171.47396850585938,0.3019403936112822,17.066666666666666
24/04/2017 06:30 (UTC),-69.65049743652344,171.4691619873047,0.3378520348182047,17.066666666666666
24/04/2017 06:45 (UTC),-69.6488037109375,171.46495056152344,0.34215785991203895,14.222222222222221
24/04/2017 07:00 (UTC),-69.64720916748047,171.46067810058594,0.35622463972609025,18.285714285714285
24/04/2017 07:15 (UTC),-69.64569091796875,171.45547485351562,0.29686360588293403,14.222222222222221
24/04/2017 07:30 (UTC),-69.64366149902344,171.4508514404297,0.28179424662219577,13.473684210526315
24/04/2017 07:45 (UTC),-69.64202880859375,171.44606018066406,0.31526496294467,17.066666666666666
24/04/2017 08:00 (UTC),-69.64034271240234,171.44081115722656,0.28816661674832966,12.8
24/04/2017 08:15 (UTC),-69.63865661621094,171.43568420410156,0.3134326131559525,15.058823529411764
24/04/2017 08:30 (UTC),-69.63695526123047,171.43016052246094,0.24123018010409203,13.473684210526315
24/04/2017 08:45 (UTC),-69.63521575927734,171.42501831054688,0.2963241435677831,18.285714285714285
24/04/2017 09:00 (UTC),-69.63356018066406,171.41983032226562,0.2936392296265836,14.222222222222221
24/04/2017 09:30 (UTC),-69.63038635253906,171.4093780517578,0.25808525107298075,17.066666666666666
24/04/2017 09:45 (UTC),-69.62895202636719,171.40432739257812,0.26779096728262697,16.0
24/04/2017 10:00 (UTC),-69.62727355957031,171.39913940429688,0.24314604543097534,16.0
24/04/2017 10:15 (UTC),-69.62565612792969,171.39418029785156,0.23155128692525917,17.066666666666666
24/04/2017 10:30 (UTC),-69.62396240234375,171.38934326171875,0.2713816468985562,15.058823529411764
24/04/2017 10:45 (UTC),-69.62218475341797,171.38433837890625,0.24728930421716838,16.0
24/04/2017 11:00 (UTC),-69.62040710449219,171.37936401367188,0.20595144786112773,15.058823529411764
24/04/2017 11:15 (UTC),-69.61871337890625,171.3743896484375,0.27194116434053955,17.066666666666666
24/04/2017 11:30 (UTC),-69.61698913574219,171.36964416503906,0.24166092232065012,15.058823529411764
24/04/2017 12:00 (UTC),-69.61356353759766,171.359619140625,0.226909675641109,17.066666666666666
24/04/2017 12:15 (UTC),-69.61189270019531,171.35491943359375,0.2104091296325414,18.285714285714285
24/04/2017 12:30 (UTC),-69.61006164550781,171.35015869140625,0.23429895597871242,15.058823529411764
24/04/2017 12:45 (UTC),-69.60834503173828,171.345458984375,0.23559287272121857,17.066666666666666
24/04/2017 13:00 (UTC),-69.6065444946289,171.34063720703125,0.22609732820780973,16.0
24/04/2017 13:15 (UTC),-69.6046371459961,171.33570861816406,0.22032703155588196,17.066666666666666
24/04/2017 13:30 (UTC),-69.60273742675781,171.33074951171875,0.25730914772097874,17.066666666666666
24/04/2017 13:45 (UTC),-69.60081481933594,171.32569885253906,0.15409088266977738,18.285714285714285
24/04/2017 14:00 (UTC),-69.59890747070312,171.3209991455078,0.20846102596069924,17.066666666666666
24/04/2017 14:15 (UTC),-69.5969009399414,171.3156280517578,0.17181385101260382,17.066666666666666
24/04/2017 14:45 (UTC),-69.59308624267578,171.30496215820312,0.19681463527157123,18.285714285714285
24/04/2017 15:00 (UTC),-69.5910873413086,171.3001251220703,0.17195348139911826,16.0
24/04/2017 15:15 (UTC),-69.58912658691406,171.29515075683594,0.19357685420251716,18.285714285714285
24/04/2017 15:30 (UTC),-69.58717346191406,171.28982543945312,0.18977881486644163,16.0
24/04/2017 15:45 (UTC),-69.5850601196289,171.28472900390625,0.1871042445998551,17.066666666666666
24/04/2017 16:00 (UTC),-69.5829849243164,171.27903747558594,0.18817013948307462,16.0
24/04/2017 16:15 (UTC),-69.58106994628906,171.27365112304688,0.1845209974175009,18.285714285714285
24/04/2017 16:30 (UTC),-69.57916259765625,171.2683868408203,0.17153425468819636,18.285714285714285
24/04/2017 16:45 (UTC),-69.57687377929688,171.26255798339844,0.14810806660497305,17.066666666666666
24/04/2017 17:00 (UTC),-69.57496643066406,171.2574462890625,0.17485994392686288,19.692307692307693
24/04/2017 17:15 (UTC),-69.57305145263672,171.25225830078125,0.15057223983787585,17.066666666666666
24/04/2017 17:30 (UTC),-69.57109069824219,171.24693298339844,0.16282506167593522,19.692307692307693
24/04/2017 17:45 (UTC),-69.56912994384766,171.24147033691406,0.18070970938066802,17.066666666666666
24/04/2017 18:00 (UTC),-69.56713104248047,171.2355499267578,0.17315888428728066,17.066666666666666
24/04/2017 18:15 (UTC),-69.5652084350586,171.22911071777344,0.1476753204887436,15.058823529411764
24/04/2017 20:15 (UTC),-69.55121612548828,171.17906188964844,0.16516657987353986,16.0
24/04/2017 22:00 (UTC),-69.5428237915039,171.1446075439453,0.1565119812030845,19.692307692307693
24/04/2017 23:45 (UTC),-69.53875732421875,171.12330627441406,0.1295530751435157,16.0
25/04/2017 01:30 (UTC),-69.53089141845703,171.11795043945312,0.13757907073190317,17.066666666666666
25/04/2017 03:15 (UTC),-69.525634765625,171.11936950683594,0.202346235061173,15.058823529411764
25/04/2017 05:00 (UTC),-69.52079010009766,171.12109375,0.2628763985716819,15.058823529411764
25/04/2017 06:45 (UTC),-69.51651763916016,171.12234497070312,0.3604441784775277,15.058823529411764
25/04/2017 07:00 (UTC),-69.51592254638672,171.12228393554688,0.5464357246737463,14.222222222222221
25/04/2017 07:15 (UTC),-69.51531982421875,171.122314453125,0.37943115450373044,17.066666666666666
25/04/2017 07:30 (UTC),-69.51481628417969,171.12213134765625,0.4478392608057697,14.222222222222221
25/04/2017 08:45 (UTC),-69.51228332519531,171.1182861328125,0.3674125793176615,14.222222222222221
25/04/2017 09:00 (UTC),-69.51200866699219,171.1171112060547,0.39959979227607645,15.058823529411764
25/04/2017 09:15 (UTC),-69.51168823242188,171.11572265625,0.38052596145768064,14.222222222222221
25/04/2017 09:30 (UTC),-69.51140594482422,171.11473083496094,0.40504815147989576,16.0
25/04/2017 09:45 (UTC),-69.51123046875,171.11378479003906,0.2158888625977001,19.692307692307693
25/04/2017 10:00 (UTC),-69.51105499267578,171.1130828857422,0.23983327209001554,17.066666666666666
25/04/2017 10:15 (UTC),-69.51091003417969,171.11241149902344,0.2870261272747855,17.066666666666666
25/04/2017 10:30 (UTC),-69.51081848144531,171.11167907714844,0.2758260355562167,18.285714285714285
25/04/2017 10:45 (UTC),-69.51082611083984,171.11245727539062,0.273612865344479,16.0
25/04/2017 11:00 (UTC),-69.5106430053711,171.111083984375,0.23501489230662403,17.066666666666666
25/04/2017 11:15 (UTC),-69.51067352294922,171.11090087890625,0.15768322465296658,17.066666666666666
25/04/2017 11:30 (UTC),-69.51068115234375,171.1111297607422,0.21105449575542218,16.0
25/04/2017 11:45 (UTC),-69.51075744628906,171.1113739013672,0.23172397175498086,17.066666666666666
25/04/2017 12:00 (UTC),-69.5108642578125,171.11196899414062,0.19915822923683282,15.058823529411764
25/04/2017 12:15 (UTC),-69.51107788085938,171.1124267578125,0.24986396008806847,17.066666666666666
25/04/2017 12:45 (UTC),-69.51158905029297,171.11355590820312,0.25808525107298075,16.0
25/04/2017 13:00 (UTC),-69.51193237304688,171.11416625976562,0.2155179801673394,16.0
25/04/2017 13:15 (UTC),-69.51240539550781,171.1147003173828,0.21854061084785617,18.285714285714285
25/04/2017 13:30 (UTC),-69.51290893554688,171.1151885986328,0.22094342981876267,16.0
25/04/2017 13:45 (UTC),-69.51348876953125,171.1156463623047,0.1831283656745155,17.066666666666666
25/04/2017 14:00 (UTC),-69.51412200927734,171.1162109375,0.23206895592522087,16.0
25/04/2017 14:15 (UTC),-69.51459503173828,171.1167755126953,0.18872201581056747,18.285714285714285
25/04/2017 14:30 (UTC),-69.51510620117188,171.1177520751953,0.16670932571530822,15.058823529411764
25/04/2017 14:45 (UTC),-69.51567840576172,171.11875915527344,0.13469966711772774,18.285714285714285
25/04/2017 15:00 (UTC),-69.5162353515625,171.1197509765625,0.23054717232902483,16.0
25/04/2017 15:15 (UTC),-69.51680755615234,171.12075805664062,0.21555509712656204,16.0
25/04/2017 15:30 (UTC),-69.51741027832031,171.1216583251953,0.15574337961942847,16.0
25/04/2017 15:45 (UTC),-69.51801300048828,171.12257385253906,0.19855477442074376,15.058823529411764
25/04/2017 16:00 (UTC),-69.5186996459961,171.1233673095703,0.21574058613622302,18.285714285714285
25/04/2017 16:15 (UTC),-69.51937103271484,171.12420654296875,0.24890158420794625,16.0
25/04/2017 16:30 (UTC),-69.52001953125,171.12489318847656,0.2645146499806002,16.0
25/04/2017 16:45 (UTC),-69.5206069946289,171.1254425048828,0.2516505472334549,16.0
25/04/2017 17:00 (UTC),-69.52106475830078,171.12611389160156,0.2327573823009051,14.222222222222221
25/04/2017 17:15 (UTC),-69.521728515625,171.1266632080078,0.23996666203606493,17.066666666666666
25/04/2017 17:30 (UTC),-69.5223617553711,171.1268310546875,0.2710866965659763,15.058823529411764
25/04/2017 17:45 (UTC),-69.5228271484375,171.12704467773438,0.3061502873353172,16.0
25/04/2017 18:00 (UTC),-69.5234146118164,171.1268768310547,0.24874083246896997,14.222222222222221
25/04/2017 18:15 (UTC),-69.52392578125,171.1263885498047,0.29823481182778494,14.222222222222221
25/04/2017 18:45 (UTC),-69.52491760253906,171.1247100830078,0.3509301963243155,15.058823529411764
25/04/2017 19:00 (UTC),-69.52528381347656,171.1235809326172,0.28255972287914943,16.0
25/04/2017 19:15 (UTC),-69.52562713623047,171.12176513671875,0.4122135338070423,16.0
25/04/2017 19:30 (UTC),-69.5260009765625,171.1193084716797,0.34232148373585825,16.0
25/04/2017 19:45 (UTC),-69.52617645263672,171.11648559570312,0.37148350776707517,15.058823529411764
25/04/2017 20:00 (UTC),-69.52617645263672,171.11358642578125,0.5487294498671078,17.066666666666666
25/04/2017 20:15 (UTC),-69.5263442993164,171.1095733642578,0.4406177432226964,16.0
25/04/2017 20:30 (UTC),-69.5265884399414,171.10557556152344,0.33794673828597455,14.222222222222221
25/04/2017 20:45 (UTC),-69.5262680053711,171.10113525390625,0.3418771703954562,16.0
25/04/2017 21:00 (UTC),-69.52687072753906,171.09524536132812,0.292656795992039,15.058823529411764
25/04/2017 21:15 (UTC),-69.52727508544922,171.08963012695312,0.29554018043803365,17.066666666666666
25/04/2017 21:30 (UTC),-69.5277099609375,171.08349609375,0.252634118785242,16.0
25/04/2017 21:45 (UTC),-69.5281982421875,171.07730102539062,0.2484834013826699,17.066666666666666
