DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
03/06/2017 00:15 (UTC),-68.15946197509766,-176.01400756835938,,
03/06/2017 00:45 (UTC),-68.15593719482422,-176.0075225830078,,
03/06/2017 01:00 (UTC),-68.15419006347656,-176.0042724609375,,
03/06/2017 01:15 (UTC),-68.15242767333984,-176.00071716308594,,
03/06/2017 01:30 (UTC),-68.151123046875,-175.99774169921875,,
03/06/2017 01:45 (UTC),-68.14901733398438,-175.99356079101562,,
03/06/2017 02:00 (UTC),-68.14733123779297,-175.9897003173828,,
03/06/2017 02:15 (UTC),-68.14551544189453,-175.98464965820312,,
03/06/2017 02:30 (UTC),-68.14359283447266,-175.9810028076172,,
03/06/2017 13:15 (UTC),-68.11530303955078,-175.96315002441406,,
03/06/2017 13:30 (UTC),-68.11557006835938,-175.9612579345703,,
03/06/2017 13:45 (UTC),-68.11575317382812,-175.9593963623047,,
03/06/2017 14:00 (UTC),-68.11590576171875,-175.95774841308594,,
03/06/2017 14:15 (UTC),-68.11590576171875,-175.9558563232422,,
03/06/2017 14:30 (UTC),-68.1161117553711,-175.9539337158203,,
03/06/2017 14:45 (UTC),-68.11624908447266,-175.95217895507812,,
03/06/2017 15:00 (UTC),-68.11641693115234,-175.95013427734375,,
03/06/2017 15:15 (UTC),-68.11659240722656,-175.9484405517578,,
03/06/2017 15:30 (UTC),-68.11665344238281,-175.94676208496094,,
03/06/2017 15:45 (UTC),-68.11690521240234,-175.9453125,,
03/06/2017 16:00 (UTC),-68.11702728271484,-175.94415283203125,,
03/06/2017 16:15 (UTC),-68.1171875,-175.94288635253906,,
03/06/2017 16:30 (UTC),-68.11734771728516,-175.9416961669922,,
03/06/2017 16:45 (UTC),-68.11756896972656,-175.9408416748047,,
03/06/2017 17:00 (UTC),-68.11766052246094,-175.9400634765625,,
03/06/2017 17:15 (UTC),-68.1180191040039,-175.939208984375,,
03/06/2017 17:30 (UTC),-68.11833953857422,-175.93861389160156,,
03/06/2017 17:45 (UTC),-68.11868286132812,-175.9384307861328,,
03/06/2017 18:00 (UTC),-68.1190414428711,-175.93820190429688,,
03/06/2017 18:15 (UTC),-68.11957550048828,-175.9385528564453,,
03/06/2017 18:45 (UTC),-68.1207504272461,-175.9394989013672,,
03/06/2017 19:00 (UTC),-68.12140655517578,-175.94032287597656,,
03/06/2017 19:15 (UTC),-68.12211608886719,-175.94149780273438,,
03/06/2017 19:30 (UTC),-68.12281036376953,-175.94276428222656,,
03/06/2017 19:45 (UTC),-68.1236343383789,-175.94424438476562,,
03/06/2017 20:00 (UTC),-68.12459564208984,-175.94540405273438,,
03/06/2017 20:15 (UTC),-68.12557220458984,-175.9467010498047,,
03/06/2017 20:30 (UTC),-68.12661743164062,-175.94793701171875,,
03/06/2017 20:45 (UTC),-68.12765502929688,-175.94935607910156,,
03/06/2017 21:00 (UTC),-68.12876892089844,-175.95091247558594,,
03/06/2017 21:15 (UTC),-68.13005065917969,-175.95291137695312,,
03/06/2017 21:30 (UTC),-68.13126373291016,-175.9543914794922,,
03/06/2017 21:45 (UTC),-68.13264465332031,-175.95587158203125,,
03/06/2017 22:00 (UTC),-68.13397979736328,-175.95684814453125,,
03/06/2017 22:15 (UTC),-68.13549041748047,-175.95809936523438,,
03/06/2017 22:30 (UTC),-68.13684844970703,-175.9593505859375,,
03/06/2017 22:45 (UTC),-68.13802337646484,-175.95982360839844,,
03/06/2017 23:00 (UTC),-68.13924407958984,-175.95982360839844,,
03/06/2017 23:15 (UTC),-68.139892578125,-175.9606475830078,,
03/06/2017 23:30 (UTC),-68.14016723632812,-175.9607391357422,,
03/06/2017 23:45 (UTC),-68.14181518554688,-175.9610137939453,,
04/06/2017 00:00 (UTC),-68.14266204833984,-175.96083068847656,,
04/06/2017 00:15 (UTC),-68.14328002929688,-175.96009826660156,,
04/06/2017 00:45 (UTC),-68.14401245117188,-175.95765686035156,,
04/06/2017 01:00 (UTC),-68.14412689208984,-175.9557342529297,,
04/06/2017 01:15 (UTC),-68.14402770996094,-175.95346069335938,,
04/06/2017 01:30 (UTC),-68.14373779296875,-175.95071411132812,,
04/06/2017 01:45 (UTC),-68.14310455322266,-175.9473419189453,,
04/06/2017 02:00 (UTC),-68.1423110961914,-175.94351196289062,,
04/06/2017 02:15 (UTC),-68.14137268066406,-175.939453125,,
04/06/2017 02:30 (UTC),-68.14002227783203,-175.93482971191406,,
04/06/2017 02:45 (UTC),-68.13890838623047,-175.93080139160156,,
04/06/2017 03:00 (UTC),-68.13764953613281,-175.92652893066406,,
04/06/2017 03:15 (UTC),-68.1363296508789,-175.92202758789062,,
04/06/2017 03:30 (UTC),-68.13484954833984,-175.9171905517578,,
04/06/2017 03:45 (UTC),-68.13339233398438,-175.91259765625,,
04/06/2017 04:00 (UTC),-68.13200378417969,-175.9082794189453,,
04/06/2017 04:15 (UTC),-68.13060760498047,-175.9040985107422,,
04/06/2017 04:30 (UTC),-68.12910461425781,-175.89988708496094,,
04/06/2017 04:45 (UTC),-68.1278076171875,-175.89601135253906,,
04/06/2017 05:00 (UTC),-68.12646484375,-175.89242553710938,,
04/06/2017 05:15 (UTC),-68.12548065185547,-175.889892578125,,
04/06/2017 05:30 (UTC),-68.12406158447266,-175.88677978515625,,
04/06/2017 05:45 (UTC),-68.12298583984375,-175.88424682617188,,
04/06/2017 06:00 (UTC),-68.12218475341797,-175.88136291503906,,
04/06/2017 06:15 (UTC),-68.12145233154297,-175.87948608398438,,
04/06/2017 06:45 (UTC),-68.1204833984375,-175.87684631347656,,
04/06/2017 07:00 (UTC),-68.1200942993164,-175.8763427734375,,
04/06/2017 07:15 (UTC),-68.11988830566406,-175.87594604492188,,
04/06/2017 07:30 (UTC),-68.11988067626953,-175.87596130371094,,
04/06/2017 07:45 (UTC),-68.11994171142578,-175.8763427734375,,
04/06/2017 08:00 (UTC),-68.12031555175781,-175.87718200683594,,
04/06/2017 08:15 (UTC),-68.12084197998047,-175.8780059814453,,
04/06/2017 08:30 (UTC),-68.12134552001953,-175.87930297851562,,
04/06/2017 08:45 (UTC),-68.12223052978516,-175.8817901611328,,
04/06/2017 09:00 (UTC),-68.12320709228516,-175.88394165039062,,
04/06/2017 09:15 (UTC),-68.12450408935547,-175.8864288330078,,
04/06/2017 09:30 (UTC),-68.12556457519531,-175.88906860351562,,
04/06/2017 09:45 (UTC),-68.1271743774414,-175.89195251464844,,
04/06/2017 10:00 (UTC),-68.1319351196289,-175.88992309570312,,
04/06/2017 10:15 (UTC),-68.13050079345703,-175.89820861816406,,
04/06/2017 10:30 (UTC),-68.13208770751953,-175.90150451660156,,
04/06/2017 10:45 (UTC),-68.13385009765625,-175.90542602539062,,
04/06/2017 11:00 (UTC),-68.1355972290039,-175.90972900390625,,
04/06/2017 11:15 (UTC),-68.13748168945312,-175.9141082763672,,
04/06/2017 11:30 (UTC),-68.13926696777344,-175.91888427734375,,
04/06/2017 11:45 (UTC),-68.14140319824219,-175.9242706298828,,
04/06/2017 12:00 (UTC),-68.14340209960938,-175.92930603027344,,
04/06/2017 12:15 (UTC),-68.1456069946289,-175.93463134765625,,
04/06/2017 12:30 (UTC),-68.14762878417969,-175.94027709960938,,
04/06/2017 12:45 (UTC),-68.1498031616211,-175.9458770751953,,
04/06/2017 13:00 (UTC),-68.1516342163086,-175.9511260986328,,
04/06/2017 13:15 (UTC),-68.15406799316406,-175.956787109375,,
04/06/2017 13:30 (UTC),-68.15614318847656,-175.96197509765625,,
04/06/2017 13:45 (UTC),-68.1581802368164,-175.96749877929688,,
04/06/2017 14:00 (UTC),-68.16010284423828,-175.97323608398438,,
04/06/2017 14:15 (UTC),-68.16195678710938,-175.978759765625,,
04/06/2017 14:30 (UTC),-68.16376495361328,-175.98468017578125,,
04/06/2017 14:45 (UTC),-68.16519165039062,-175.98971557617188,,
04/06/2017 15:00 (UTC),-68.16664123535156,-175.99525451660156,,
04/06/2017 15:15 (UTC),-68.16796112060547,-176.00021362304688,,
04/06/2017 15:30 (UTC),-68.16915130615234,-176.00624084472656,,
04/06/2017 15:45 (UTC),-68.17041778564453,-176.0112762451172,,
04/06/2017 16:00 (UTC),-68.17151641845703,-176.0164337158203,,
04/06/2017 16:15 (UTC),-68.1724853515625,-176.0212860107422,,
04/06/2017 16:30 (UTC),-68.17311096191406,-176.02618408203125,,
04/06/2017 16:45 (UTC),-68.17350006103516,-176.0308074951172,,
04/06/2017 17:00 (UTC),-68.17398071289062,-176.03504943847656,,
04/06/2017 17:15 (UTC),-68.1739273071289,-176.03964233398438,,
04/06/2017 17:30 (UTC),-68.17366790771484,-176.0440673828125,,
04/06/2017 17:45 (UTC),-68.17308044433594,-176.04833984375,,
04/06/2017 18:00 (UTC),-68.17229461669922,-176.0530242919922,,
04/06/2017 18:15 (UTC),-68.17112731933594,-176.05764770507812,,
04/06/2017 18:30 (UTC),-68.16991424560547,-176.06298828125,,
04/06/2017 18:45 (UTC),-68.16793823242188,-176.06790161132812,,
04/06/2017 19:00 (UTC),-68.16593933105469,-176.0729217529297,,
04/06/2017 19:15 (UTC),-68.16356658935547,-176.0781707763672,,
04/06/2017 19:30 (UTC),-68.16083526611328,-176.0833740234375,,
04/06/2017 19:45 (UTC),-68.15861511230469,-176.09014892578125,,
04/06/2017 20:00 (UTC),-68.15509033203125,-176.0931396484375,,
04/06/2017 20:15 (UTC),-68.15229034423828,-176.0982666015625,,
04/06/2017 20:30 (UTC),-68.14900970458984,-176.1015167236328,,
04/06/2017 20:45 (UTC),-68.1457290649414,-176.10769653320312,,
04/06/2017 21:00 (UTC),-68.1427001953125,-176.11227416992188,,
04/06/2017 21:15 (UTC),-68.13970947265625,-176.1168212890625,,
04/06/2017 21:30 (UTC),-68.1365966796875,-176.1217041015625,,
04/06/2017 21:45 (UTC),-68.13365173339844,-176.12649536132812,,
04/06/2017 22:00 (UTC),-68.13076782226562,-176.13124084472656,,
04/06/2017 22:15 (UTC),-68.12808990478516,-176.1357879638672,,
04/06/2017 22:30 (UTC),-68.12537384033203,-176.1405792236328,,
04/06/2017 22:45 (UTC),-68.12274932861328,-176.14523315429688,,
04/06/2017 23:00 (UTC),-68.12039947509766,-176.14962768554688,,
04/06/2017 23:15 (UTC),-68.11820983886719,-176.1538543701172,,
04/06/2017 23:30 (UTC),-68.11589813232422,-176.15805053710938,,
04/06/2017 23:45 (UTC),-68.11384582519531,-176.16207885742188,,
05/06/2017 00:00 (UTC),-68.11215209960938,-176.16595458984375,,
05/06/2017 00:15 (UTC),-68.1107177734375,-176.1694793701172,,
05/06/2017 00:45 (UTC),-68.10848999023438,-176.17601013183594,,
05/06/2017 01:00 (UTC),-68.10759735107422,-176.1790008544922,,
05/06/2017 01:15 (UTC),-68.10688781738281,-176.1818389892578,,
05/06/2017 01:30 (UTC),-68.10639953613281,-176.18447875976562,,
05/06/2017 01:45 (UTC),-68.10588836669922,-176.18698120117188,,
05/06/2017 02:00 (UTC),-68.10548400878906,-176.18896484375,,
05/06/2017 02:15 (UTC),-68.10507202148438,-176.1906280517578,,
05/06/2017 02:30 (UTC),-68.10492706298828,-176.19216918945312,,
05/06/2017 02:45 (UTC),-68.10481262207031,-176.19302368164062,,
05/06/2017 03:00 (UTC),-68.10486602783203,-176.19378662109375,,
05/06/2017 03:15 (UTC),-68.10481262207031,-176.1941680908203,,
05/06/2017 03:30 (UTC),-68.10468292236328,-176.19432067871094,,
05/06/2017 03:45 (UTC),-68.1046371459961,-176.19419860839844,,
05/06/2017 04:00 (UTC),-68.10469055175781,-176.1938018798828,,
05/06/2017 04:15 (UTC),-68.1044692993164,-176.19322204589844,,
05/06/2017 04:30 (UTC),-68.10431671142578,-176.19239807128906,,
05/06/2017 04:45 (UTC),-68.10411071777344,-176.19143676757812,,
05/06/2017 05:00 (UTC),-68.10391235351562,-176.19029235839844,,
05/06/2017 05:15 (UTC),-68.10360717773438,-176.1892547607422,,
05/06/2017 05:30 (UTC),-68.10309600830078,-176.18775939941406,,
05/06/2017 05:45 (UTC),-68.10269165039062,-176.18643188476562,,
05/06/2017 06:00 (UTC),-68.1023178100586,-176.18528747558594,,
05/06/2017 06:15 (UTC),-68.10162353515625,-176.1842041015625,,
05/06/2017 06:45 (UTC),-68.10034942626953,-176.1814727783203,,
05/06/2017 07:00 (UTC),-68.09963989257812,-176.1807861328125,,
05/06/2017 07:15 (UTC),-68.09874725341797,-176.1805877685547,,
05/06/2017 07:30 (UTC),-68.0979995727539,-176.18043518066406,,
05/06/2017 07:45 (UTC),-68.09693908691406,-176.18087768554688,,
05/06/2017 08:00 (UTC),-68.0962142944336,-176.18113708496094,,
05/06/2017 08:15 (UTC),-68.09496307373047,-176.18173217773438,,
05/06/2017 08:30 (UTC),-68.09432983398438,-176.1830596923828,,
05/06/2017 08:45 (UTC),-68.09346008300781,-176.18450927734375,,
05/06/2017 09:00 (UTC),-68.09272003173828,-176.1865234375,,
05/06/2017 09:15 (UTC),-68.0919418334961,-176.1889190673828,,
05/06/2017 09:30 (UTC),-68.09114837646484,-176.1915283203125,,
05/06/2017 09:45 (UTC),-68.0904769897461,-176.19427490234375,,
05/06/2017 21:15 (UTC),-68.07003784179688,-176.26344299316406,,
05/06/2017 21:30 (UTC),-68.06917572021484,-176.26321411132812,,
05/06/2017 21:45 (UTC),-68.06822204589844,-176.26339721679688,,
05/06/2017 22:00 (UTC),-68.06721496582031,-176.26382446289062,,
05/06/2017 22:15 (UTC),-68.06623840332031,-176.26434326171875,,
05/06/2017 22:30 (UTC),-68.06539154052734,-176.26524353027344,,
05/06/2017 22:45 (UTC),-68.06444549560547,-176.26646423339844,,
05/06/2017 23:00 (UTC),-68.06368255615234,-176.26771545410156,,
05/06/2017 23:15 (UTC),-68.06278228759766,-176.26942443847656,,
05/06/2017 23:30 (UTC),-68.06196594238281,-176.27113342285156,,
05/06/2017 23:45 (UTC),-68.06143188476562,-176.27325439453125,,
06/06/2017 00:00 (UTC),-68.06105041503906,-176.27545166015625,,
06/06/2017 00:15 (UTC),-68.06063842773438,-176.27813720703125,,
06/06/2017 00:30 (UTC),-68.06039428710938,-176.28094482421875,,
06/06/2017 01:00 (UTC),-68.06046295166016,-176.28756713867188,,
06/06/2017 01:15 (UTC),-68.06085968017578,-176.291748046875,0.12942952096845134,17.066666666666666
06/06/2017 01:30 (UTC),-68.06122589111328,-176.29592895507812,0.10575443447033113,13.473684210526315
06/06/2017 01:45 (UTC),-68.06178283691406,-176.30064392089844,,
06/06/2017 02:00 (UTC),-68.0625,-176.3057861328125,,
06/06/2017 02:15 (UTC),-68.06336212158203,-176.31103515625,,
06/06/2017 02:30 (UTC),-68.06449127197266,-176.31674194335938,,
06/06/2017 02:45 (UTC),-68.0656967163086,-176.32257080078125,,
06/06/2017 03:00 (UTC),-68.0670394897461,-176.32847595214844,,
06/06/2017 03:15 (UTC),-68.06848907470703,-176.3344268798828,,
06/06/2017 03:30 (UTC),-68.06981658935547,-176.34075927734375,,
06/06/2017 03:45 (UTC),-68.0711669921875,-176.34732055664062,,
06/06/2017 04:00 (UTC),-68.07243347167969,-176.35411071777344,,
06/06/2017 04:15 (UTC),-68.07368469238281,-176.36106872558594,,
06/06/2017 04:30 (UTC),-68.07496643066406,-176.36769104003906,,
06/06/2017 04:45 (UTC),-68.07617950439453,-176.3748321533203,,
06/06/2017 05:00 (UTC),-68.07721710205078,-176.38226318359375,,
06/06/2017 05:15 (UTC),-68.07832336425781,-176.3897247314453,,
06/06/2017 05:30 (UTC),-68.07939910888672,-176.3975830078125,,
06/06/2017 05:45 (UTC),-68.08045196533203,-176.4061279296875,,
06/06/2017 06:00 (UTC),-68.08196258544922,-176.41683959960938,,
06/06/2017 06:15 (UTC),-68.08231353759766,-176.43223571777344,,
06/06/2017 06:30 (UTC),-68.08379364013672,-176.43115234375,,
06/06/2017 07:00 (UTC),-68.08535766601562,-176.44732666015625,,
06/06/2017 07:15 (UTC),-68.0865478515625,-176.457275390625,,
06/06/2017 07:30 (UTC),-68.08733367919922,-176.4665985107422,,
06/06/2017 07:45 (UTC),-68.0880355834961,-176.47555541992188,,
06/06/2017 08:00 (UTC),-68.08885955810547,-176.48353576660156,,
06/06/2017 08:15 (UTC),-68.08966064453125,-176.49171447753906,,
06/06/2017 08:30 (UTC),-68.09039306640625,-176.49966430664062,,
06/06/2017 08:45 (UTC),-68.0908432006836,-176.50648498535156,,
06/06/2017 09:00 (UTC),-68.09143829345703,-176.5130615234375,,
06/06/2017 09:15 (UTC),-68.09199523925781,-176.51907348632812,,
06/06/2017 09:30 (UTC),-68.09212493896484,-176.5239715576172,,
06/06/2017 09:45 (UTC),-68.09236145019531,-176.52792358398438,,
06/06/2017 10:00 (UTC),-68.092529296875,-176.5309600830078,,
06/06/2017 10:15 (UTC),-68.0926284790039,-176.53294372558594,,
06/06/2017 10:30 (UTC),-68.09244537353516,-176.53433227539062,,
06/06/2017 10:45 (UTC),-68.09209442138672,-176.53553771972656,,
06/06/2017 11:00 (UTC),-68.09162902832031,-176.5373077392578,,
06/06/2017 11:15 (UTC),-68.09090423583984,-176.53872680664062,,
06/06/2017 11:30 (UTC),-68.0901107788086,-176.54029846191406,,
06/06/2017 11:45 (UTC),-68.08909606933594,-176.54151916503906,,
06/06/2017 12:00 (UTC),-68.0881118774414,-176.5432891845703,,
06/06/2017 12:15 (UTC),-68.08689880371094,-176.54534912109375,,
06/06/2017 12:30 (UTC),-68.08568572998047,-176.5477294921875,,
06/06/2017 13:00 (UTC),-68.08268737792969,-176.55300903320312,,
06/06/2017 13:15 (UTC),-68.08085632324219,-176.55599975585938,,
06/06/2017 13:30 (UTC),-68.07881927490234,-176.55960083007812,,
06/06/2017 13:45 (UTC),-68.0766830444336,-176.56332397460938,,
06/06/2017 14:00 (UTC),-68.07401275634766,-176.56707763671875,,
06/06/2017 14:15 (UTC),-68.07156372070312,-176.5714874267578,,
06/06/2017 14:30 (UTC),-68.06877899169922,-176.57630920410156,,
06/06/2017 14:45 (UTC),-68.06548309326172,-176.58090209960938,,
06/06/2017 15:00 (UTC),-68.06190490722656,-176.5861358642578,,
06/06/2017 15:15 (UTC),-68.0583724975586,-176.59176635742188,,
06/06/2017 15:30 (UTC),-68.05474853515625,-176.59715270996094,,
06/06/2017 15:45 (UTC),-68.0509033203125,-176.60289001464844,,
06/06/2017 16:00 (UTC),-68.0470199584961,-176.6087646484375,,
06/06/2017 16:15 (UTC),-68.04302978515625,-176.61451721191406,0.13452137360334596,16.0
06/06/2017 16:30 (UTC),-68.03926086425781,-176.61973571777344,0.1601998746585564,16.0
06/06/2017 16:45 (UTC),-68.03535461425781,-176.62464904785156,0.22694492949036157,16.0
06/06/2017 17:00 (UTC),-68.03148651123047,-176.6292266845703,0.25339297720805365,18.285714285714285
06/06/2017 17:15 (UTC),-68.02784729003906,-176.6333465576172,0.4643447024343781,15.058823529411764
06/06/2017 17:30 (UTC),-68.02427673339844,-176.63706970214844,0.7552165370802509,15.058823529411764
06/06/2017 17:45 (UTC),-68.0205078125,-176.64048767089844,0.6354337022926214,14.222222222222221
06/06/2017 18:00 (UTC),-68.01705932617188,-176.6429443359375,0.6548160144609283,14.222222222222221
06/06/2017 18:15 (UTC),-68.013671875,-176.64454650878906,0.9904180954465616,15.058823529411764
06/06/2017 18:30 (UTC),-68.01038360595703,-176.6458740234375,0.8542599084406196,17.066666666666666
06/06/2017 19:00 (UTC),-68.0031509399414,-176.6443634033203,1.1678630053771775,18.285714285714285
06/06/2017 19:15 (UTC),-67.99990844726562,-176.6433868408203,1.0481450362272262,17.066666666666666
06/06/2017 19:30 (UTC),-67.99676513671875,-176.64199829101562,1.1703537794913197,17.066666666666666
06/06/2017 19:45 (UTC),-67.99351501464844,-176.64015197753906,1.3089904639302532,17.066666666666666
06/06/2017 20:00 (UTC),-67.99032592773438,-176.6376953125,1.8625015130772942,16.0
06/06/2017 20:15 (UTC),-67.9871597290039,-176.6350860595703,1.8045941613570569,17.066666666666666
06/06/2017 20:30 (UTC),-67.98394012451172,-176.63238525390625,1.6528569139329004,14.222222222222221
06/06/2017 20:45 (UTC),-67.9808578491211,-176.6296844482422,1.6251720190699792,15.058823529411764
06/06/2017 21:00 (UTC),-67.97767639160156,-176.62692260742188,1.6371047263601681,17.066666666666666
06/06/2017 21:15 (UTC),-67.97456359863281,-176.62350463867188,2.069369003946229,15.058823529411764
06/06/2017 21:30 (UTC),-67.97160339355469,-176.6200714111328,1.0422974901623132,15.058823529411764
06/06/2017 21:45 (UTC),-67.96849060058594,-176.6176300048828,1.4654419351539034,16.0
06/06/2017 22:00 (UTC),-67.96554565429688,-176.61451721191406,1.7500262939657603,16.0
06/06/2017 22:15 (UTC),-67.96241760253906,-176.61087036132812,1.6396145570036667,14.222222222222221
06/06/2017 22:30 (UTC),-67.95941925048828,-176.60736083984375,1.5627104808184211,16.0
06/06/2017 22:45 (UTC),-67.95630645751953,-176.60423278808594,1.6142069306059506,16.0
06/06/2017 23:00 (UTC),-67.95315551757812,-176.60110473632812,1.3718134194979774,16.0
06/06/2017 23:15 (UTC),-67.94996643066406,-176.59840393066406,1.8246490167138847,16.0
06/06/2017 23:30 (UTC),-67.94656372070312,-176.59500122070312,1.6315538583763003,16.0
06/06/2017 23:45 (UTC),-67.94361114501953,-176.592529296875,1.838851823301952,16.0
07/06/2017 00:00 (UTC),-67.94026947021484,-176.58958435058594,1.3136270316345378,16.0
07/06/2017 00:15 (UTC),-67.93705749511719,-176.58680725097656,1.388685695831584,16.0
07/06/2017 00:30 (UTC),-67.93365478515625,-176.58407592773438,1.6568113851116462,17.066666666666666
07/06/2017 01:00 (UTC),-67.92706298828125,-176.57972717285156,1.4668332843350682,15.058823529411764
07/06/2017 01:15 (UTC),-67.92382049560547,-176.5780792236328,1.6159257619915037,15.058823529411764
07/06/2017 01:30 (UTC),-67.9205322265625,-176.57608032226562,1.370576505555442,15.058823529411764
07/06/2017 01:45 (UTC),-67.91700744628906,-176.5751190185547,1.0866536036585794,16.0
07/06/2017 02:00 (UTC),-67.91414642333984,-176.57437133789062,1.4387494337940843,15.058823529411764
07/06/2017 02:15 (UTC),-67.9112319946289,-176.57400512695312,1.130429991800465,15.058823529411764
07/06/2017 02:30 (UTC),-67.9084243774414,-176.57357788085938,0.8900427002253809,16.0
07/06/2017 02:45 (UTC),-67.90593719482422,-176.5732421875,1.063037175537769,16.0
07/06/2017 03:00 (UTC),-67.90349578857422,-176.57289123535156,1.1158064195171002,14.222222222222221
07/06/2017 03:15 (UTC),-67.90105438232422,-176.57313537597656,1.1620189471284075,15.058823529411764
07/06/2017 03:30 (UTC),-67.8988037109375,-176.57310485839844,0.9726335453922428,15.058823529411764
07/06/2017 03:45 (UTC),-67.89663696289062,-176.57308959960938,0.6251783831662985,16.0
07/06/2017 04:00 (UTC),-67.89453887939453,-176.57337951660156,1.168890088911331,15.058823529411764
07/06/2017 04:15 (UTC),-67.89205169677734,-176.57310485839844,1.0745715307618269,14.222222222222221
07/06/2017 04:30 (UTC),-67.8901596069336,-176.5738983154297,0.750381253614394,15.058823529411764
07/06/2017 04:45 (UTC),-67.88853454589844,-176.5749053955078,0.8254259498211532,15.058823529411764
07/06/2017 05:00 (UTC),-67.88715362548828,-176.57606506347656,0.4140338168016074,15.058823529411764
07/06/2017 05:15 (UTC),-67.88569641113281,-176.57748413085938,0.7571103097045658,14.222222222222221
07/06/2017 05:30 (UTC),-67.8846435546875,-176.5782012939453,0.7477432710554619,16.0
07/06/2017 05:45 (UTC),-67.88339233398438,-176.57867431640625,0.8247181251913496,14.222222222222221
07/06/2017 06:00 (UTC),-67.88265228271484,-176.5789031982422,0.48254326594271363,14.222222222222221
07/06/2017 06:15 (UTC),-67.88174438476562,-176.57907104492188,0.7277142409827385,17.066666666666666
07/06/2017 06:30 (UTC),-67.88095092773438,-176.5791015625,0.6556340460430499,14.222222222222221
07/06/2017 07:00 (UTC),-67.87955474853516,-176.57867431640625,0.6246535055997278,14.222222222222221
07/06/2017 07:15 (UTC),-67.87879180908203,-176.577880859375,0.4334235845475904,15.058823529411764
07/06/2017 07:30 (UTC),-67.87846374511719,-176.5764923095703,0.46341342616558867,14.222222222222221
07/06/2017 07:45 (UTC),-67.87771606445312,-176.57589721679688,0.39005640609301173,16.0
07/06/2017 08:00 (UTC),-67.87689208984375,-176.5735626220703,0.5118749831389446,13.473684210526315
07/06/2017 08:15 (UTC),-67.8764419555664,-176.5718536376953,0.41703717527328577,16.0
07/06/2017 08:30 (UTC),-67.87593841552734,-176.5699005126953,0.3479770080792396,17.066666666666666
07/06/2017 08:45 (UTC),-67.87545013427734,-176.56765747070312,0.39312084129086666,14.222222222222221
