time,lat,lon,moments,bin,psd
501,-62.48312,128.35668,"[0.258978, 0.011532, 0.000605, 3.6e-05, 2e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002304, 0.008887, 0.006996, 0.006858, 0.004809, 0.004262, 0.024069, 0.016123, 0.004951, 0.014621, 0.008514, 0.019513, 0.035532, 0.021482, 0.037883, 0.009312, 0.002491, 0.001021, 0.000255, 0.000199, 2.2e-05, 0.000126, 5e-05, 7.7e-05, 3.2e-05, 0.000133, 7.4e-05, 0.000175, 0.000132, 8.4e-05, 0.000104, 6.9e-05, 0.000129, 5.8e-05, 7.7e-05, 9.1e-05, 8.3e-05, 4.5e-05, 3.6e-05, 5.4e-05, 3.3e-05, 4.6e-05, 3.9e-05, 3.1e-05, 2.7e-05, 2.7e-05, 1.8e-05, 2.2e-05, 1.1e-05, 5e-06, 1.1e-05, 5e-06, 2e-06, 4e-06, 2e-06]"
504,-62.50238,128.48635,"[0.140772, 0.00614, 0.000302, 1.7e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003915, 0.006866, 0.009777, 0.002954, 0.018156, 0.014353, 0.009706, 0.005478, 0.004821, 0.003796, 0.005938, 0.00544, 0.004212, 0.005116, 0.001579, 0.001127, 0.000872, 0.000448, 0.000287, 0.000514, 0.000278, 0.00023, 0.00031, 0.000307, 0.000271, 2.1e-05, 5.6e-05, 6.1e-05, 0.000141, 0.000212, 0.000173, 0.000107, 0.000122, 6.1e-05, 0.000185, 0.000108, 0.000131, 7.7e-05, 7.1e-05, 5.8e-05, 9.6e-05, 8.7e-05, 4.2e-05, 2.3e-05, 4e-05, 2.9e-05, 1.3e-05, 1.1e-05, 1.3e-05, 9e-06, 5e-06, 4e-06, 3e-06, 4e-06, 2e-06]"
507,-62.49065,128.65041,"[0.116273, 0.004192, 0.000174, 8e-06, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001914, 0.002366, 0.002441, 0.004204, 0.001535, 0.003081, 0.004296, 0.003922, 0.0089, 0.002538, 0.001822, 0.000863, 0.001179, 0.000747, 0.000258, 0.00012, 0.000353, 0.000214, 0.000284, 0.000189, 0.000277, 9.5e-05, 8.5e-05, 0.000205, 6.2e-05, 0.00013, 0.000132, 0.00012, 0.000133, 7.1e-05, 4.7e-05, 0.000131, 0.000196, 0.000112, 4.9e-05, 9.1e-05, 3.1e-05, 1.1e-05, 2.6e-05, 2.5e-05, 4.3e-05, 4.2e-05, 2.1e-05, 3.1e-05, 2.5e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.4e-05, 6e-06, 9e-06, 4e-06, 5e-06, 3e-06, 2e-06]"
510,-62.45217,128.74705,"[0.089192, 0.003151, 0.000127, 6e-06, 0.0, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002244, 0.001314, 0.00131, 0.001434, 0.003213, 0.002537, 0.003198, 0.00144, 0.00121, 0.002461, 0.001718, 0.001902, 0.000468, 0.000458, 0.000607, 9.1e-05, 0.000369, 0.000364, 0.000173, 0.00018, 2.1e-05, 6.4e-05, 9.4e-05, 2.9e-05, 4.7e-05, 7.9e-05, 7.2e-05, 7.8e-05, 2.1e-05, 4.6e-05, 4.3e-05, 7.6e-05, 4.4e-05, 1.9e-05, 2.9e-05, 5.8e-05, 5.2e-05, 1.4e-05, 2.8e-05, 2.9e-05, 2.3e-05, 3.5e-05, 2.9e-05, 2.3e-05, 1.3e-05, 9e-06, 8e-06, 9e-06, 1.1e-05, 6e-06, 5e-06, 2e-06, 4e-06, 2e-06, 2e-06]"
513,-62.42826,128.7882,"[0.110204, 0.004263, 0.000191, 1e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002128, 0.001763, 0.002959, 0.00261, 0.002441, 0.003085, 0.007572, 0.010336, 0.010698, 0.003783, 0.002357, 0.000924, 0.000878, 0.000989, 0.001121, 0.000793, 0.000302, 0.000184, 0.00029, 9e-05, 0.000107, 3.3e-05, 0.000105, 2.4e-05, 2.2e-05, 6.1e-05, 3.6e-05, 1.1e-05, 3.4e-05, 2.8e-05, 7.3e-05, 1.5e-05, 4.7e-05, 4.3e-05, 3.3e-05, 6e-06, 4e-06, 3e-05, 5e-05, 3.5e-05, 1.3e-05, 3.1e-05, 1.8e-05, 1.1e-05, 1.1e-05, 7e-06, 6e-06, 1e-05, 6e-06, 5e-06, 1e-05, 3e-06, 2e-06, 1e-06, 1e-06]"
516,-62.4357,128.8195,"[0.153917, 0.007336, 0.000393, 2.3e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002939, 0.005375, 0.004291, 0.016536, 0.006021, 0.008397, 0.012618, 0.015099, 0.015263, 0.012044, 0.007888, 0.004219, 0.005941, 0.017434, 0.002951, 0.005814, 0.005708, 0.000745, 0.001869, 0.000478, 0.000272, 8.6e-05, 0.000132, 0.000179, 8.7e-05, 1.2e-05, 4.4e-05, 6.3e-05, 4.6e-05, 2.8e-05, 3.9e-05, 6e-05, 5.7e-05, 2.4e-05, 2.3e-05, 2.5e-05, 4.6e-05, 2.9e-05, 1.7e-05, 1.9e-05, 1.7e-05, 7e-06, 8e-06, 5e-06, 1e-05, 6e-06, 1.2e-05, 9e-06, 7e-06, 4e-06, 5e-06, 4e-06, 3e-06, 4e-06, 2e-06]"
519,-62.45021,128.91631,"[0.238415, 0.012701, 0.000751, 4.8e-05, 3e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002129, 0.010197, 0.019782, 0.025919, 0.009663, 0.00569, 0.025822, 0.036693, 0.019028, 0.005743, 0.012087, 0.051555, 0.020325, 0.025101, 0.041322, 0.014261, 0.004828, 0.001685, 0.004637, 0.001835, 0.001097, 0.000616, 0.000272, 0.000159, 9.4e-05, 4.1e-05, 6.1e-05, 4.4e-05, 1.3e-05, 1.8e-05, 8e-06, 2.1e-05, 5.2e-05, 1.9e-05, 3.3e-05, 3.4e-05, 3.3e-05, 2.2e-05, 1e-05, 2.6e-05, 2.4e-05, 4.2e-05, 2e-05, 7e-06, 1e-05, 1.4e-05, 3e-06, 4e-06, 4e-06, 7e-06, 5e-06, 4e-06, 4e-06, 3e-06, 2e-06]"
522,-62.431,129.03841,"[0.398166, 0.02419, 0.001552, 0.000103, 7e-06, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002634, 0.014735, 0.02233, 0.013699, 0.031543, 0.101973, 0.051766, 0.017321, 0.035852, 0.031493, 0.032262, 0.077531, 0.120416, 0.041248, 0.043958, 0.03239, 0.037129, 0.023052, 0.007731, 0.009586, 0.001889, 0.001275, 0.000511, 0.000384, 0.000132, 3.2e-05, 2e-05, 3.1e-05, 1.3e-05, 3.7e-05, 9e-06, 1.9e-05, 1.9e-05, 2.2e-05, 1e-05, 2.8e-05, 1.1e-05, 1.5e-05, 2.5e-05, 1.7e-05, 1.1e-05, 1.8e-05, 2.3e-05, 1.1e-05, 1e-05, 6e-06, 5e-06, 3e-06, 5e-06, 3e-06, 3e-06, 2e-06, 2e-06, 1e-06, 1e-06]"
525,-62.39307,129.08908,"[0.72342, 0.047389, 0.003228, 0.000226, 1.6e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001732, 0.013907, 0.00898, 0.006236, 0.063744, 0.080008, 0.146221, 0.048826, 0.076791, 0.035077, 0.163857, 0.102755, 0.236803, 0.161498, 0.088585, 0.151604, 0.081554, 0.039219, 0.067346, 0.024568, 0.003098, 0.003483, 0.001859, 0.003283, 0.000713, 0.000417, 0.000139, 7.2e-05, 3.6e-05, 1.9e-05, 1.2e-05, 3.4e-05, 3.1e-05, 1.7e-05, 2.3e-05, 1e-05, 1.7e-05, 2.1e-05, 2.2e-05, 1.7e-05, 1.8e-05, 5e-06, 1.1e-05, 9e-06, 4e-06, 6e-06, 3e-06, 3e-06, 4e-06, 3e-06, 3e-06, 3e-06, 1e-06, 2e-06, 1e-06]"
528,-62.38163,129.06535,"[0.9467, 0.065308, 0.004617, 0.000333, 2.4e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002477, 0.008301, 0.014504, 0.022938, 0.037938, 0.049552, 0.08643, 0.063487, 0.071057, 0.333324, 0.237236, 0.17628, 0.200296, 0.20472, 0.128848, 0.117055, 0.223029, 0.08584, 0.075676, 0.147983, 0.018037, 0.008769, 0.006319, 0.003207, 0.006709, 0.002074, 0.000921, 0.000305, 0.000126, 0.000191, 5.2e-05, 2.4e-05, 2.2e-05, 3.5e-05, 1.3e-05, 2e-05, 1e-05, 2.3e-05, 3.9e-05, 2.7e-05, 1.7e-05, 1.2e-05, 8e-06, 1e-05, 4e-06, 6e-06, 5e-06, 5e-06, 3e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06]"
531,-62.40215,129.0634,"[1.507, 0.106733, 0.00772, 0.000567, 4.2e-05, 3e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001571, 0.014966, 0.016481, 0.011862, 0.032866, 0.068293, 0.068396, 0.092509, 0.290865, 0.102971, 0.28089, 0.314123, 0.707691, 0.521046, 0.24658, 0.354794, 0.182557, 0.196079, 0.106096, 0.049813, 0.035811, 0.084856, 0.047933, 0.043151, 0.023125, 0.009266, 0.010883, 0.001829, 0.001404, 0.000622, 0.00037, 0.000174, 0.000148, 4.4e-05, 1.8e-05, 8e-06, 1.7e-05, 8e-06, 1.2e-05, 2.7e-05, 1.8e-05, 1.1e-05, 2.7e-05, 4.2e-05, 2e-05, 1.1e-05, 1e-05, 9e-06, 2e-06, 4e-06, 1e-06, 2e-06, 1e-06, 2e-06, 3e-06]"
534,-62.41363,129.12497,"[1.907849, 0.133386, 0.009537, 0.000694, 5.1e-05, 4e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002168, 0.004395, 0.016314, 0.021077, 0.083323, 0.119119, 0.147261, 0.111852, 0.295972, 0.851821, 0.473083, 0.129352, 0.373215, 0.310061, 0.180349, 0.488546, 0.280161, 0.267694, 0.180266, 0.262813, 0.072289, 0.104631, 0.006969, 0.010324, 0.020022, 0.006978, 0.012493, 0.007129, 0.008498, 0.001489, 0.00112, 0.000289, 0.000194, 0.000201, 3.9e-05, 4.5e-05, 1e-05, 2.1e-05, 3.8e-05, 4.5e-05, 4.4e-05, 2.3e-05, 3.6e-05, 4.4e-05, 1.6e-05, 1.7e-05, 1.8e-05, 1.2e-05, 9e-06, 4e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06]"
537,-62.39,129.1661,"[1.783181, 0.12547, 0.009023, 0.000662, 4.9e-05, 4e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00236, 0.005958, 0.018843, 0.021663, 0.028357, 0.112525, 0.364833, 0.194598, 0.415029, 0.097782, 0.353894, 0.275534, 0.33837, 0.273348, 0.662082, 0.336759, 0.122129, 0.165862, 0.127568, 0.218952, 0.216884, 0.0998, 0.041217, 0.024758, 0.027624, 0.012045, 0.00811, 0.005692, 0.009583, 0.002908, 0.002471, 0.000691, 0.00019, 7.5e-05, 0.000109, 5.9e-05, 4.1e-05, 4.6e-05, 5.6e-05, 3.7e-05, 7e-05, 3.8e-05, 3.5e-05, 3.8e-05, 1.7e-05, 2.1e-05, 4.2e-05, 2e-05, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06]"
540,-62.36779,129.11983,"[1.036505, 0.071702, 0.005101, 0.00037, 2.7e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00176, 0.011822, 0.000772, 0.006783, 0.018362, 0.079761, 0.106487, 0.157394, 0.206933, 0.10404, 0.142562, 0.354436, 0.180276, 0.286394, 0.139934, 0.172969, 0.120567, 0.201259, 0.089001, 0.043315, 0.045158, 0.024573, 0.022206, 0.024248, 0.024747, 0.007075, 0.0062, 0.001728, 0.00226, 0.00117, 0.000261, 0.000597, 0.000221, 4.5e-05, 3.1e-05, 3.3e-05, 5.2e-05, 2.3e-05, 2.7e-05, 3.3e-05, 2.7e-05, 2.6e-05, 1.3e-05, 1.7e-05, 1.9e-05, 2.7e-05, 4e-06, 6e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06]"
543,-62.38518,129.02641,"[0.814939, 0.055734, 0.003943, 0.000286, 2.1e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001912, 0.016377, 0.003078, 0.008212, 0.012884, 0.023722, 0.058197, 0.123187, 0.289898, 0.027974, 0.114734, 0.128567, 0.150832, 0.31368, 0.155909, 0.079611, 0.078975, 0.111912, 0.036528, 0.074421, 0.04843, 0.013879, 0.040298, 0.030555, 0.020792, 0.004391, 0.00126, 0.002564, 0.000255, 0.000825, 0.000315, 0.000197, 0.000102, 6e-05, 1.7e-05, 3e-05, 1.2e-05, 1e-05, 2.2e-05, 2.2e-05, 1.1e-05, 1.6e-05, 1.2e-05, 1.3e-05, 1.7e-05, 7e-06, 6e-06, 7e-06, 6e-06, 3e-06, 3e-06, 4e-06, 5e-06, 3e-06, 2e-06]"
546,-62.41562,128.98729,"[0.522919, 0.03211, 0.002135, 0.000149, 1.1e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002208, 0.002624, 0.013134, 0.02184, 0.01197, 0.030727, 0.007939, 0.080958, 0.108526, 0.130095, 0.039501, 0.031825, 0.122764, 0.042681, 0.090435, 0.084494, 0.089379, 0.015818, 0.0606, 0.021248, 0.011334, 0.008902, 0.003887, 0.001931, 0.00069, 0.000594, 0.000196, 9.4e-05, 7e-05, 2.4e-05, 5.6e-05, 1.3e-05, 1.4e-05, 2.8e-05, 3.6e-05, 2.5e-05, 1.4e-05, 2.7e-05, 2.1e-05, 1.5e-05, 2.3e-05, 2.4e-05, 2.5e-05, 2.5e-05, 7e-06, 1.8e-05, 1.3e-05, 1.4e-05, 4e-06, 6e-06, 4e-06, 4e-06, 6e-06, 2e-06, 2e-06]"
549,-62.42031,128.97693,"[0.319936, 0.019296, 0.001235, 8.2e-05, 6e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001893, 0.010453, 0.001448, 0.002983, 0.028994, 0.012027, 0.038873, 0.034636, 0.077384, 0.081049, 0.050182, 0.080431, 0.035881, 0.031773, 0.070895, 0.010808, 0.00437, 0.009509, 0.001927, 0.005343, 0.001865, 0.000623, 0.000429, 0.000199, 0.000221, 0.000124, 2.9e-05, 4.7e-05, 3.4e-05, 7e-06, 4.1e-05, 2.4e-05, 2.2e-05, 3e-05, 1.6e-05, 1.9e-05, 3.7e-05, 5.1e-05, 2.9e-05, 2.6e-05, 2.8e-05, 5e-05, 3.3e-05, 1.4e-05, 1.5e-05, 1.1e-05, 5e-06, 7e-06, 6e-06, 7e-06, 3e-06, 2e-06, 2e-06, 3e-06, 2e-06]"
552,-62.4037,128.91499,"[0.776095, 0.052352, 0.003638, 0.000258, 1.9e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.004081, 0.00686, 0.014221, 0.005511, 0.01753, 0.009135, 0.043066, 0.062374, 0.056136, 0.232092, 0.186322, 0.465413, 0.21584, 0.051357, 0.119441, 0.126, 0.028533, 0.028857, 0.068417, 0.031146, 0.017016, 0.024396, 0.006558, 0.00503, 0.000701, 0.000534, 0.000135, 0.000203, 9.4e-05, 0.0001, 0.000106, 6.9e-05, 5.2e-05, 5e-05, 3.4e-05, 2.3e-05, 7e-06, 1e-05, 2.4e-05, 2.1e-05, 1.9e-05, 5.5e-05, 4.5e-05, 4.2e-05, 2e-05, 2.2e-05, 2.6e-05, 1.7e-05, 1.5e-05, 1.1e-05, 1.1e-05, 4e-06, 4e-06, 2e-06, 1e-06]"
