time,lat,lon,moments,bin,psd
126,-61.16935,122.05338,"[3.993682, 0.305095, 0.02385, 0.001903, 0.000155, 1.3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001896, 0.031816, 0.023929, 0.050146, 0.034085, 0.111623, 0.214506, 0.098887, 0.946656, 0.496153, 0.562224, 0.567876, 0.385088, 0.294027, 0.822219, 0.591995, 0.786009, 0.287422, 1.833298, 0.670444, 1.245317, 0.503321, 0.075888, 0.58902, 0.393754, 0.267796, 0.062137, 0.045053, 0.067042, 0.016012, 0.025579, 0.037079, 0.009456, 0.010777, 0.004792, 0.001115, 0.000981, 0.000802, 0.00024, 0.000157, 6.8e-05, 1.5e-05, 8e-06, 1.2e-05, 1.4e-05, 3e-05, 1.9e-05, 1.4e-05, 8e-06, 8e-06, 6e-06, 1.3e-05, 6e-06, 1.5e-05, 8e-06]"
129,-61.15014,122.10619,"[4.863277, 0.380948, 0.030339, 0.002451, 0.000201, 1.7e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00212, 0.015199, 0.027954, 0.03106, 0.059411, 0.160188, 0.110929, 0.109018, 0.10213, 0.261431, 0.469181, 0.400983, 0.859706, 1.440548, 1.128065, 1.133043, 1.38764, 2.763301, 0.856518, 0.55184, 0.735761, 0.958096, 0.682851, 0.27539, 0.246281, 0.180071, 0.077564, 0.126727, 0.121906, 0.09218, 0.037386, 0.021257, 0.017437, 0.030844, 0.01246, 0.006945, 0.00374, 0.002491, 0.000494, 0.000352, 0.000152, 2.6e-05, 3.2e-05, 1.6e-05, 1.1e-05, 2.3e-05, 1.6e-05, 1.6e-05, 2.2e-05, 9e-06, 1e-05, 1.4e-05, 1.7e-05, 1.3e-05, 1.1e-05]"
132,-61.12982,122.19435,"[5.3757, 0.424937, 0.034092, 0.002772, 0.000229, 1.9e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002291, 0.023357, 0.023696, 0.012916, 0.038664, 0.051361, 0.036838, 0.088907, 0.217069, 0.22056, 0.273959, 0.360387, 1.593874, 1.132465, 1.496322, 1.016608, 3.485995, 1.705304, 0.733825, 1.139996, 0.935271, 0.2363, 0.61436, 0.497154, 0.209855, 0.411547, 0.05186, 0.212576, 0.28077, 0.093563, 0.080463, 0.04016, 0.038079, 0.021537, 0.007501, 0.015866, 0.013393, 0.007791, 0.001862, 0.001046, 0.000349, 3.7e-05, 1.6e-05, 2.2e-05, 1.5e-05, 2.1e-05, 3.6e-05, 2.6e-05, 2.5e-05, 2.5e-05, 3.2e-05, 1.1e-05, 1.3e-05, 1.1e-05, 1.2e-05]"
135,-61.10748,122.26508,"[4.065252, 0.331799, 0.027691, 0.002357, 0.000204, 1.8e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002301, 0.004258, 0.017082, 0.028558, 0.028291, 0.07488, 0.222648, 0.195606, 0.237302, 0.126948, 0.363727, 0.419675, 0.423427, 0.25228, 0.327281, 0.545018, 0.97523, 2.094643, 0.321888, 1.492349, 1.997066, 0.291594, 0.444734, 0.549108, 0.513038, 0.441044, 0.377013, 0.251801, 0.46037, 0.224014, 0.107067, 0.057373, 0.096006, 0.090917, 0.039253, 0.016868, 0.00942, 0.024784, 0.003675, 0.002376, 0.000692, 0.000129, 4.8e-05, 1.4e-05, 1.2e-05, 8e-06, 1.3e-05, 1.5e-05, 2.2e-05, 2.6e-05, 1.6e-05, 1e-05, 8e-06, 6e-06, 4e-06]"
138,-61.10322,122.30359,"[3.798204, 0.299758, 0.02423, 0.002, 0.000168, 1.4e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001877, 0.005017, 0.004012, 0.010387, 0.011242, 0.034849, 0.06679, 0.092145, 0.01966, 0.394981, 0.939978, 0.409352, 0.394921, 0.70838, 0.85711, 1.929315, 0.729698, 0.481176, 0.440228, 0.632526, 0.610574, 0.803729, 0.337022, 0.727442, 0.202981, 0.315181, 0.196483, 0.212585, 0.320404, 0.124621, 0.053172, 0.122367, 0.030965, 0.069971, 0.009721, 0.015446, 0.018339, 0.008618, 0.007479, 0.004387, 0.00089, 0.000188, 2.8e-05, 1.5e-05, 1.1e-05, 9e-06, 1.1e-05, 1.4e-05, 8e-06, 8e-06, 8e-06, 6e-06, 9e-06, 8e-06, 6e-06]"
141,-61.12773,122.34806,"[2.334915, 0.183836, 0.014811, 0.001216, 0.000102, 9e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001637, 0.004054, 0.008974, 0.047007, 0.047569, 0.02182, 0.010808, 0.027319, 0.066977, 0.2552, 0.12076, 0.060374, 0.335555, 1.000449, 0.589696, 0.349621, 0.767834, 0.648281, 0.471639, 0.674874, 0.382977, 0.28369, 0.261148, 0.171898, 0.057392, 0.181316, 0.242435, 0.142122, 0.062262, 0.095942, 0.04005, 0.022972, 0.019557, 0.015574, 0.017907, 0.008975, 0.007053, 0.006265, 0.005426, 0.002776, 0.000709, 8.2e-05, 1.8e-05, 1.6e-05, 1.9e-05, 1.5e-05, 1.5e-05, 2.3e-05, 1.8e-05, 1.4e-05, 1.1e-05, 9e-06, 9e-06, 8e-06, 8e-06]"
144,-61.17152,122.40126,"[1.655459, 0.120912, 0.009063, 0.000695, 5.4e-05, 4e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001171, 0.020194, 0.053143, 0.018994, 0.026409, 0.040287, 0.047621, 0.194366, 0.36894, 0.173072, 0.253663, 0.080626, 0.548252, 0.431116, 0.16741, 0.283305, 0.346774, 0.411648, 0.198436, 0.135396, 0.128901, 0.129232, 0.14783, 0.119475, 0.096525, 0.036021, 0.06007, 0.023778, 0.035386, 0.013245, 0.005962, 0.003594, 0.002161, 0.001952, 0.001067, 0.000576, 0.000996, 0.000747, 0.000207, 0.000204, 7e-05, 0.000115, 4.7e-05, 6.9e-05, 3.5e-05, 3e-05, 2.1e-05, 2.4e-05, 1.3e-05, 1.9e-05, 2.5e-05, 1e-05, 8e-06, 8e-06, 4e-06]"
147,-61.2031,122.49987,"[2.052465, 0.158463, 0.012621, 0.001032, 8.6e-05, 7e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001939, 0.023385, 0.024852, 0.03997, 0.061842, 0.042694, 0.213016, 0.082197, 0.133754, 0.099552, 0.222767, 0.296627, 0.304519, 0.12261, 0.460646, 0.359768, 0.202298, 0.512323, 0.72139, 0.324043, 0.454024, 0.354604, 0.550405, 0.122639, 0.156719, 0.120545, 0.115842, 0.022682, 0.048035, 0.04327, 0.021681, 0.041614, 0.026569, 0.014685, 0.006868, 0.012232, 0.02609, 0.013762, 0.006295, 0.006171, 0.00105, 0.000616, 0.000254, 6.9e-05, 4.6e-05, 3.8e-05, 5.9e-05, 3.6e-05, 4.1e-05, 1.8e-05, 2.8e-05, 2e-05, 9e-06, 9e-06, 1e-05]"
150,-61.20394,122.62144,"[3.781617, 0.371506, 0.038706, 0.004219, 0.000477, 5.5e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002694, 0.020879, 0.026399, 0.014308, 0.039443, 0.030176, 0.047519, 0.092934, 0.148792, 0.089389, 0.072275, 0.238612, 0.320448, 0.531052, 0.536566, 0.307765, 0.180349, 0.351731, 0.360823, 0.268224, 0.597262, 0.226246, 0.314973, 0.408824, 0.277467, 0.501133, 0.131819, 0.357164, 0.411178, 0.235586, 0.241848, 0.693675, 0.845409, 0.500541, 0.926113, 0.675117, 0.512119, 1.223556, 0.955862, 1.434492, 0.465157, 0.337457, 0.06423, 0.031463, 0.003424, 0.001274, 0.00026, 0.000103, 5.4e-05, 8.6e-05, 4.6e-05, 4.3e-05, 3.9e-05, 7e-05, 5.3e-05]"
153,-61.20381,122.71454,"[8.576456, 0.882668, 0.094504, 0.010403, 0.00117, 0.000134]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002813, 0.018246, 0.025327, 0.029183, 0.082726, 0.098188, 0.075132, 0.145683, 0.043981, 0.078239, 0.155679, 0.07788, 0.744026, 0.408994, 0.649403, 0.357242, 0.393523, 0.357142, 0.429757, 0.121251, 0.337606, 1.918039, 1.116568, 0.867615, 0.711444, 0.625712, 0.469361, 1.074515, 1.401161, 1.52319, 1.152696, 2.995819, 0.836309, 5.797579, 8.524212, 3.876208, 0.700596, 0.786599, 0.649292, 1.810943, 0.564424, 0.350668, 0.278793, 0.068653, 0.018692, 0.005839, 0.002055, 0.000725, 0.000199, 6.2e-05, 3.8e-05, 6.9e-05, 0.000214, 0.00039, 0.000185]"
156,-61.20548,122.79964,"[9.97083, 1.004551, 0.105635, 0.011455, 0.001274, 0.000145]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001674, 0.012995, 0.010931, 0.075686, 0.051715, 0.042888, 0.031255, 0.05457, 0.045356, 0.183637, 0.157089, 0.211748, 0.641725, 0.608554, 0.166657, 0.374052, 0.637047, 0.946936, 1.063247, 2.035644, 1.026034, 0.603747, 0.841153, 1.327128, 0.97145, 1.325308, 3.372766, 1.574786, 1.711925, 1.740383, 1.627085, 2.97915, 2.697407, 3.380608, 2.661549, 2.233334, 1.119933, 4.688506, 3.142496, 1.458696, 1.384903, 0.325371, 0.284867, 0.082665, 0.024599, 0.011815, 0.001758, 0.001868, 0.000268, 0.000116, 0.000139, 0.000124, 0.000192, 0.000278, 0.000139]"
159,-61.20929,122.92363,"[13.412285, 1.331497, 0.134963, 0.013902, 0.001453, 0.000154]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002378, 0.010607, 0.014283, 0.015125, 0.01526, 0.081492, 0.070954, 0.047168, 0.069275, 0.079176, 0.108369, 0.29478, 0.201491, 0.179723, 0.303071, 0.341155, 0.646919, 0.898908, 1.158821, 1.246876, 2.292216, 2.832582, 2.983902, 1.276836, 2.131832, 2.019585, 3.642063, 8.150829, 7.478922, 4.972892, 5.588258, 1.832373, 7.609474, 2.171721, 0.562142, 1.764271, 0.649834, 0.937379, 1.310304, 0.860751, 0.299037, 0.180104, 0.080918, 0.015965, 0.006345, 0.001926, 0.000433, 0.00016, 0.000101, 5.8e-05, 9.3e-05, 6.4e-05, 5.4e-05, 7.5e-05, 7.1e-05]"
162,-61.19896,123.06761,"[12.189016, 1.228959, 0.126062, 0.013111, 0.001381, 0.000147]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00221, 0.006764, 0.011714, 0.043826, 0.045222, 0.06515, 0.012501, 0.057847, 0.07354, 0.0903, 0.080081, 0.048381, 0.054879, 0.045009, 0.159967, 0.157405, 0.236545, 0.441963, 1.06447, 0.797301, 1.193001, 2.540923, 1.766073, 2.016615, 2.244765, 5.697531, 4.889283, 6.881468, 4.451979, 1.686814, 5.775405, 6.291461, 5.598579, 0.814856, 0.555106, 1.568081, 1.395636, 1.067472, 1.768412, 0.891464, 0.38586, 0.18266, 0.03246, 0.017889, 0.00718, 0.002737, 0.000523, 0.000233, 8e-05, 8.2e-05, 0.000105, 0.000128, 0.000174, 0.000113, 7.7e-05]"
165,-61.17393,123.19399,"[8.319272, 0.811884, 0.081468, 0.008362, 0.000876, 9.4e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002086, 0.006726, 0.009175, 0.013534, 0.056223, 0.013938, 0.049041, 0.047465, 0.099499, 0.043385, 0.089211, 0.303969, 0.183648, 0.23536, 0.497474, 0.570095, 0.691092, 1.200176, 0.296451, 0.752217, 0.929742, 1.362246, 1.742309, 2.5163, 1.885734, 2.428867, 2.494912, 2.424104, 1.185753, 4.097341, 2.245141, 2.18803, 1.706912, 1.085674, 1.304243, 1.322288, 0.649352, 0.567547, 0.593842, 0.957102, 0.239151, 0.12601, 0.090879, 0.024964, 0.009668, 0.001727, 0.000749, 0.000241, 0.000105, 7.6e-05, 9.6e-05, 0.000119, 0.000103, 6.3e-05, 4.9e-05]"
168,-61.14576,123.28522,"[9.795859, 0.966469, 0.097751, 0.010081, 0.001058, 0.000113]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002322, 0.060083, 0.017883, 0.016619, 0.02409, 0.065003, 0.009964, 0.06177, 0.111125, 0.186069, 0.223564, 0.092559, 0.098919, 0.32794, 0.268414, 0.322958, 0.466468, 0.374718, 0.402194, 1.682662, 1.928638, 1.158229, 1.569825, 1.804886, 1.754032, 2.573285, 3.542124, 4.592004, 8.026797, 1.826816, 1.602391, 0.90642, 1.154019, 2.493662, 2.203599, 0.996809, 2.599521, 0.767148, 1.062344, 0.61684, 0.335343, 0.135518, 0.104992, 0.016088, 0.012909, 0.001351, 0.00073, 0.000189, 0.000117, 9.5e-05, 0.000125, 9.7e-05, 0.000111, 9e-05, 4.8e-05]"
171,-61.132,123.34666,"[11.324385, 1.079879, 0.105965, 0.010626, 0.001085, 0.000113]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00313, 0.02249, 0.082638, 0.087791, 0.069621, 0.071217, 0.126643, 0.124223, 0.2097, 0.213595, 0.172219, 0.246192, 0.414257, 0.574502, 0.244081, 0.610533, 1.007896, 1.483537, 1.850504, 0.887047, 0.065418, 0.244996, 3.947529, 2.98035, 6.667898, 1.195765, 1.104415, 5.265889, 2.312173, 2.654556, 2.081165, 5.96122, 3.935201, 0.576263, 2.693205, 0.422572, 0.697475, 0.786488, 0.448193, 0.457999, 0.139871, 0.057927, 0.028272, 0.004765, 0.001093, 0.000698, 0.000343, 0.000297, 0.000122, 0.00017, 0.000256, 0.000322, 0.0001, 0.00012, 0.000102]"
174,-61.12519,123.43225,"[9.354491, 0.885936, 0.086304, 0.008589, 0.00087, 8.9e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002404, 0.048667, 0.165428, 0.105312, 0.052102, 0.09983, 0.062398, 0.176508, 0.084488, 0.183368, 0.128335, 0.206635, 0.374407, 0.351582, 1.015407, 0.149952, 0.296352, 0.882624, 1.170861, 1.023718, 1.31315, 1.16525, 0.862218, 2.355902, 1.144005, 1.381943, 5.019254, 4.313436, 5.105137, 5.804687, 1.300773, 2.276985, 0.86413, 0.37547, 0.766976, 0.489215, 1.248835, 0.147899, 0.512611, 0.348909, 0.095871, 0.038395, 0.027834, 0.012947, 0.002765, 0.001169, 0.000505, 0.000266, 0.000229, 0.000344, 0.000209, 0.000148, 4.5e-05, 1.8e-05, 2.1e-05]"
177,-61.1025,123.53324,"[9.306184, 0.866486, 0.082758, 0.008056, 0.000797, 8e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002387, 0.020972, 0.104125, 0.403383, 0.139772, 0.163313, 0.033261, 0.083737, 0.149206, 0.156748, 0.146023, 0.141506, 0.159165, 0.185945, 0.653815, 0.436361, 0.07807, 0.469632, 0.668271, 1.405592, 2.510716, 1.063707, 1.11262, 3.130889, 1.693046, 3.411171, 5.172198, 6.134051, 6.276335, 1.124104, 0.83553, 0.425807, 1.353117, 0.826036, 0.440022, 0.295298, 0.128211, 0.239228, 0.15595, 0.095354, 0.037796, 0.012582, 0.00363, 0.002617, 0.003366, 0.002424, 0.002484, 0.003584, 0.005262, 0.003379, 0.000959, 0.000414, 9.7e-05, 2.8e-05, 2.1e-05]"
180,-61.07463,123.61554,"[14.978375, 1.361078, 0.128584, 0.01253, 0.001253, 0.000128]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.004141, 0.048864, 0.0582, 0.557023, 0.629544, 1.31999, 0.476502, 0.185073, 0.222017, 0.078222, 0.119046, 0.073805, 0.123437, 0.780345, 0.344701, 0.172291, 0.682466, 1.818846, 4.336784, 2.187093, 2.739976, 3.130457, 2.260108, 3.328654, 6.028343, 2.417289, 1.564237, 5.891981, 2.909887, 3.594866, 2.405771, 2.120403, 4.416927, 2.234864, 0.905198, 0.843902, 1.115538, 0.47324, 0.623035, 0.372595, 0.410539, 0.183143, 0.045694, 0.015246, 0.01203, 0.002335, 0.001502, 0.000375, 9.2e-05, 6.7e-05, 0.000119, 9.8e-05, 6.9e-05, 5.1e-05, 3.6e-05]"
